numMC,PL,callday
1279,0.00698429,185
1280,-0.00031496,185
1281,-0.0019304,1097
1282,-0.000909112,1097
1283,-0.0031559,1097
1284,0.00114257,185
1285,-4.53868e-05,185
1286,0.00129499,185
1287,-0.00774086,1097
1288,-0.00290821,550
1289,0.00225901,185
1290,-0.000422171,185
1291,0.00173843,185
1292,-0.00930318,366
1293,0.0105567,366
1294,-0.000744528,185
1295,-0.000137333,185
1296,0.000212159,185
1297,0.00598773,185
1298,8.96963e-05,185
1299,-0.000810222,185
1300,0.00182421,185
1301,-0.00559551,185
1302,-0.000146931,185
1303,-0.00833928,732
1304,0.00162723,185
1305,-0.00100401,185
1306,-0.000880013,185
1307,-0.000265279,185
1308,-0.000231333,185
1309,0.0014613,550
1310,-0.000167732,185
1311,-0.0113172,1097
1312,-0.0135658,1097
1313,-0.00377924,185
1314,-0.00249792,185
1315,-0.000186668,185
1316,-0.0044767,185
1317,0.00263567,185
1318,0.00232532,366
1319,-0.00192443,185
1320,-0.00203381,185
1321,-0.00333756,185
1322,0.000583694,185
1323,0.00150989,185
1324,-0.000507375,185
1325,-0.00519147,366
1326,-0.000373313,185
1327,-0.0130805,916
1328,0.0043903,185
1329,-0.00219588,185
1330,0.00290088,185
1331,0.00377835,366
1332,0.00103534,185
1333,0.00053513,185
1334,-0.00747981,550
1335,0.000711008,185
1336,-0.00534758,185
1337,-0.0053237,185
1338,0.0021551,185
1339,0.000455405,550
1340,-0.000836615,185
1341,-0.00510476,1097
1342,-0.00064304,185
1343,0.031798,1097
1344,-0.00260117,185
1345,0.00402506,185
1346,-0.00791213,366
1347,-0.0211053,1097
1348,-0.00646021,185
1349,0.00107547,185
1350,-0.0157955,732
1351,0.00343779,732
1352,-0.00782765,732
1353,0.000426926,366
1354,0.00207645,185
1355,-0.000372395,185
1356,0.00636445,185
1357,-0.00408725,732
1358,-5.28367e-05,185
1359,-0.00315966,366
1360,0.000398935,185
1361,-0.000245865,1097
1362,-0.00505503,1097
1363,-0.0023916,185
1364,0.000962446,185
1365,0.00141364,185
1366,0.000249931,185
1367,-0.00633939,550
1368,-0.0013045,185
1369,0.00355488,185
1370,-0.0215379,1097
1371,0.000607755,185
1372,0.00254998,366
1373,-0.000316878,185
1374,-0.00120636,185
1375,-0.00505389,1097
1376,-0.00212017,185
1377,-0.000145048,185
1378,-0.0027051,185
1379,0.00148915,185
1380,-0.000443712,185
1381,-0.0187821,1097
1382,-0.0156753,1097
1383,-0.00545295,185
1384,-0.0015298,185
1385,-0.000323446,366
1386,-0.000747071,185
1387,0.000406278,185
1388,0.00162695,185
1389,0.000161398,185
1390,5.37271e-05,366
1391,-0.000867884,185
1392,-0.00517274,185
1393,0.00672535,916
1394,-0.000902681,185
1395,0.00381606,185
1396,-0.00573728,185
1397,0.00117915,366
1398,-0.00292317,185
1399,-0.00238965,550
1400,-0.00158827,185
1401,0.00247268,185
1402,-0.00100511,185
1403,0.00326752,185
1404,0.00624848,366
1405,5.9374e-05,185
1406,-0.00758367,185
1407,0.000853472,185
1408,-0.000667073,185
1409,-0.00377521,1097
1410,0.0011495,185
1411,0.00241744,1097
1412,-0.00232195,185
1413,-0.00364515,185
1414,-0.0010579,185
1415,-0.00175227,185
1416,1.40098e-05,185
1417,0.00202297,185
1418,0.000675851,185
1419,-0.000516691,185
1420,0.000577815,185
1421,0.00474549,185
1422,0.00375837,185
1423,-0.00131422,185
1424,-0.00139407,185
1425,-0.0162498,1097
1426,0.0141366,185
1427,-0.00259616,185
1428,-0.00152252,185
1429,0.00177304,185
1430,-0.0055124,185
1431,0.00420548,185
1432,-0.000531073,185
1433,0.00468662,185
1434,-0.00797471,732
1435,-0.193597,1097
1436,-0.000346032,185
1437,-0.00312485,185
1438,0.000439539,185
1439,-0.00294458,1097
1440,-0.000371888,185
1441,0.00396558,185
1442,-0.0299037,1097
1443,-0.00273178,185
1444,-0.00906912,1097
1445,-0.00120883,185
1446,-0.00396604,185
1447,-0.00326832,550
1448,-0.00262401,1097
1449,-0.0116897,185
1450,-0.0159818,1097
1451,0.0023921,185
1452,0.00432468,185
1453,0.000935905,185
1454,-0.000230663,366
1455,-0.00102969,185
1456,0.00173127,185
1457,0.0012478,185
1458,-0.00104271,185
1459,0.00255395,185
1460,0.00029429,185
1461,0.00175206,185
1462,-0.000372712,185
1463,-0.00732476,185
1464,-0.000651257,185
1465,0.00404541,550
1466,0.00282226,185
1467,0.0169647,1097
1468,0.000207106,185
1469,-0.00163886,185
1470,-0.00959442,185
1471,3.46222e-05,185
1472,0.00681677,185
1473,-0.00284824,1097
1474,-0.00595536,1097
1475,-0.00245363,185
1476,-0.000445896,185
1477,-0.00367494,185
1478,-0.00146486,185
1479,-0.00159272,185
1480,0.00444154,185
1481,0.000438606,185
1482,0.0354052,1097
1483,0.00228047,366
1484,-0.00431286,366
1485,-0.00191388,185
1486,0.00483503,550
1487,-0.00450006,550
1488,0.00669693,732
1489,-0.000266795,185
1490,-0.00385144,185
1491,-0.000868542,185
1492,-0.00189798,366
1493,-0.0705372,1097
1494,0.000915738,185
1495,-0.00499761,185
1496,-0.00116272,185
1497,0.00141564,185
1498,-0.00114538,185
1499,-0.00257792,185
1500,0.000851229,185
1501,-0.0020558,185
1502,-0.00382171,1097
1503,-6.87988e-05,185
1504,-5.30252e-05,185
1505,-0.000479163,185
1506,-0.0160456,732
1507,-0.00861498,185
1508,-0.000671983,185
1509,-0.00165615,185
1510,0.000237322,185
1511,0.00600543,185
1512,0.00076201,185
1513,-0.000100182,185
1514,-0.000770573,732
1515,-0.00119039,185
1516,1.66183e-05,185
1517,-0.00366737,732
1518,0.000731333,185
1519,-0.00316718,185
1520,-0.00040145,185
1521,-0.00781768,1097
1522,-0.00909442,185
1523,-0.000718609,185
1524,-0.00179039,185
1525,0.000904545,185
1526,-0.00138315,366
1527,-0.000796924,185
1528,-0.00131548,550
1529,0.00412266,185
1530,0.0013269,185
1531,-0.00238189,185
1532,0.000254432,185
1533,0.00198744,550
1534,-0.00206013,185
1535,-0.00167577,185
1536,-0.00684843,366
1537,-0.00128503,366
1538,0.00161244,185
1539,-0.00133167,185
1540,0.000766948,185
1541,0.0121805,366
1542,0.00399954,185
1543,-0.00394528,1097
1544,0.000669839,185
1545,-0.00163652,185
1546,0.00703533,185
1547,-0.000605424,185
1548,-0.0153121,550
1549,-0.0048467,1097
1550,-0.00923946,1097
1551,-0.0405952,1097
1552,-0.0149876,1097
1553,0.00138298,185
1554,0.000734024,732
1555,0.00214866,185
1556,0.0134821,1097
1557,-0.00136563,185
1558,-0.00469849,185
1559,0.00425534,185
1560,-0.00122568,185
1561,0.00332754,185
1562,-0.00412817,185
1563,-0.00123478,550
1564,0.00184028,185
1565,-0.00388023,185
1566,-0.000506804,185
1567,0.00573399,185
1568,-0.00224792,185
1569,0.000612501,185
1570,-0.00086304,185
1571,0.00200687,916
1572,0.00263764,185
1573,0.00380561,185
1574,-0.0055003,366
1575,-0.0129441,1097
1576,-0.000664099,185
1577,0.000946722,185
1578,0.00169343,185
1579,-0.00514705,185
1580,0.00462301,185
1581,-0.0251902,1097
1582,0.000977646,185
1583,0.00223777,185
1584,-0.00107363,185
1585,0.00289139,185
1586,-0.000480783,185
1587,0.000655814,185
1588,0.000572491,185
1589,-0.000266445,185
1590,0.00218902,185
1591,-0.00772018,185
1592,0.00178032,185
1593,-0.00388164,185
1594,-0.000738681,185
1595,-0.00231091,1097
1596,-0.00320491,732
1597,0.00254452,185
1598,0.00310285,732
1599,0.00457295,185
1600,0.000359788,185
1601,0.00182647,185
1602,0.00580633,366
1603,0.00208626,185
1604,-0.0025622,185
1605,-0.00448555,185
1606,7.33656e-05,185
1607,0.0135804,732
1608,-0.00234615,185
1609,0.00102015,185
1610,-3.3204e-05,185
1611,0.000362273,185
1612,0.00504173,185
1613,0.00284259,1097
1614,-0.0003624,185
1615,-0.0112775,1097
1616,-0.00229272,185
1617,0.00241902,550
1618,0.00378016,1097
1619,-0.003397,185
1620,-0.00461583,185
1621,-0.00463153,185
1622,0.00050531,366
1623,0.00647021,185
1624,-0.00155735,185
1625,0.00436611,1097
1626,0.0022082,185
1627,-0.00342987,185
1628,0.0032905,185
1629,-0.000363798,185
1630,0.000922311,185
1631,0.00331749,185
1632,0.00475023,185
1633,0.00107087,185
1634,0.00361255,185
1635,-0.0162006,916
1636,-0.00307157,185
1637,-0.00594796,550
1638,-0.0174689,1097
1639,-0.541802,1097
1640,-0.00225008,185
1641,0.002716,185
1642,0.00303426,366
1643,-0.00710662,1097
1644,-0.00932673,366
1645,0.00301038,185
1646,-0.00231274,185
1647,-0.0346775,1097
1648,0.00203493,185
1649,-0.0123688,550
1650,-0.00161033,1097
1651,-0.00167442,366
1652,0.0185995,916
1653,-0.000504919,185
1654,0.00214268,185
1655,0.00682153,185
1656,0.00608856,185
1657,-0.000494283,366
1658,-0.00397057,366
1659,0.000497378,185
1660,0.0150578,1097
1661,-0.00110022,185
1662,-0.000848364,185
1663,-0.0236275,1097
1664,0.00356851,185
1665,0.00178074,185
1666,0.0029497,366
1667,0.0216749,185
1668,-0.00609641,1097
1669,-0.000211509,185
1670,-0.0025031,366
1671,-0.00376802,366
1672,-0.0125517,550
1673,-0.00695784,1097
1674,-0.00877441,185
1675,0.00169333,185
1676,-0.00384765,366
1677,-0.0118499,1097
1678,-0.00875903,185
1679,-0.00145703,366
1680,-0.00143519,185
1681,0.00116787,185
1682,-0.00233317,366
1683,-0.00121485,185
1684,0.0015819,366
1685,-0.00022116,185
1686,0.00124913,185
1687,-0.000475779,366
1688,0.00357976,185
1689,-0.00870303,185
1690,-0.00903913,185
1691,-0.0103248,185
1692,0.00169983,185
1693,-0.00495094,366
1694,0.00408825,185
1695,0.0137584,916
1696,-0.00224226,1097
1697,-0.00205976,185
1698,0.00223339,185
1699,0.00355603,366
1700,0.00594386,185
1701,0.0323053,1097
1702,-0.00235941,185
1703,0.00169098,1097
1704,0.00127625,185
1705,0.000430423,550
1706,-0.0207431,185
1707,-0.00349194,366
1708,0.00426524,366
1709,-0.000197642,185
1710,-0.000868334,185
1711,-0.00280762,185
1712,-0.00366066,185
1713,0.000503403,185
1714,-0.000547243,185
1715,0.000417363,185
1716,0.000131081,185
1717,-0.000566748,185
1718,0.00270656,185
1719,0.00732751,916
1720,-0.000638591,185
1721,0.000149735,185
1722,0.000358064,185
1723,0.00178379,185
1724,-0.000836702,366
1725,-0.00190514,916
1726,-0.00895409,1097
1727,0.00093311,185
1728,0.000983397,185
1729,-0.00136926,185
1730,-0.00489002,550
1731,-0.00066846,366
1732,-0.00217103,185
1733,0.00214186,185
1734,-0.00139276,185
1735,-0.000106166,185
1736,0.00695926,185
1737,0.00557675,366
1738,-0.00154745,185
1739,0.0114334,1097
1740,-0.0119999,366
1741,-0.00830138,185
1742,-0.00567753,185
1743,-0.00331009,550
1744,-0.00144822,185
1745,-0.000325321,185
1746,-0.00214505,185
1747,-0.00166835,550
1748,0.000774117,185
1749,-0.00153915,185
1750,0.00367953,185
1751,-0.00737053,185
1752,0.0018271,185
1753,-0.00103767,185
1754,-0.0175598,185
1755,0.00170686,916
1756,-0.000892814,185
1757,0.000437584,185
1758,0.00515351,185
1759,-0.00148032,185
1760,-0.000514962,185
1761,-0.00145622,185
1762,-0.000864012,185
1763,-0.00695851,550
1764,-0.00237163,185
1765,0.00260509,185
1766,-0.0114961,1097
1767,-0.00242822,185
1768,-0.00117505,185
1769,-0.000866124,185
1770,0.00202344,185
1771,-0.00232789,185
1772,0.000616327,185
1773,0.00101389,185
1774,0.000845026,185
1775,-0.00159329,185
1776,0.00260632,185
1777,-0.00227941,366
1778,0.00897747,1097
1779,0.00137658,185
1780,-9.97292e-05,185
1781,-0.0025887,185
1782,-0.000794887,1097
1783,-0.000514974,185
1784,0.00161043,185
1785,-0.01035,185
1786,0.00802885,185
1787,-0.000689165,185
1788,-0.000790782,185
1789,0.000501438,185
1790,-0.00409242,185
1791,0.000317337,185
1792,-0.00638884,185
1793,0.00090499,185
1794,-0.0161994,1097
1795,-0.00645221,366
1796,-0.00134959,185
1797,0.00265746,185
1798,-0.00396826,185
1799,-0.00600818,185
1800,-0.0136094,916
1801,0.00252192,185
1802,-0.000597219,185
1803,0.00911523,366
1804,-0.00224162,185
1805,-0.00096882,185
1806,0.000264905,185
1807,1.50661e-05,366
1808,-0.00500937,550
1809,0.00307346,185
1810,-0.00515235,550
1811,-0.0220175,366
1812,0.00155182,185
1813,-0.00358027,185
1814,-0.00118827,185
1815,0.000331503,185
1816,-0.000631983,185
1817,-0.00790429,1097
1818,0.00178321,185
1819,0.000763335,185
1820,-0.00145187,185
1821,0.000560336,185
1822,-0.00206066,1097
1823,0.00237144,185
1824,0.00425322,550
1825,-0.00576379,185
1826,-0.00435301,550
1827,-0.00116126,185
1828,0.0039,185
1829,-0.00194297,185
1830,0.00221676,185
1831,0.000644037,185
1832,-0.00204072,185
1833,-0.00103288,185
1834,0.00369939,185
1835,-0.0036671,916
1836,-0.00151157,185
1837,-0.00054742,185
1838,0.00786472,185
1839,-0.00103385,185
1840,-0.00527259,550
1841,0.00340527,550
1842,-0.00330563,185
1843,0.00498956,185
1844,-0.0020273,185
1845,-0.00315336,366
1846,0.000444829,185
1847,0.000666546,185
1848,-0.00484034,185
1849,-0.0136569,1097
1850,0.00251297,185
1851,0.00222426,185
1852,-0.00169638,185
1853,-0.00129195,1097
1854,0.000663584,185
1855,0.000114833,185
1856,0.00415576,1097
1857,-0.00710577,1097
1858,-0.000452436,185
1859,-0.000685105,185
1860,0.00396507,366
1861,0.0024666,185
1862,0.00136825,185
1863,-0.0129751,732
1864,-0.00713963,1097
1865,-0.00680619,185
1866,0.00225784,185
1867,-0.00654059,1097
1868,-0.0245941,1097
1869,0.000917926,185
1870,0.00362213,366
1871,-0.00449233,185
1872,0.00895627,550
1873,0.000476814,1097
1874,-0.00463383,550
1875,-0.00191256,185
1876,0.00475993,185
1877,-0.00403588,1097
1878,-7.7386e-05,185
1879,-0.00230898,185
1880,0.0031776,366
1881,-0.00193346,185
1882,-3.40651e-05,185
1883,0.00692129,366
1884,0.00185427,185
1885,0.0172521,1097
1886,-0.00246434,185
1887,-0.00044067,550
1888,0.00211683,185
1889,-0.0617356,1097
1890,-0.000100772,185
1891,0.000551654,185
1892,0.00310755,185
1893,0.00542629,732
1894,-0.00129157,366
1895,-0.00822611,1097
1896,0.0021502,185
1897,-0.0551297,1097
1898,-0.00111292,185
1899,-0.00661057,1097
1900,0.00387119,550
1901,-0.0065399,1097
1902,-9.8198e-05,366
1903,0.00479908,185
1904,-0.00198096,185
1905,-0.000165313,185
1906,4.25445e-05,185
1907,0.000823595,185
1908,0.00569059,366
1909,0.00443946,185
1910,-1.07132e-05,185
1911,-0.00765216,185
1912,-0.00384892,185
1913,0.000786291,185
1914,-0.00186053,185
1915,0.00562911,185
1916,0.00030112,366
1917,0.0193715,1097
1918,-0.00388815,366
1919,-0.00617553,185
1920,0.00234916,1097
1921,-0.00246708,366
1922,0.00684597,1097
1923,0.0457013,1097
1924,-0.00777103,550
1925,0.000105926,185
1926,-0.00323272,185
1927,-0.00280787,185
1928,0.0024754,185
1929,0.00571361,366
1930,0.00145314,185
1931,0.00756238,185
1932,-0.00600416,732
1933,0.00069091,185
1934,-0.000859853,185
1935,0.0033538,1097
1936,0.00183906,185
1937,0.000462203,732
1938,0.0121557,916
1939,0.00329972,185
1940,-0.000698582,185
1941,0.000385691,185
1942,-0.00258565,185
1943,-0.00180459,185
1944,-0.000478288,185
1945,0.000316258,550
1946,-0.00264858,1097
1947,-0.0116622,1097
1948,-0.00119652,1097
1949,0.00694112,185
1950,-0.00364563,185
1951,0.000195657,185
1952,-0.00259794,185
1953,0.00472386,366
1954,-0.000365917,185
1955,0.00126732,185
1956,0.00156437,185
1957,-0.0140038,185
1958,-0.0066516,1097
1959,0.00360222,185
1960,-0.000135458,185
1961,-0.00364597,366
1962,0.00162386,366
1963,-0.00519357,185
1964,0.000704697,185
1965,-0.000933485,185
1966,0.000349684,366
1967,-0.00316006,1097
1968,0.00029128,185
1969,-0.000510393,185
1970,0.00491012,1097
1971,-0.0030727,550
1972,-0.00334339,1097
1973,-0.00261332,185
1974,-0.00159238,185
1975,6.46274e-05,185
1976,0.000359488,185
1977,-0.00827777,1097
1978,0.00114707,185
1979,-0.00454437,550
1980,-0.00524669,732
1981,0.000825039,185
1982,-0.00078802,185
1983,-0.000720002,185
1984,0.00449546,185
1985,-0.0102218,185
1986,-0.00102965,366
1987,-0.00054712,366
1988,0.000853806,185
1989,4.71876e-05,185
1990,0.000225029,185
1991,-0.0620938,1097
1992,0.000248373,185
1993,0.0015569,185
1994,0.000308161,185
1995,0.00237253,185
1996,-0.00418316,916
1997,7.31222e-05,185
1998,-0.0108971,1097
1999,0.0182219,1097
2000,0.000577186,185
2001,-0.0099015,1097
2002,0.0023193,185
2003,-0.00169496,185
2004,0.00401501,1097
2005,0.00379492,185
2006,0.0023345,185
2007,0.00603893,1097
2008,0.000156576,185
2009,-0.000706687,185
2010,-0.000776905,185
2011,-0.00179653,185
2012,-0.00183215,366
2013,0.00126201,185
2014,0.001272,916
2015,0.00056915,185
2016,0.00165548,185
2017,0.00458422,185
2018,-0.00385584,1097
2019,0.000324229,185
2020,-0.00279797,185
2021,0.0890183,1097
2022,0.000676802,185
2023,-0.00719285,185
2024,-0.00653799,366
2025,-0.000513538,185
2026,0.00039549,185
2027,-0.00787247,185
2028,-0.00200326,185
2029,0.00407818,185
2030,-0.00122306,185
2031,-0.00208552,550
2032,0.00199968,185
2033,-0.0115787,1097
2034,-0.00420068,185
2035,0.00159682,550
2036,0.00387057,185
2037,-0.00186596,185
2038,-0.00121856,185
2039,0.00153558,185
2040,-0.00539554,1097
2041,-0.00301552,732
2042,-0.0189154,1097
2043,0.00410919,185
2044,-0.00154612,366
2045,-0.010288,1097
2046,-0.00304291,1097
2047,-0.00773513,185
2048,0.00356115,185
2049,-0.00220169,185
2050,-0.000868867,185
2051,0.00136273,185
2052,-0.000399366,185
2053,0.00109827,185
2054,-0.00192745,185
2055,0.00259111,185
2056,-0.00545403,732
2057,-0.00234557,185
2058,-0.000745015,185
2059,-0.00394757,185
2060,-0.00725304,1097
2061,-0.00294044,185
2062,0.00101429,185
2063,0.00114403,550
2064,0.00464316,732
2065,-0.00523698,366
2066,0.00322468,185
2067,-0.00115369,185
2068,-0.00450234,185
2069,-0.00493283,185
2070,-0.00417242,1097
2071,-0.0241679,1097
2072,0.00151482,185
2073,0.00179412,185
2074,-0.00854901,1097
2075,0.00296346,185
2076,-0.00076111,185
2077,-0.0011576,366
2078,-0.00219776,185
2079,0.00847446,1097
2080,-0.00602228,366
2081,0.00156573,185
2082,0.000131581,185
2083,-0.00557949,185
2084,-0.00169503,185
2085,0.0123605,550
2086,0.00137569,185
2087,-0.00427176,185
2088,-0.000641743,185
2089,-0.000610635,185
2090,-0.000314625,185
2091,0.000928021,185
2092,-0.00236133,916
2093,-0.00120951,185
2094,0.00501566,366
2095,0.00504023,185
2096,-0.00418179,1097
2097,0.00541017,550
2098,0.00410514,185
2099,0.015685,916
2100,0.0135326,732
2101,-0.00804448,185
2102,-0.00526303,366
2103,-0.00348457,185
2104,-0.0118748,185
2105,-0.000400325,185
2106,0.00403296,185
2107,-0.00186865,185
2108,0.00259084,366
2109,-0.00389303,185
2110,-0.000930009,185
2111,0.00580308,916
2112,0.000470814,185
2113,-0.0011592,185
2114,0.00380341,185
2115,0.00159556,185
2116,0.00689125,732
2117,-0.00956863,366
2118,-0.0112458,185
2119,-0.00474032,550
2120,-0.00254567,366
2121,-0.00184686,185
2122,-0.000439684,185
2123,0.00175545,185
2124,-0.00443258,550
2125,0.000581253,185
2126,-0.0123472,185
2127,-0.000853273,185
2128,0.000806712,366
2129,0.00204461,185
2130,-0.00379154,1097
2131,-0.00701448,1097
2132,-0.0124501,1097
2133,0.000330367,185
2134,0.000368176,1097
2135,-0.00376054,366
2136,-0.00311964,185
2137,0.000734263,185
2138,-0.000485386,185
2139,0.000313486,366
2140,0.0115036,366
2141,-0.000513797,1097
2142,-0.000891312,1097
2143,-0.00332079,185
2144,-0.00469999,185
2145,-0.00186453,185
2146,0.0038969,185
2147,-8.12116e-05,185
2148,-0.00166975,185
2149,0.000653524,550
2150,0.00111182,185
2151,0.00292766,366
2152,0.00603149,916
2153,0.00197829,185
2154,-0.00339926,185
2155,0.0415673,1097
2156,0.00293268,185
2157,-0.00460895,185
2158,-0.00137241,185
2159,0.000307038,185
2160,0.00304626,185
2161,-0.00232808,185
2162,-0.00430127,185
2163,0.00380698,185
2164,-7.85235e-05,185
2165,-0.0075094,366
2166,-0.000123404,185
2167,0.0166788,1097
2168,0.00167443,185
2169,0.0141523,366
2170,-0.00154794,732
2171,-0.00422263,1097
2172,-0.00939482,1097
2173,-6.68463e-05,185
2174,-0.0154561,916
2175,-0.000306201,1097
2176,0.00208994,185
2177,0.00583334,185
2178,0.000137127,185
2179,0.00434913,1097
2180,-0.000226447,185
2181,-0.00265169,366
2182,0.00203058,185
2183,0.00185025,185
2184,-0.00601471,185
2185,-0.00818372,1097
2186,0.0133099,916
2187,-0.0101089,1097
2188,-0.00485835,185
2189,0.00288901,185
2190,0.00200685,185
2191,0.00216559,185
2192,0.00483801,185
2193,-0.00330859,1097
2194,0.00121403,185
2195,0.000121444,185
2196,-0.0101496,185
2197,0.000289764,366
2198,0.00529609,1097
2199,0.00476723,366
2200,-0.00113358,185
2201,0.0143447,366
2202,0.000266917,185
2203,-0.00293439,1097
2204,0.00245427,916
2205,-2.07556e-05,185
2206,-0.00223156,550
2207,-0.00161299,185
2208,-0.00998533,185
2209,-0.0113965,366
2210,0.00186434,185
2211,0.00293461,185
2212,0.00153882,185
2213,-0.000521787,185
2214,-0.0007794,185
2215,-0.000672298,185
2216,0.00072833,185
2217,0.00961921,1097
2218,-0.00141649,185
2219,0.00105697,185
2220,-0.00286182,185
2221,-0.00247434,185
2222,-0.0016202,1097
2223,-0.00151177,185
2224,-0.000931755,185
2225,-0.00171119,185
2226,0.000168723,185
2227,7.38423e-06,185
2228,-0.00227813,366
2229,-0.000593006,550
2230,0.0060086,185
2231,-0.00341745,185
2232,-0.00430362,185
2233,0.00348199,185
2234,-0.000489567,185
2235,-0.00238301,185
2236,-0.0193142,1097
2237,-0.0073092,1097
2238,-0.00286821,185
2239,-0.0276251,1097
2240,-0.00337724,366
2241,0.00128618,185
2242,-0.000954919,185
2243,0.00755322,550
2244,-0.00173792,366
2245,-0.000734688,185
2246,-0.00836114,1097
2247,-0.00333939,185
2248,0.0018006,185
2249,-0.00121191,185
2250,0.003534,185
2251,-0.000900218,185
2252,-0.0157396,1097
2253,0.000342891,185
2254,-0.00181511,185
2255,-0.00193848,185
2256,-0.00128292,185
2257,0.000329696,185
2258,0.00194268,185
2259,-0.000863961,550
2260,0.00147417,185
2261,0.00277504,185
2262,-0.00375083,185
2263,0.00475659,366
2264,-0.00231621,185
2265,0.00375428,1097
2266,0.00126947,185
2267,-0.00338013,185
2268,-0.00460452,185
2269,-0.00878281,185
2270,-0.00241284,185
2271,0.0037061,1097
2272,-0.00478411,550
2273,0.00514554,185
2274,-0.00903671,366
2275,-0.00696528,185
2276,0.00388367,550
2277,-0.0017809,366
2278,0.000793387,185
2279,-0.0397276,1097
2280,-0.0222301,1097
2281,-0.00205793,185
2282,-0.0260365,1097
2283,0.00237229,185
2284,-0.00264894,185
2285,-0.0233791,1097
2286,0.000804254,185
2287,-0.00264271,185
2288,-0.00203296,185
2289,0.00342837,732
2290,0.00831866,366
2291,0.00172013,185
2292,0.000624516,185
2293,0.00115308,185
2294,-0.000955453,185
2295,0.000501909,185
2296,-0.00401872,550
2297,-0.00363537,185
2298,-0.00197386,185
2299,-0.0241356,1097
2300,-0.00135417,185
2301,-0.00147179,550
2302,0.0132309,1097
2303,0.000882095,185
2304,-0.00500674,185
2305,-0.0040857,1097
2306,-0.0377343,916
2307,0.00194198,366
2308,-0.00377781,185
2309,-0.000797031,185
2310,-0.00359278,185
2311,-0.0045797,1097
2312,-0.000506241,185
2313,-0.00028758,185
2314,-4.49515e-05,185
2315,-0.00852835,732
2316,0.00209932,185
2317,3.90418e-06,185
2318,-0.0010782,185
2319,-0.00303632,185
2320,-0.00101866,185
2321,-0.000707217,185
2322,-0.00577517,550
2323,-0.0120259,185
2324,-0.00126642,185
2325,-0.00384642,366
2326,-0.00020127,185
2327,-0.00371899,1097
2328,-0.00433069,916
2329,0.00114166,185
2330,0.0015305,185
2331,-0.00529747,1097
2332,0.000534193,916
2333,-0.00152967,366
2334,-0.0102236,916
2335,-0.00312851,185
2336,-0.00148562,366
2337,0.00276776,185
2338,0.000389681,185
2339,-0.00279111,185
2340,0.000280907,185
2341,-0.00245646,185
2342,6.2709e-06,185
2343,0.00173361,366
2344,-0.0168091,1097
2345,0.000810234,366
2346,-0.0264252,1097
2347,-0.00441523,366
2348,-0.0113539,1097
2349,-0.00684574,550
2350,-0.000976832,185
2351,8.57098e-05,366
2352,-0.00236484,366
2353,0.000108658,185
2354,-0.00121579,1097
2355,-0.000883681,185
2356,-0.00202928,185
2357,-0.00173653,185
2358,0.00482448,550
2359,-0.0128427,185
2360,0.00616013,185
2361,3.16297e-06,185
2362,0.000178453,185
2363,0.00678305,550
2364,0.00968207,916
2365,-0.0118221,185
2366,0.00624622,185
2367,-0.0111823,185
2368,-0.0036429,185
2369,-0.00340053,185
2370,0.000629563,185
2371,-0.00324375,366
2372,-0.00069207,185
2373,-0.00270717,185
2374,0.00483574,366
2375,0.000922968,185
2376,0.000493947,1097
2377,-0.00216576,185
2378,-0.00379394,550
2379,-5.1966e-05,185
2380,-0.000387127,366
2381,-0.0012444,185
2382,-0.0011381,185
2383,-0.00162587,185
2384,-0.00239126,185
2385,-0.000642048,185
2386,-0.00258689,185
2387,-0.00377569,185
2388,-0.000899242,185
2389,-0.000680405,185
2390,0.00237088,185
2391,0.00103472,185
2392,0.00103757,185
2393,0.00203651,185
2394,0.00204002,185
2395,0.000187859,185
2396,-0.000704615,185
2397,0.000236288,185
2398,-0.000983139,185
2399,-0.00149738,185
2400,0.00393408,185
2401,-0.00380555,185
2402,0.00187542,185
2403,-0.00127718,185
2404,-0.00408213,1097
2405,0.00335916,366
2406,-0.000820188,185
2407,-0.00437465,185
2408,0.0017164,185
2409,-0.00161123,185
2410,3.90776e-05,185
2411,-0.0011355,185
2412,0.000165839,185
2413,-0.00512337,185
2414,0.00138304,185
2415,-0.00220551,185
2416,0.00088263,185
2417,0.007606,550
2418,0.00175681,185
2419,-0.00440457,185
2420,0.00163981,366
2421,-0.00219834,185
2422,0.0024127,185
2423,-0.0010951,185
2424,-0.00373868,366
2425,-0.000247439,185
2426,-0.00151287,185
2427,-0.00391298,1097
2428,-0.000971159,185
2429,-0.00280363,185
2430,-0.00801939,185
2431,0.0056089,185
2432,0.000796944,185
2433,-0.000376758,185
2434,-0.00212171,185
2435,0.00338294,185
2436,0.00612412,1097
2437,-0.0038257,185
2438,-0.00170378,185
2439,-0.000903616,185
2440,0.00536183,185
2441,-0.0172064,1097
2442,0.00409244,185
2443,-0.00345134,366
2444,-0.000150079,185
2445,-0.000507911,185
2446,-0.00145927,185
2447,-0.0230273,1097
2448,0.00261992,185
2449,0.0209902,732
2450,0.00214567,366
2451,-0.000184506,185
2452,0.00841601,732
2453,-0.0135391,732
2454,0.00888836,1097
2455,-0.000193855,185
2456,0.00120033,366
2457,0.00195375,185
2458,-8.43277e-05,185
2459,-0.000314714,185
2460,-0.00158658,185
2461,-0.000349798,185
2462,0.00892884,185
2463,0.0025162,185
2464,-0.00250307,185
2465,0.00206088,185
2466,-0.00371422,185
2467,-0.00311093,185
