numMC,PL,callday
2711,-0.32%,185
2712,-0.24%,185
2713,0.00%,185
2714,-0.20%,185
2715,-0.06%,185
2716,-0.68%,1097
2717,-0.50%,916
2718,0.63%,732
2719,-0.01%,185
2720,-0.01%,185
2721,-0.15%,185
2722,-0.33%,185
2723,-0.15%,185
2724,-0.55%,916
2725,0.36%,366
2726,-0.29%,185
2727,-0.21%,185
2728,0.01%,185
2729,0.38%,185
2730,-1.08%,1097
2731,-0.29%,1097
2732,0.08%,185
2733,0.03%,185
2734,0.16%,185
2735,-0.31%,185
2736,0.58%,1097
2737,-0.09%,185
2738,-0.14%,185
2739,0.09%,185
2740,0.09%,185
2741,0.32%,550
2742,0.77%,916
2743,-0.25%,550
2744,0.13%,185
2745,-0.12%,185
2746,-0.02%,185
2747,-0.14%,185
2748,-0.68%,1097
2749,0.26%,916
2750,1.09%,550
2751,0.26%,185
2752,-0.16%,185
2753,-0.39%,185
2754,-0.14%,185
2755,0.31%,366
2756,-0.70%,550
2757,0.05%,185
2758,0.07%,185
2759,0.06%,185
2760,-0.17%,185
2761,0.11%,185
2762,-0.24%,185
2763,-0.24%,185
2764,-0.51%,185
2765,0.10%,185
2766,-0.42%,1097
2767,0.00%,185
2768,-1.18%,366
2769,0.40%,185
2770,0.17%,185
2771,-0.11%,185
2772,-0.10%,185
2773,0.08%,185
2774,-0.91%,366
2775,0.82%,916
2776,-0.06%,185
2777,-0.03%,185
2778,-0.09%,185
2779,0.03%,185
2780,-9.99%,916
2781,-0.02%,185
2782,0.07%,185
2783,-1.98%,916
2784,-0.57%,1097
2785,0.02%,366
2786,0.26%,185
2787,1.83%,1097
2788,0.01%,366
2789,-0.11%,185
2790,-0.08%,185
2791,0.08%,550
2792,-0.05%,185
2793,0.42%,366
2794,0.23%,185
2795,-1.23%,1097
2796,-0.30%,185
2797,-0.35%,185
2798,0.07%,185
2799,0.91%,1097
2800,-0.10%,550
2801,-0.32%,366
2802,-0.09%,185
2803,0.02%,185
2804,-0.05%,185
2805,-0.10%,185
2806,-0.35%,185
2807,-0.12%,185
2808,-0.08%,185
2809,0.89%,550
2810,-1.02%,1097
2811,-0.04%,185
2812,-0.10%,185
2813,0.36%,185
2814,0.14%,185
2815,-0.17%,185
2816,-0.39%,185
2817,0.10%,185
2818,-1.03%,185
2819,0.56%,366
2820,-0.04%,185
2821,-0.26%,185
2822,-0.16%,185
2823,0.56%,550
2824,0.08%,185
2825,0.36%,366
2826,0.00%,366
2827,-2.16%,1097
2828,-0.01%,185
2829,-3.70%,1097
2830,2.20%,1097
2831,-0.27%,185
2832,0.50%,185
2833,-0.16%,185
2834,-0.12%,185
2835,-0.12%,185
2836,-0.60%,550
2837,0.32%,185
2838,-0.64%,916
2839,-0.09%,185
2840,-0.08%,185
2841,0.17%,1097
2842,0.13%,185
2843,0.01%,185
2844,-0.09%,185
2845,-0.14%,185
2846,-0.28%,185
2847,0.61%,1097
2848,-0.01%,185
2849,-0.87%,366
2850,0.13%,185
2851,-0.62%,366
2852,0.58%,185
2853,-0.79%,1097
2854,0.02%,185
2855,0.03%,185
2856,0.39%,185
2857,-0.51%,185
2858,0.08%,185
2859,-0.41%,185
2860,-0.07%,366
2861,-0.97%,1097
2862,-0.02%,550
2863,-0.42%,1097
2864,0.78%,185
2865,0.05%,185
2866,0.70%,1097
2867,0.39%,185
2868,0.08%,185
2869,-0.22%,185
2870,-0.53%,550
2871,-0.05%,185
2872,0.10%,185
2873,-0.05%,185
2874,-0.21%,185
2875,0.00%,185
2876,0.10%,366
2877,-0.10%,185
2878,0.30%,185
2879,1.50%,916
2880,0.29%,185
2881,0.15%,185
2882,-0.18%,185
2883,0.10%,185
2884,0.04%,366
2885,0.19%,185
2886,0.04%,185
2887,0.26%,185
2888,-0.14%,185
2889,-0.15%,366
2890,-0.21%,185
2891,-0.04%,366
2892,0.07%,185
2893,0.09%,185
2894,0.05%,185
2895,-0.60%,1097
2896,-0.11%,185
2897,-0.06%,1097
2898,-1.01%,550
2899,-0.15%,185
2900,-0.01%,185
2901,0.02%,185
2902,0.20%,185
2903,-0.03%,185
2904,-0.12%,185
2905,1.34%,1097
2906,-0.02%,366
2907,0.06%,185
2908,0.11%,185
2909,-0.10%,185
2910,-0.01%,185
2911,-0.06%,732
2912,0.05%,185
2913,-0.01%,185
2914,-0.05%,366
2915,0.14%,366
2916,0.01%,185
2917,0.09%,185
2918,-0.58%,1097
2919,-0.12%,185
2920,0.54%,185
2921,-0.12%,185
2922,0.02%,185
2923,0.23%,1097
2924,0.04%,185
2925,0.00%,732
2926,-0.23%,185
2927,0.01%,185
2928,-0.32%,185
2929,0.07%,185
2930,-0.53%,550
2931,-0.12%,185
2932,0.42%,185
2933,0.43%,185
2934,0.08%,185
2935,-0.05%,185
2936,-0.03%,185
2937,-0.03%,185
2938,-0.21%,185
2939,0.87%,550
2940,-0.23%,185
2941,0.00%,185
2942,-0.52%,185
2943,0.22%,366
2944,-0.03%,185
2945,0.08%,185
2946,1.07%,1097
2947,-0.80%,1097
2948,-0.30%,185
2949,0.11%,185
2950,0.21%,185
2951,-0.01%,185
2952,-0.05%,185
2953,-0.29%,185
2954,-0.15%,185
2955,2.76%,1097
2956,0.04%,185
2957,-0.85%,732
2958,-0.02%,185
2959,0.13%,185
2960,0.01%,185
2961,-0.05%,185
2962,-0.60%,550
2963,1.51%,366
2964,0.24%,185
2965,0.37%,185
2966,1.43%,916
2967,3.08%,1097
2968,-0.82%,1097
2969,-0.05%,185
2970,-0.10%,185
2971,-0.13%,185
2972,-0.14%,185
2973,-1.58%,1097
2974,-0.03%,185
2975,-0.22%,732
2976,-0.58%,185
2977,0.16%,185
2978,-0.36%,185
2979,-0.24%,185
2980,-1.80%,550
2981,0.14%,1097
2982,-0.07%,185
2983,-0.12%,185
2984,-0.51%,366
2985,-0.71%,1097
2986,-0.21%,185
2987,0.07%,185
2988,-7.16%,1097
2989,-0.12%,185
2990,-0.47%,1097
2991,0.21%,185
2992,0.09%,185
2993,0.72%,366
2994,-14.44%,1097
2995,0.34%,732
2996,0.25%,185
2997,0.04%,185
2998,-0.10%,185
2999,-0.19%,185
3000,0.34%,185
3001,0.68%,185
3002,0.09%,185
3003,-0.32%,1097
3004,-0.22%,185
3005,0.07%,185
3006,-0.72%,1097
3007,-1.47%,1097
3008,0.38%,185
3009,-0.16%,185
3010,-0.61%,550
3011,-0.15%,185
3012,0.13%,185
3013,-2.61%,1097
3014,0.07%,185
3015,0.00%,185
3016,0.09%,185
3017,0.20%,185
3018,-0.29%,366
3019,0.34%,185
3020,-0.22%,185
3021,0.29%,1097
3022,-0.11%,185
3023,-0.01%,185
3024,0.05%,1097
3025,0.29%,1097
3026,-1.90%,916
3027,0.09%,185
3028,0.00%,185
3029,-0.49%,550
3030,0.03%,185
3031,-0.02%,185
3032,0.01%,185
3033,-2.64%,1097
3034,-0.09%,185
3035,-1.06%,185
3036,1.06%,1097
3037,0.21%,185
3038,-0.32%,185
3039,-0.27%,366
3040,0.05%,185
3041,-0.25%,732
3042,-0.80%,916
3043,-0.84%,732
3044,-0.18%,185
3045,0.05%,185
3046,-0.08%,1097
3047,0.04%,550
3048,-0.16%,185
3049,-0.02%,185
3050,0.00%,185
3051,0.06%,185
3052,-1.08%,185
3053,0.32%,185
3054,0.11%,185
3055,0.52%,185
3056,1.01%,550
3057,-0.22%,366
3058,-0.01%,185
3059,-1.00%,1097
3060,-0.11%,550
3061,-0.48%,185
3062,-0.06%,185
3063,-0.05%,185
3064,0.66%,366
3065,-0.36%,185
3066,0.03%,185
3067,-0.04%,366
3068,0.05%,185
3069,0.10%,185
3070,-0.25%,366
3071,-0.36%,1097
3072,-0.01%,185
3073,-0.28%,185
3074,0.14%,185
3075,0.48%,185
3076,-0.07%,185
3077,0.09%,550
3078,0.04%,185
3079,-0.15%,185
3080,-0.02%,185
3081,-0.32%,1097
3082,0.07%,185
3083,-0.14%,185
3084,-0.21%,185
3085,0.23%,550
3086,-0.54%,185
3087,-0.36%,185
3088,-0.18%,185
3089,0.19%,185
3090,-0.30%,366
3091,-0.96%,1097
3092,0.44%,185
3093,-0.10%,185
3094,0.01%,185
3095,0.03%,185
3096,1.16%,366
3097,-0.55%,185
3098,-0.72%,185
3099,0.10%,185
3100,0.95%,185
3101,0.17%,185
3102,0.55%,185
3103,-0.22%,185
3104,1.33%,1097
3105,0.10%,185
3106,-0.39%,185
3107,-0.04%,185
3108,0.76%,1097
3109,0.06%,185
3110,-0.27%,185
3111,0.02%,185
3112,-1.18%,1097
3113,-0.08%,185
3114,-0.06%,185
3115,0.10%,185
3116,-0.49%,1097
3117,-0.02%,185
3118,-0.22%,366
3119,-2.12%,1097
3120,-0.11%,550
3121,0.49%,550
3122,-0.34%,185
3123,0.14%,185
3124,0.32%,550
3125,-0.12%,185
3126,-0.02%,185
3127,-0.15%,185
3128,-0.07%,185
3129,-0.21%,185
3130,-0.77%,1097
3131,-0.21%,185
3132,0.12%,185
3133,-0.07%,185
3134,0.52%,550
3135,-0.04%,185
3136,-0.21%,185
3137,-0.20%,185
3138,0.10%,185
3139,1.78%,550
3140,0.00%,185
3141,-0.55%,185
3142,-0.35%,185
3143,-0.03%,185
3144,0.01%,185
3145,-0.07%,185
3146,-0.93%,185
3147,0.78%,1097
3148,0.28%,185
3149,-0.59%,185
3150,-0.31%,185
3151,-0.46%,185
3152,0.23%,185
3153,-0.48%,366
3154,-0.35%,185
3155,-0.08%,185
3156,0.24%,1097
3157,0.21%,185
3158,0.05%,732
3159,-0.24%,185
3160,0.05%,185
3161,-0.08%,366
3162,-0.11%,185
3163,0.19%,366
3164,-0.52%,550
3165,0.52%,1097
3166,-0.28%,185
3167,-0.83%,366
3168,0.03%,185
3169,0.06%,185
3170,0.72%,1097
3171,0.13%,366
3172,-0.88%,1097
3173,-0.84%,185
3174,-0.10%,185
3175,-0.23%,185
3176,0.05%,185
3177,-0.31%,550
3178,0.13%,185
3179,0.08%,185
3180,0.08%,185
3181,-0.12%,185
3182,0.04%,185
3183,0.38%,185
3184,-0.34%,185
3185,-0.42%,1097
3186,0.02%,185
3187,-0.93%,185
3188,0.10%,366
3189,-0.01%,185
3190,-0.17%,185
3191,-0.44%,185
3192,-0.64%,185
3193,-0.46%,1097
3194,-0.37%,366
3195,0.64%,732
3196,0.41%,366
3197,-0.13%,185
3198,-0.19%,185
3199,0.08%,185
3200,-0.20%,185
3201,0.26%,185
3202,1.63%,366
3203,-1.33%,1097
3204,0.01%,185
3205,-0.94%,1097
3206,0.41%,366
3207,0.13%,366
3208,-0.43%,550
3209,0.07%,185
3210,0.11%,1097
3211,-0.86%,1097
3212,2.05%,916
3213,0.04%,185
3214,0.06%,185
3215,0.25%,185
3216,-0.09%,185
3217,0.01%,185
3218,-0.18%,185
3219,0.04%,185
3220,0.34%,732
3221,-2.40%,1097
3222,-0.33%,185
3223,0.01%,366
3224,0.36%,1097
3225,-0.09%,185
3226,0.08%,185
3227,1.48%,1097
3228,-0.05%,185
3229,0.02%,185
3230,0.24%,185
3231,0.15%,185
3232,0.54%,185
3233,-0.26%,366
3234,-1.00%,185
3235,-0.17%,185
3236,-0.16%,185
3237,0.46%,185
3238,0.02%,185
3239,-0.25%,185
3240,-0.22%,366
3241,0.03%,185
3242,-0.06%,185
3243,-0.13%,185
3244,-1.37%,1097
3245,-0.02%,185
3246,-0.13%,185
3247,-1.78%,185
3248,-0.04%,185
3249,0.03%,185
3250,0.23%,185
3251,-1.20%,732
3252,0.82%,916
3253,-0.07%,185
3254,-0.04%,185
3255,-0.72%,185
3256,-0.98%,366
3257,0.29%,185
3258,0.19%,185
3259,0.00%,185
3260,-0.18%,185
3261,0.98%,366
3262,-0.06%,550
3263,0.16%,185
3264,-0.10%,185
3265,0.16%,185
3266,0.08%,550
3267,-0.73%,550
3268,0.34%,366
3269,-0.58%,366
3270,0.24%,366
3271,0.13%,185
3272,-0.17%,366
3273,0.19%,185
3274,1.16%,1097
3275,0.08%,185
3276,-0.27%,185
3277,0.24%,185
3278,0.09%,185
3279,-2.11%,1097
3280,0.18%,185
3281,-0.48%,185
3282,-0.81%,1097
3283,0.15%,185
3284,0.00%,185
3285,-0.22%,185
3286,-0.08%,185
3287,0.04%,366
3288,-0.07%,185
3289,-0.24%,185
3290,0.48%,1097
3291,0.05%,185
3292,-0.44%,185
3293,-1.22%,550
3294,1.27%,1097
3295,0.58%,366
3296,0.28%,185
3297,-1.94%,1097
3298,0.30%,185
3299,-0.28%,185
3300,-0.31%,185
3301,-0.32%,185
3302,-0.37%,185
3303,0.36%,1097
3304,0.46%,366
3305,-0.47%,550
3306,0.04%,185
3307,-0.53%,185
3308,0.31%,185
3309,0.22%,185
3310,-0.05%,366
3311,0.70%,550
3312,-0.70%,185
3313,-0.15%,185
3314,-0.20%,185
3315,0.15%,185
3316,0.03%,185
3317,0.19%,185
3318,-0.08%,185
3319,1.01%,366
3320,-0.30%,1097
3321,0.00%,185
3322,-0.28%,185
3323,-5.15%,1097
3324,-0.02%,185
3325,-0.18%,185
3326,0.06%,185
3327,-0.14%,185
3328,-0.18%,185
3329,-0.45%,550
3330,-0.14%,185
3331,-0.02%,185
3332,-0.21%,1097
3333,0.23%,185
3334,0.00%,185
3335,0.00%,185
3336,-0.23%,185
3337,0.11%,916
3338,1.46%,550
3339,-0.17%,185
3340,0.08%,185
3341,0.04%,185
3342,0.62%,185
3343,-0.08%,185
3344,0.07%,185
3345,0.09%,185
3346,-0.17%,366
3347,2.12%,1097
3348,0.14%,185
3349,0.09%,185
3350,-0.30%,185
3351,-0.15%,185
3352,0.48%,185
3353,0.04%,732
3354,-0.42%,366
3355,-0.28%,185
3356,-0.71%,732
3357,-0.20%,185
3358,-0.19%,185
3359,0.19%,185
3360,-1.13%,185
3361,0.66%,1097
3362,-0.64%,550
3363,-0.11%,185
3364,0.08%,185
3365,0.33%,185
3366,1.67%,1097
3367,-0.03%,185
3368,-0.24%,185
3369,0.14%,185
3370,-0.02%,185
3371,-0.31%,185
3372,0.05%,185
3373,0.05%,185
3374,-0.11%,185
3375,-0.13%,366
3376,0.45%,366
3377,-0.06%,366
3378,-0.30%,185
3379,-0.08%,185
3380,1.30%,916
3381,-0.11%,185
3382,0.62%,550
3383,0.06%,185
3384,-0.05%,185
3385,0.10%,1097
3386,0.36%,185
3387,-0.05%,185
3388,-0.63%,1097
3389,0.19%,185
3390,-1.22%,185
3391,0.47%,732
3392,0.13%,185
3393,0.11%,185
3394,-0.20%,1097
3395,-0.03%,185
3396,0.03%,185
3397,-2.50%,1097
3398,0.02%,185
3399,0.03%,185
3400,0.01%,185
3401,-0.32%,185
3402,-0.86%,185
3403,-0.07%,185
3404,0.19%,550
3405,-0.14%,185
3406,0.02%,185
3407,-2.96%,1097
3408,0.34%,185
3409,1.79%,732
3410,0.62%,185
3411,0.58%,185
3412,1.21%,550
3413,0.16%,185
3414,-1.25%,1097
3415,0.16%,185
3416,-0.70%,1097
3417,-0.30%,185
3418,-0.23%,185
3419,0.28%,185
3420,-0.14%,185
3421,-0.75%,185
3422,-0.01%,185
3423,-0.04%,185
3424,-1.10%,185
3425,0.18%,185
3426,-0.80%,366
3427,0.17%,185
3428,-0.59%,185
3429,0.65%,185
3430,-0.22%,185
3431,-1.07%,916
3432,0.03%,185
3433,-0.21%,185
3434,1.69%,1097
3435,-0.04%,366
3436,-0.32%,366
3437,0.32%,550
3438,0.09%,185
3439,0.29%,185
3440,-1.13%,1097
3441,0.04%,185
3442,0.48%,185
3443,-0.20%,185
3444,-0.10%,185
3445,-0.40%,1097
3446,0.06%,1097
3447,0.18%,185
3448,0.10%,1097
3449,-0.10%,185
3450,-5.96%,1097
3451,-0.16%,732
3452,-0.09%,185
3453,-0.26%,185
3454,-3.03%,1097
3455,0.02%,185
3456,2.38%,1097
3457,0.27%,1097
3458,-0.02%,185
3459,0.08%,185
3460,-0.15%,185
3461,0.11%,550
3462,0.10%,185
3463,-1.32%,185
3464,0.04%,185
3465,0.38%,185
3466,-0.02%,185
3467,0.62%,185
3468,0.03%,185
3469,-0.15%,185
3470,-0.23%,185
3471,-2.34%,1097
3472,-0.03%,1097
3473,-0.25%,1097
3474,-1.96%,1097
3475,-0.22%,1097
3476,0.22%,185
3477,-0.09%,185
3478,1.74%,550
3479,-0.22%,185
3480,-0.91%,916
3481,-1.58%,1097
3482,0.06%,185
3483,-0.30%,185
3484,0.09%,185
3485,-0.33%,185
3486,-0.04%,1097
3487,-0.27%,185
3488,-0.17%,185
3489,-0.13%,185
3490,-0.12%,185
3491,-0.04%,1097
3492,0.43%,185
3493,0.05%,185
3494,-0.14%,1097
3495,-0.07%,185
3496,-0.02%,185
3497,-0.04%,185
3498,-0.12%,185
3499,-0.05%,185
3500,-0.10%,185
3501,-0.88%,732
3502,-0.64%,550
3503,-0.21%,366
3504,-0.03%,185
3505,-0.41%,185
3506,0.30%,550
3507,-0.35%,185
3508,-0.04%,185
3509,-0.21%,185
3510,-0.09%,185
3511,-0.05%,185
3512,0.13%,185
3513,-0.48%,185
3514,0.22%,366
3515,-0.28%,185
3516,0.08%,185
3517,0.08%,185
3518,-0.36%,185
3519,0.17%,366
3520,-0.47%,185
3521,0.08%,185
3522,0.08%,185
3523,0.08%,185
3524,-0.82%,550
3525,0.12%,185
3526,-0.12%,185
3527,-0.01%,185
3528,0.20%,185
3529,-1.10%,366
3530,-0.15%,185
3531,0.62%,550
3532,0.17%,185
3533,-0.50%,366
3534,-0.01%,185
3535,-0.19%,185
3536,0.28%,185
3537,0.30%,185
3538,0.61%,185
3539,-1.52%,916
3540,-0.10%,185
3541,-0.08%,185
3542,0.18%,185
3543,-1.40%,185
3544,1.14%,916
3545,-0.03%,185
3546,-0.16%,185
3547,-0.06%,185
3548,0.29%,185
3549,-0.20%,185
3550,0.48%,185
3551,-0.10%,366
3552,-0.38%,1097
3553,-0.15%,185
3554,-0.09%,185
3555,0.13%,185
3556,0.07%,185
3557,-0.04%,185
3558,-0.34%,366
3559,-0.03%,185
3560,0.36%,185
3561,-0.05%,185
3562,-1.44%,1097
3563,-0.32%,1097
3564,-0.05%,185
3565,0.01%,185
3566,0.03%,185
3567,0.44%,185
3568,0.04%,185
3569,-0.03%,185
3570,-0.06%,185
3571,-0.22%,185
3572,0.06%,185
3573,-1.76%,1097
3574,-0.33%,185
3575,0.08%,185
3576,0.15%,185
3577,-0.03%,185
3578,-1.16%,1097
3579,0.05%,185
3580,1.64%,1097
3581,-0.66%,1097
3582,0.27%,366
3583,-0.08%,185
3584,-1.59%,1097
3585,0.07%,185
3586,0.20%,185
3587,0.60%,1097
3588,-0.31%,185
3589,-0.22%,185
3590,-0.11%,185
3591,-0.05%,550
3592,0.05%,185
3593,0.07%,366
3594,-0.44%,550
3595,-0.08%,185
3596,0.08%,185
3597,0.18%,185
3598,0.75%,1097
3599,-0.19%,185
3600,0.49%,185
3601,-0.38%,185
3602,-0.52%,185
3603,0.23%,185
3604,-1.15%,1097
3605,-0.03%,185
3606,-0.25%,185
3607,0.07%,185
3608,-0.22%,185
3609,-0.21%,550
3610,-0.21%,185
3611,0.11%,185
3612,0.26%,732
3613,-0.22%,550
3614,0.19%,366
3615,-0.43%,185
3616,-0.61%,185
3617,1.11%,1097
3618,-0.42%,185
3619,0.12%,185
3620,-0.01%,732
3621,-0.61%,366
3622,-0.42%,185
3623,-0.02%,185
3624,0.25%,185
3625,-0.14%,1097
3626,0.11%,185
3627,-1.82%,1097
3628,1.08%,916
3629,-0.11%,185
3630,-0.83%,1097
3631,-0.06%,185
3632,0.17%,550
3633,-0.14%,185
3634,-0.23%,366
3635,-0.03%,185
3636,0.13%,185
3637,0.54%,185
3638,0.78%,185
3639,-0.01%,185
3640,0.11%,185
3641,-0.29%,185
3642,1.67%,1097
3643,-0.38%,185
3644,-1.01%,185
3645,0.20%,185
3646,-0.78%,1097
3647,0.92%,366
3648,-0.21%,185
3649,0.06%,185
3650,1.13%,185
3651,-4.66%,1097
3652,-0.23%,366
3653,-0.07%,185
3654,0.44%,185
3655,-0.51%,916
3656,-0.07%,185
3657,-4.89%,1097
3658,-0.31%,185
3659,0.05%,185
3660,-0.49%,366
3661,-0.21%,185
3662,-0.30%,185
3663,-0.06%,185
3664,0.04%,185
3665,0.80%,185
3666,0.33%,185
3667,-0.83%,732
3668,0.04%,185
3669,0.14%,185
3670,-0.84%,185
3671,-0.73%,185
3672,-0.26%,185
3673,-0.12%,185
3674,0.25%,916
3675,-0.68%,732
3676,0.30%,1097
3677,0.14%,185
3678,0.02%,185
3679,-0.54%,185
3680,-0.22%,185
3681,1.20%,1097
3682,0.10%,185
3683,0.06%,185
3684,0.03%,185
3685,0.95%,1097
3686,0.51%,185
3687,0.05%,185
3688,-0.47%,185
3689,0.32%,366
3690,-0.96%,916
3691,0.27%,550
3692,0.03%,185
3693,-0.22%,185
3694,-0.21%,185
3695,0.12%,185
3696,0.24%,185
3697,-0.24%,1097
3698,-0.10%,185
3699,0.01%,185
3700,0.34%,1097
3701,-1.13%,1097
3702,0.18%,185
3703,0.76%,366
3704,-0.82%,185
3705,0.17%,185
3706,-0.21%,550
3707,-0.17%,1097
3708,-0.31%,550
3709,0.37%,1097
3710,-0.05%,185
3711,-1.09%,366
3712,-0.31%,1097
3713,0.19%,185
3714,-0.07%,185
3715,-0.13%,185
3716,0.24%,185
3717,0.19%,185
3718,0.06%,550
3719,-0.27%,185
3720,-0.79%,366
3721,-0.06%,550
3722,0.16%,366
3723,-0.87%,1097
3724,0.91%,1097
3725,0.77%,185
3726,-0.34%,185
3727,-0.06%,185
3728,0.06%,185
3729,0.18%,185
3730,0.40%,366
3731,-0.66%,185
3732,1.09%,1097
3733,0.04%,366
3734,-0.06%,185
3735,0.23%,1097
3736,1.08%,366
3737,-0.14%,185
3738,-0.72%,366
3739,0.05%,185
3740,0.02%,185
3741,-0.40%,185
3742,-0.34%,185
3743,0.04%,185
3744,0.04%,732
3745,0.28%,732
3746,0.01%,185
3747,0.13%,366
3748,0.25%,185
3749,0.00%,185
3750,-0.26%,185
3751,-0.68%,366
3752,-0.08%,185
3753,-0.31%,185
3754,-0.28%,185
3755,0.41%,185
3756,-1.05%,185
3757,-0.16%,366
3758,0.02%,185
3759,1.74%,1097
3760,0.07%,185
3761,0.01%,185
3762,-0.30%,366
3763,0.19%,185
3764,-0.55%,185
3765,-0.16%,185
3766,0.24%,185
3767,0.35%,185
3768,-0.29%,185
3769,0.33%,185
3770,-0.07%,185
3771,-2.32%,916
3772,-0.05%,185
3773,0.00%,185
3774,-0.14%,185
3775,-0.67%,1097
3776,-0.09%,185
3777,-0.23%,185
3778,-0.32%,550
3779,-0.01%,185
3780,-0.08%,185
3781,-0.19%,185
3782,0.13%,185
3783,-0.18%,1097
3784,0.18%,185
3785,-0.38%,732
3786,-0.16%,185
3787,0.17%,185
3788,-0.24%,550
3789,0.16%,185
3790,-0.11%,1097
3791,-0.15%,185
3792,-0.16%,366
3793,0.29%,185
3794,0.10%,185
3795,-3.13%,1097
3796,0.04%,185
3797,-0.06%,185
3798,0.34%,185
3799,0.56%,185
3800,0.05%,366
3801,-0.34%,185
3802,0.26%,366
3803,0.25%,550
3804,0.05%,185
3805,-0.06%,185
3806,-0.48%,185
3807,-0.04%,1097
3808,-0.31%,185
3809,0.17%,550
3810,-0.04%,1097
3811,-0.18%,185
3812,0.29%,550
3813,1.01%,366
3814,0.10%,185
3815,0.20%,185
3816,1.12%,550
3817,-0.10%,185
3818,-0.11%,185
3819,0.17%,185
3820,-0.12%,185
3821,0.06%,366
3822,-0.16%,366
3823,-0.27%,185
3824,-0.39%,185
3825,0.04%,185
3826,-0.27%,185
3827,0.85%,1097
3828,0.08%,185
3829,0.38%,185
3830,0.02%,185
3831,-0.14%,185
3832,0.05%,185
3833,-0.39%,185
3834,0.62%,1097
3835,-0.32%,185
3836,0.09%,185
3837,-0.11%,366
3838,-0.19%,185
3839,-0.54%,366
3840,-0.53%,550
3841,-0.02%,185
3842,0.18%,185
3843,0.01%,1097
3844,0.19%,366
3845,0.10%,185
3846,0.02%,185
3847,-0.76%,185
3848,0.30%,185
3849,-0.33%,732
3850,3.45%,1097
3851,0.33%,185
3852,-0.66%,916
3853,-0.03%,185
3854,-0.24%,185
3855,-0.22%,366
3856,-0.23%,366
3857,0.19%,185
3858,-3.59%,1097
3859,0.95%,1097
3860,0.10%,185
3861,-1.27%,550
3862,0.02%,732
3863,0.52%,185
3864,-0.65%,185
3865,-0.01%,185
3866,0.16%,185
3867,-0.26%,185
3868,-0.54%,185
3869,-0.29%,366
3870,0.33%,185
3871,-0.15%,185
3872,-0.02%,1097
3873,-1.66%,1097
3874,0.19%,1097
3875,0.37%,185
3876,1.26%,550
3877,0.04%,185
3878,-0.21%,185
3879,-0.18%,185
3880,-0.67%,1097
3881,-0.26%,366
3882,-7.25%,1097
3883,-1.04%,916
3884,0.04%,185
3885,0.42%,185
3886,0.19%,1097
3887,-1.64%,732
3888,-0.16%,185
3889,-0.02%,185
3890,-0.08%,185
3891,0.12%,185
3892,-0.13%,185
3893,-0.18%,185
3894,-0.06%,185
3895,0.26%,1097
3896,0.18%,1097
3897,-0.04%,185
3898,0.13%,185
3899,-0.10%,185
3900,-0.36%,550
3901,-0.67%,366
3902,-0.17%,185
3903,-0.14%,550
3904,0.38%,185
3905,-0.15%,185
3906,-0.34%,185
3907,0.23%,185
3908,0.48%,185
3909,-0.04%,185
3910,-0.48%,185
3911,-0.48%,550
3912,0.15%,366
3913,0.06%,185
3914,0.22%,185
3915,0.60%,732
3916,-0.90%,916
3917,0.48%,185
3918,-0.55%,185
3919,-0.06%,366
3920,0.11%,185
3921,-0.31%,185
3922,-0.30%,185
3923,0.05%,185
3924,-0.12%,185
3925,0.07%,185
3926,-0.20%,185
3927,-0.30%,185
3928,0.97%,366
3929,-0.36%,185
3930,-0.26%,1097
3931,0.25%,366
3932,-0.11%,185
3933,0.07%,185
3934,0.12%,185
3935,0.15%,185
3936,-0.12%,185
3937,0.22%,185
3938,0.27%,185
3939,-0.13%,366
3940,-0.34%,1097
3941,3.13%,1097
3942,0.02%,185
3943,-0.33%,185
3944,0.17%,185
3945,0.16%,185
3946,0.77%,366
3947,0.03%,185
3948,0.17%,550
3949,-0.08%,185
3950,-0.62%,550
3951,0.49%,366
3952,0.07%,185
3953,-0.09%,550
3954,0.58%,550
3955,-0.22%,185
3956,-0.18%,185
3957,0.07%,185
3958,-0.11%,185
3959,-0.01%,185
3960,0.98%,916
3961,0.00%,1097
3962,0.09%,366
3963,0.37%,185
3964,-0.12%,185
3965,-0.24%,1097
3966,0.32%,185
3967,-0.29%,185
3968,0.22%,185
3969,-0.11%,185
3970,-0.29%,916
3971,-0.44%,185
3972,-0.38%,185
3973,-0.29%,185
3974,0.23%,366
3975,-0.11%,185
3976,0.03%,185
3977,0.19%,185
3978,-0.08%,185
3979,-0.34%,366
3980,-0.25%,185
3981,0.47%,1097
3982,-0.65%,1097
3983,-0.34%,185
3984,0.14%,366
3985,-0.69%,732
3986,-0.04%,185
3987,-0.06%,185
3988,0.11%,185
3989,-0.18%,185
3990,0.23%,185
3991,0.13%,185
3992,-0.18%,185
3993,-0.27%,185
3994,-0.03%,185
3995,-0.11%,185
3996,0.46%,185
3997,0.10%,185
3998,0.11%,185
3999,0.40%,185
4000,0.46%,185
4001,0.42%,185
4002,0.69%,550
4003,-0.70%,1097
4004,-0.08%,185
4005,-0.25%,185
4006,0.90%,185
4007,0.06%,185
4008,-0.18%,1097
4009,-0.24%,185
4010,-0.11%,185
4011,-0.07%,185
4012,-0.48%,185
4013,-0.52%,185
4014,-0.55%,366
4015,0.12%,185
4016,0.14%,185
4017,-0.47%,1097
4018,-0.04%,185
4019,-0.15%,185
