numMC,PL ELS,,1.000,PL PUT,,,,,,total,,,
758,-0.000940846,0.417327,0.001404101,0.000463255,,,,,,,,,
759,-0.0252786,-0.0961678,-0.000323558,-0.025602158,,,,,,,,,
760,-0.000766189,0.435431,0.001465012,0.000698823,,,,,,,,,
761,0.00264189,-0.937039,-0.003152678,-0.000510788,,,,,,,,,
762,0.00464074,-1.80418,-0.006070184,-0.001429444,,,,,,,,,
763,-0.00345657,2.21134,0.007440078,0.003983508,,,,,,,,,
764,-0.00252061,1.20585,0.004057096,0.001536486,,,,,,,,,
765,-0.00151243,0.544678,0.001832575,0.000320145,,,,,,,,,
766,0.0058472,0.511813,0.001722001,0.007569201,,,,,,,,,
767,0.000245478,0.740961,0.002492972,0.00273845,,,,,,,,,
768,0.00391574,-1.98649,-0.006683568,-0.002767828,,,,,,,,,
769,3.91E-05,-0.678633,-0.002283268,-0.002244154,,,,,,,,,
770,0.000784582,-0.351898,-0.001183965,-0.000399383,,,,,,,,,
771,-0.000646426,0.29324,0.000986609,0.000340183,,,,,,,,,
772,-0.000972688,0.688218,0.002315517,0.001342829,,,,,,,,,
773,-0.00178307,0.578679,0.001946972,0.000163902,,,,,,,,,
774,-0.00106513,-0.10241,-0.00034456,-0.00140969,,,,,,,,,
775,-0.00152621,-0.0300091,-0.000100966,-0.001627176,,,,,,,,,
776,-0.00937496,0.198538,0.000667983,-0.008706977,,,,,,,,,
777,-0.00214162,2.72156,0.009156719,0.007015099,,,,,,,,,
778,0.0138484,-0.772703,-0.002599768,0.011248632,,,,,,,,,
779,0.029478,-0.379772,-0.001277747,0.028200253,,,,,,,,,
780,0.00101667,-0.423636,-0.001425328,-0.000408658,,,,,,,,,
781,0.00801731,-2.23921,-0.007533847,0.000483463,,,,,,,,,
782,0.00278937,0.297151,0.000999768,0.003789138,,,,,,,,,
783,0.010431,-2.55608,-0.00859996,0.00183104,,,,,,,,,
784,0.00223896,-0.920012,-0.003095391,-0.000856431,,,,,,,,,
785,0.0266603,-1.16403,-0.003916392,0.022743908,,,,,,,,,
786,-0.000598071,0.556579,0.001872616,0.001274545,,,,,,,,,
787,0.00866803,-1.93684,-0.00651652,0.00215151,,,,,,,,,
788,0.0012826,-0.356608,-0.001199812,8.27884E-05,,,,,,,,,
789,0.0057394,0.541425,0.00182163,0.00756103,,,,,,,,,
790,-0.00117315,-0.133164,-0.000448032,-0.001621182,,,,,,,,,
791,-0.00650002,1.55871,0.005244297,-0.001255723,,,,,,,,,
792,-0.00380703,0.932379,0.003137,-0.00067003,,,,,,,,,
793,0.0132875,-2.02471,-0.006812159,0.006475341,,,,,,,,,
794,0.000180341,-0.308347,-0.001037437,-0.000857096,,,,,,,,,
795,0.000787337,0.0774703,0.00026065,0.001047987,,,,,,,,,
796,-0.000958913,0.0395761,0.000133154,-0.000825759,,,,,,,,,
797,-0.00389668,0.417719,0.00140542,-0.00249126,,,,,,,,,
798,-0.0148053,0.815648,0.002744257,-0.012061043,,,,,,,,,
799,0.000263842,-0.149077,-0.000501571,-0.000237729,,,,,,,,,
800,-0.000757142,0.477262,0.001605753,0.000848611,,,,,,,,,
801,-0.00127521,0.687736,0.002313895,0.001038685,,,,,,,,,
802,-0.00325394,1.48007,0.004979712,0.001725772,,,,,,,,,
803,-0.000481497,0.574911,0.001934294,0.001452797,,,,,,,,,
804,-0.0130509,-1.26017,-0.004239856,-0.017290756,,,,,,,,,
805,0.00118561,-0.320626,-0.00107875,0.00010686,,,,,,,,,
806,0.00530102,-0.254237,-0.000855383,0.004445637,,,,,,,,,
807,-0.00143506,0.278178,0.000935933,-0.000499127,,,,,,,,,
808,-0.00708744,0.909955,0.003061554,-0.004025886,,,,,,,,,
809,6.58E-05,-0.00634028,-2.13319E-05,4.4499E-05,,,,,,,,,
810,0.000704474,-0.10576,-0.000355831,0.000348643,,,,,,,,,
811,-0.000275163,0.108936,0.000366516,9.13534E-05,,,,,,,,,
812,-0.00747048,0.604422,0.002033585,-0.005436895,,,,,,,,,
813,-0.000400014,0.263633,0.000886996,0.000486982,,,,,,,,,
814,0.00766904,-1.10682,-0.003723908,0.003945132,,,,,,,,,
815,-0.00173425,0.93516,0.003146356,0.001412106,,,,,,,,,
816,-0.00344902,1.21425,0.004085358,0.000636338,,,,,,,,,
817,-0.00090887,0.429573,0.001445303,0.000536433,,,,,,,,,
818,0.0126448,0.0662346,0.000222847,0.012867647,,,,,,,,,
819,-0.00278542,1.09739,0.003692181,0.000906761,,,,,,,,,
820,0.00482681,-0.9961,-0.00335139,0.00147542,,,,,,,,,
821,-0.0205303,0.887526,0.002986091,-0.017544209,,,,,,,,,
822,-0.00182668,0.53817,0.001810679,-1.6001E-05,,,,,,,,,
823,-0.0147581,0.50481,0.001698439,-0.013059661,,,,,,,,,
824,-0.000278043,0.0454634,0.000152962,-0.000125081,,,,,,,,,
825,0.000164869,-0.0181574,-6.10908E-05,0.000103778,,,,,,,,,
826,0.00219089,-0.831328,-0.002797012,-0.000606122,,,,,,,,,
827,-0.00676903,1.23727,0.004162809,-0.002606221,,,,,,,,,
828,-4.41E-06,-0.318462,-0.001071469,-0.001075874,,,,,,,,,
829,0.000736348,0.721596,0.002427818,0.003164166,,,,,,,,,
830,0.00266713,-0.496154,-0.001669316,0.000997814,,,,,,,,,
831,-0.00399007,1.39391,0.004689826,0.000699756,,,,,,,,,
832,0.000135691,0.227477,0.000765349,0.00090104,,,,,,,,,
833,0.00853158,-2.51393,-0.008458145,7.34345E-05,,,,,,,,,
834,-0.000942625,0.390594,0.001314158,0.000371533,,,,,,,,,
835,-0.020267,0.237874,0.00080033,-0.01946667,,,,,,,,,
836,-0.0016717,0.778379,0.002618865,0.000947165,,,,,,,,,
837,-0.00554944,0.0382397,0.000128658,-0.005420782,,,,,,,,,
838,-0.00356233,0.740387,0.00249104,-0.00107129,,,,,,,,,
839,-0.00166765,0.69999,0.002355124,0.000687474,,,,,,,,,
840,0.00168962,-0.738255,-0.002483867,-0.000794247,,,,,,,,,
841,0.00254088,-1.17698,-0.003959962,-0.001419082,,,,,,,,,
842,0.00372409,-0.381563,-0.001283773,0.002440317,,,,,,,,,
843,0.000447266,0.873009,0.002937249,0.003384515,,,,,,,,,
844,-0.0108992,0.891227,0.002998543,-0.007900657,,,,,,,,,
845,-6.85E-05,-0.0428493,-0.000144167,-0.000212648,,,,,,,,,
846,-0.000963098,0.0464922,0.000156424,-0.000806674,,,,,,,,,
847,0.00219309,-0.522074,-0.001756524,0.000436566,,,,,,,,,
848,-0.0036742,-0.838654,-0.002821661,-0.006495861,,,,,,,,,
849,-0.0051389,-0.436233,-0.001467711,-0.006606611,,,,,,,,,
850,-0.00359655,1.36647,0.004597504,0.001000954,,,,,,,,,
851,-0.0207326,0.900623,0.003030156,-0.017702444,,,,,,,,,
852,-0.00388899,1.50144,0.005051612,0.001162622,,,,,,,,,
853,-0.000973149,0.0582275,0.000195907,-0.000777242,,,,,,,,,
854,-0.00654582,0.627356,0.002110746,-0.004435074,,,,,,,,,
855,-0.000460947,0.340671,0.001146191,0.000685244,,,,,,,,,
856,-0.00369928,0.172568,0.000580607,-0.003118673,,,,,,,,,
857,-0.00185925,0.942774,0.003171974,0.001312724,,,,,,,,,
858,-0.0224135,1.00855,0.003393278,-0.019020222,,,,,,,,,
859,-0.00261117,1.04402,0.003512617,0.000901447,,,,,,,,,
860,0.000556888,0.741184,0.002493722,0.00305061,,,,,,,,,
861,0.0026239,-0.313909,-0.00105615,0.00156775,,,,,,,,,
862,0.00135236,-0.33972,-0.001142992,0.000209368,,,,,,,,,
863,0.0190315,-0.258554,-0.000869908,0.018161592,,,,,,,,,
864,0.00195536,-0.512648,-0.00172481,0.00023055,,,,,,,,,
865,0.000386121,-0.164564,-0.000553677,-0.000167556,,,,,,,,,
866,0.00512149,-2.06428,-0.006945293,-0.001823803,,,,,,,,,
867,0.00362521,0.634719,0.002135519,0.005760729,,,,,,,,,
868,-0.00101187,0.450686,0.001516338,0.000504468,,,,,,,,,
869,0.00055287,-0.340013,-0.001143978,-0.000591108,,,,,,,,,
870,0.0124806,0.527722,0.001775527,0.014256127,,,,,,,,,
871,0.000342535,-0.116492,-0.000391939,-4.94036E-05,,,,,,,,,
872,-4.27E-05,0.200059,0.000673101,0.000630352,,,,,,,,,
873,0.00834617,0.0896899,0.000301763,0.008647933,,,,,,,,,
874,-1.02E-05,-0.18923,-0.000636666,-0.000646838,,,,,,,,,
875,-0.00122007,0.0130178,4.37985E-05,-0.001176271,,,,,,,,,
876,-7.57E-06,-0.26853,-0.000903472,-0.000911046,,,,,,,,,
877,-0.00102836,1.13858,0.003830765,0.002802405,,,,,,,,,
878,-0.000555733,0.0381629,0.0001284,-0.000427333,,,,,,,,,
879,0.000643208,-0.294244,-0.000989987,-0.000346779,,,,,,,,,
880,0.00233392,0.367602,0.001236801,0.003570721,,,,,,,,,
881,0.000129099,-0.700602,-0.002357183,-0.002228084,,,,,,,,,
882,-0.00406493,1.38584,0.004662674,0.000597744,,,,,,,,,
883,0.0181817,-0.23872,-0.000803176,0.017378524,,,,,,,,,
884,0.00327207,-0.918257,-0.003089486,0.000182584,,,,,,,,,
885,-0.000154429,-0.0584093,-0.000196519,-0.000350948,,,,,,,,,
886,0.00140615,0.940152,0.003163152,0.004569302,,,,,,,,,
887,-0.00223824,0.540958,0.001820059,-0.000418181,,,,,,,,,
888,-0.000998629,0.0737338,0.000248078,-0.000750551,,,,,,,,,
889,0.000549969,0.730618,0.002458172,0.003008141,,,,,,,,,
890,0.00153018,-0.917261,-0.003086135,-0.001555955,,,,,,,,,
891,0.00102892,-0.627613,-0.002111611,-0.001082691,,,,,,,,,
892,-0.00216853,0.709946,0.002388621,0.000220091,,,,,,,,,
893,-0.0020986,0.616772,0.002075136,-2.34637E-05,,,,,,,,,
894,0.00224122,-0.730491,-0.002457745,-0.000216525,,,,,,,,,
895,0.00545057,1.22619,0.00412553,0.0095761,,,,,,,,,
896,4.02E-05,0.148561,0.000499835,0.00054001,,,,,,,,,
897,5.10E-05,0.198424,0.0006676,0.000718642,,,,,,,,,
898,0.023883,-0.837102,-0.002816439,0.021066561,,,,,,,,,
899,0.00613775,-0.18994,-0.000639055,0.005498695,,,,,,,,,
900,-0.000615873,-0.443422,-0.001491898,-0.002107771,,,,,,,,,
901,0.00388287,-0.721832,-0.002428612,0.001454258,,,,,,,,,
902,-0.00298819,-0.182295,-0.000613334,-0.003601524,,,,,,,,,
903,0.0163336,1.20326,0.004048382,0.020381982,,,,,,,,,
904,-0.00236423,1.40199,0.004717011,0.002352781,,,,,,,,,
905,-0.0017137,0.531664,0.001788789,7.50894E-05,,,,,,,,,
906,-0.0175031,-0.489869,-0.00164817,-0.01915127,,,,,,,,,
907,-0.00267966,-0.163834,-0.000551221,-0.003230881,,,,,,,,,
908,0.0031055,0.694223,0.002335721,0.005441221,,,,,,,,,
909,-0.00135822,0.483832,0.001627858,0.000269638,,,,,,,,,
910,-0.0010922,0.981052,0.00330076,0.00220856,,,,,,,,,
911,0.00125223,-1.45203,-0.004885371,-0.003633141,,,,,,,,,
912,0.00108046,0.374942,0.001261497,0.002341957,,,,,,,,,
913,-0.0218196,1.50459,0.00506221,-0.01675739,,,,,,,,,
914,-0.000732633,0.353054,0.001187854,0.000455221,,,,,,,,,
915,5.67E-05,-0.11855,-0.000398863,-0.000342184,,,,,,,,,
916,-0.0132333,0.263786,0.000887511,-0.012345789,,,,,,,,,
917,-0.000713309,0.338689,0.001139523,0.000426214,,,,,,,,,
918,-0.00162619,0.402375,0.001353795,-0.000272395,,,,,,,,,
919,0.00289869,-1.56254,-0.005257183,-0.002358493,,,,,,,,,
920,0.00699216,-0.0154384,-5.19427E-05,0.006940217,,,,,,,,,
921,0.00382648,-0.0763397,-0.000256846,0.003569634,,,,,,,,,
922,0.00163966,-1.8254,-0.006141579,-0.004501919,,,,,,,,,
923,-0.00105232,0.821753,0.002764797,0.001712477,,,,,,,,,
924,0.00286617,0.361291,0.001215568,0.004081738,,,,,,,,,
925,0.0173866,-0.747528,-0.002515066,0.014871534,,,,,,,,,
926,0.00107439,-0.376908,-0.001268111,-0.000193721,,,,,,,,,
927,-0.000850908,-0.281833,-0.00094823,-0.001799138,,,,,,,,,
928,-9.37E-05,-0.0506724,-0.000170488,-0.000264209,,,,,,,,,
929,0.0028197,0.379667,0.001277394,0.004097094,,,,,,,,,
930,0.000813095,0.465666,0.001566738,0.002379833,,,,,,,,,
931,-0.00223721,0.95298,0.003206312,0.000969102,,,,,,,,,
932,0.00706411,-0.144665,-0.000486727,0.006577383,,,,,,,,,
933,-0.01422,0.645438,0.002171583,-0.012048417,,,,,,,,,
934,-0.00703868,0.0985171,0.000331462,-0.006707218,,,,,,,,,
935,-0.0219543,0.497032,0.00167227,-0.02028203,,,,,,,,,
936,0.0143159,-0.653376,-0.002198291,0.012117609,,,,,,,,,
937,-0.0229333,0.477399,0.001606214,-0.021327086,,,,,,,,,
938,0.00165109,-0.739718,-0.002488789,-0.000837699,,,,,,,,,
939,0.000981937,0.166442,0.000559996,0.001541933,,,,,,,,,
940,-0.0291345,0.540394,0.001818162,-0.027316338,,,,,,,,,
941,0.000510431,-1.74094,-0.005857412,-0.005346981,,,,,,,,,
942,0.00221013,-1.19698,-0.004027253,-0.001817123,,,,,,,,,
943,0.00200781,-0.489161,-0.001645788,0.000362022,,,,,,,,,
944,0.00136894,-0.453225,-0.001524881,-0.000155941,,,,,,,,,
945,0.00637676,-0.288096,-0.000969302,0.005407458,,,,,,,,,
946,-0.00056488,-0.0135475,-4.55807E-05,-0.000610461,,,,,,,,,
947,-0.00237391,1.49437,0.005027825,0.002653915,,,,,,,,,
948,-0.00159753,1.03382,0.003478299,0.001880769,,,,,,,,,
949,-0.00755017,0.612504,0.002060777,-0.005489393,,,,,,,,,
950,-0.00910308,-1.15155,-0.003874403,-0.012977483,,,,,,,,,
951,0.00249049,-0.831696,-0.00279825,-0.00030776,,,,,,,,,
952,-0.00664164,1.14733,0.003860205,-0.002781435,,,,,,,,,
953,0.00165013,-0.915013,-0.003078571,-0.001428441,,,,,,,,,
954,-0.00169165,0.557736,0.001876509,0.000184859,,,,,,,,,
955,-0.0017632,1.79512,0.006039701,0.004276501,,,,,,,,,
956,-0.017395,-0.364232,-0.001225463,-0.018620463,,,,,,,,,
957,0.00552452,-0.311942,-0.001049532,0.004474988,,,,,,,,,
958,0.0251712,0.135622,0.000456302,0.025627502,,,,,,,,,
959,-0.0151241,0.541689,0.001822519,-0.013301581,,,,,,,,,
960,0.21353,-0.523143,-0.00176012,0.21176988,,,,,,,,,
961,0.00572037,-2.3536,-0.007918713,-0.002198343,,,,,,,,,
962,-0.00386666,0.776263,0.002611746,-0.001254914,,,,,,,,,
963,0.00102463,-0.560524,-0.001885889,-0.000861259,,,,,,,,,
964,-0.0127899,-0.447812,-0.001506668,-0.014296568,,,,,,,,,
965,0.000412423,-0.793681,-0.002670349,-0.002257926,,,,,,,,,
966,0.00207558,-0.221898,-0.000746578,0.001329002,,,,,,,,,
967,0.000239773,0.0580253,0.000195227,0.000435,,,,,,,,,
968,0.00250221,-0.372907,-0.00125465,0.00124756,,,,,,,,,
969,0.00186949,-0.299436,-0.001007456,0.000862034,,,,,,,,,
970,0.00197368,-0.841898,-0.002832575,-0.000858895,,,,,,,,,
971,0.00122091,-0.731963,-0.002462698,-0.001241788,,,,,,,,,
972,0.00389474,-0.805487,-0.00271007,0.00118467,,,,,,,,,
973,-0.00103851,0.639486,0.002151558,0.001113048,,,,,,,,,
974,-3.81E-05,0.73264,0.002464975,0.002426916,,,,,,,,,
975,-0.0249714,0.775986,0.002610814,-0.022360586,,,,,,,,,
976,0.00201066,-0.16203,-0.000545152,0.001465508,,,,,,,,,
977,-0.000558597,0.0137526,4.62708E-05,-0.000512326,,,,,,,,,
978,-8.52E-05,0.205857,0.000692608,0.000607415,,,,,,,,,
979,-0.00141803,0.9298,0.003128322,0.001710292,,,,,,,,,
980,0.000936029,-0.145036,-0.000487975,0.000448054,,,,,,,,,
981,-0.0124908,0.202486,0.000681266,-0.011809534,,,,,,,,,
982,-0.0383261,0.108119,0.000363768,-0.037962332,,,,,,,,,
983,-0.00206162,1.15991,0.00390253,0.00184091,,,,,,,,,
984,-0.00637439,1.43027,0.004812159,-0.001562231,,,,,,,,,
985,-0.00107521,0.802116,0.002698728,0.001623518,,,,,,,,,
986,-0.00317859,1.03781,0.003491723,0.000313133,,,,,,,,,
987,0.000869237,0.251308,0.000845529,0.001714766,,,,,,,,,
988,-0.00242823,1.28976,0.004339412,0.001911182,,,,,,,,,
989,-0.00350597,1.04011,0.003499462,-6.50832E-06,,,,,,,,,
990,-0.000817304,1.02027,0.00343271,0.002615406,,,,,,,,,
991,-0.000445593,0.394004,0.001325631,0.000880038,,,,,,,,,
992,-0.00510957,0.716835,0.002411799,-0.002697771,,,,,,,,,
993,-9.72E-05,0.31454,0.001058273,0.000961097,,,,,,,,,
994,-0.0126215,1.05331,0.003543873,-0.009077627,,,,,,,,,
995,0.00400307,0.661834,0.002226748,0.006229818,,,,,,,,,
996,-6.63E-05,0.572892,0.001927502,0.001861217,,,,,,,,,
997,0.00202179,-1.0119,-0.003404549,-0.001382759,,,,,,,,,
998,0.000527552,0.2416,0.000812866,0.001340418,,,,,,,,,
999,-0.016614,0.297009,0.00099929,-0.01561471,,,,,,,,,
