numMC,PL,PL%,
5068,0.0044,0.4400,
5069,-0.002,-0.2000,
5070,-0.004,-0.4000,
5071,-0.001,-0.1000,
5072,-0.0007,-0.0700,
5073,0.0006,0.0600,
5074,-0.0088,-0.8800,
5075,-0.0298,-2.9800,
5076,0.0298,2.9800,
5077,0.0047,0.4700,
5078,0.0021,0.2100,
5079,-0.0005,-0.0500,
5080,-0.0035,-0.3500,
5081,-0.0178,-1.7800,
5082,-0.0047,-0.4700,
5083,0.0013,0.1300,
5084,-0.0036,-0.3600,
5085,0.0054,0.5400,
5086,-0.0008,-0.0800,
5087,0.0022,0.2200,
5088,0.0124,1.2400,
5089,0.0035,0.3500,
5090,-0.0012,-0.1200,
5091,-0.0005,-0.0500,
5092,-0.0009,-0.0900,
5093,0.0003,0.0300,
5094,0.0037,0.3700,
5095,-0.001,-0.1000,
5096,-0.0084,-0.8400,
5097,0.0027,0.2700,
5098,-0.0063,-0.6300,
5099,0.0017,0.1700,
5100,0.0045,0.4500,
5101,-0.0057,-0.5700,
5102,0.0037,0.3700,
5103,-0.0057,-0.5700,
5104,0.0005,0.0500,
5105,0.0026,0.2600,
5106,0.0012,0.1200,
5107,-0.0006,-0.0600,
5108,0.0011,0.1100,
5109,0.0009,0.0900,
5110,-0.002,-0.2000,
5111,0.0007,0.0700,
5112,-0.0003,-0.0300,
5113,-0.0007,-0.0700,
5114,-0.0053,-0.5300,
5115,-0.0103,-1.0300,
5116,0.0035,0.3500,
5117,-0.0075,-0.7500,
5118,-0.0006,-0.0600,
5119,-0.0004,-0.0400,
5120,0.002,0.2000,
5121,-0.0135,-1.3500,
5122,-0.0009,-0.0900,
5123,0.011,1.1000,
5124,-0.007,-0.7000,
5125,0.0059,0.5900,
5126,-0.0001,-0.0100,
5127,0.0125,1.2500,
5128,-0.0038,-0.3800,
5129,-0.001,-0.1000,
5130,0.0008,0.0800,
5131,0.0011,0.1100,
5132,0.0154,1.5400,
5133,0.0021,0.2100,
5134,0.0002,0.0200,
5135,0.0019,0.1900,
5136,0.0008,0.0800,
5137,0.0032,0.3200,
5138,0.0202,2.0200,
5139,-0.0014,-0.1400,
5140,-0.0081,-0.8100,
5141,-0.0024,-0.2400,
5142,-0.0025,-0.2500,
5143,-0.0001,-0.0100,
5144,-0.0014,-0.1400,
5145,0.0013,0.1300,
5146,-0.011,-1.1000,
5147,-0.0019,-0.1900,
5148,-0.0228,-2.2800,
5149,-0.0723,-7.2300,
5150,-0.0018,-0.1800,
5151,-0.0004,-0.0400,
5152,-0.0041,-0.4100,
5153,-0.0011,-0.1100,
5154,0.0063,0.6300,
5155,0.0003,0.0300,
5156,0.0037,0.3700,
5157,-0.019,-1.9000,
5158,0.0023,0.2300,
5159,0.003,0.3000,
5160,0.0023,0.2300,
5161,-0.0001,-0.0100,
5162,0.001,0.1000,
5163,0.0179,1.7900,
5164,-0.0019,-0.1900,
5165,-0.0031,-0.3100,
5166,0.0017,0.1700,
5167,0.0014,0.1400,
5168,-0.0072,-0.7200,
5169,0.004,0.4000,
5170,0.0033,0.3300,
5171,-0.0221,-2.2100,
5172,0.0013,0.1300,
5173,-0.0058,-0.5800,
5174,0.0002,0.0200,
5175,0.0047,0.4700,
5176,0,0.0000,
5177,-0.0128,-1.2800,
5178,0.001,0.1000,
5179,-0.0035,-0.3500,
5180,0.0007,0.0700,
5181,-0.0014,-0.1400,
5182,-0.0003,-0.0300,
5183,-0.0014,-0.1400,
5184,-0.0027,-0.2700,
5185,0.0018,0.1800,
5186,0.0079,0.7900,
5187,-0.0059,-0.5900,
5188,-0.0087,-0.8700,
5189,0.0022,0.2200,
5190,0.0013,0.1300,
5191,-0.0065,-0.6500,
5192,0.0001,0.0100,
5193,0.0068,0.6800,
5194,0.0083,0.8300,
5195,-0.0012,-0.1200,
5196,-0.0006,-0.0600,
5197,-0.0027,-0.2700,
5198,-0.0014,-0.1400,
5199,-0.0142,-1.4200,
5200,0.0023,0.2300,
5201,-0.0028,-0.2800,
5202,0.0025,0.2500,
5203,0,0.0000,
5204,-0.0042,-0.4200,
5205,-0.0015,-0.1500,
5206,0.0002,0.0200,
5207,0.0019,0.1900,
5208,-0.004,-0.4000,
5209,-0.0134,-1.3400,
5210,0.001,0.1000,
5211,0,0.0000,
5212,-0.0006,-0.0600,
5213,-0.0102,-1.0200,
5214,0.0031,0.3100,
5215,-0.0042,-0.4200,
5216,0.0008,0.0800,
5217,0.0025,0.2500,
5218,0.0032,0.3200,
5219,0.0073,0.7300,
5220,-0.0002,-0.0200,
5221,-0.0042,-0.4200,
5222,0.002,0.2000,
5223,0.0086,0.8600,
5224,0.0009,0.0900,
5225,-0.008,-0.8000,
5226,-0.0061,-0.6100,
5227,-0.0038,-0.3800,
5228,-0.0078,-0.7800,
5229,0.0013,0.1300,
5230,0.0032,0.3200,
5231,0.0034,0.3400,
5232,0.0013,0.1300,
5233,-0.0024,-0.2400,
5234,-0.0047,-0.4700,
5235,-0.0012,-0.1200,
5236,0.0031,0.3100,
5237,0.0004,0.0400,
5238,0.0014,0.1400,
5239,0.0051,0.5100,
5240,0.0027,0.2700,
5241,-0.0012,-0.1200,
5242,0.0001,0.0100,
5243,-0.0011,-0.1100,
5244,0.0081,0.8100,
5245,-0.0002,-0.0200,
5246,-0.0003,-0.0300,
5247,-0.0027,-0.2700,
5248,-0.0031,-0.3100,
5249,0.0025,0.2500,
5250,-0.0181,-1.8100,
5251,-0.0079,-0.7900,
5252,-0.0085,-0.8500,
5253,-0.0188,-1.8800,
5254,0,0.0000,
5255,0.0011,0.1100,
5256,0.0004,0.0400,
5257,-0.0319,-3.1900,
5258,-0.0061,-0.6100,
5259,-0.0071,-0.7100,
5260,-0.0003,-0.0300,
5261,0.0128,1.2800,
5262,-0.0008,-0.0800,
5263,0.0014,0.1400,
5264,0.0012,0.1200,
5265,-0.1159,-11.5900,
5266,-0.0018,-0.1800,
5267,0.0012,0.1200,
5268,-0.0017,-0.1700,
5269,0.0025,0.2500,
5270,-0.0323,-3.2300,
5271,-0.0451,-4.5100,
5272,0.0021,0.2100,
5273,-0.0057,-0.5700,
5274,-0.0017,-0.1700,
5275,0.0014,0.1400,
5276,0.0017,0.1700,
5277,0.0008,0.0800,
5278,-0.0073,-0.7300,
5279,0.0052,0.5200,
5280,-0.0045,-0.4500,
5281,-0.0019,-0.1900,
5282,-0.0006,-0.0600,
5283,0.0008,0.0800,
5284,0.0025,0.2500,
5285,0.0012,0.1200,
5286,-0.0174,-1.7400,
5287,-0.0119,-1.1900,
5288,0.0002,0.0200,
5289,0.002,0.2000,
5290,-0.001,-0.1000,
5291,0.0001,0.0100,
5292,-0.0036,-0.3600,
5293,0.0011,0.1100,
5294,0.0009,0.0900,
5295,-0.0005,-0.0500,
5296,0,0.0000,
5297,-0.0184,-1.8400,
5298,0.0008,0.0800,
5299,-0.0033,-0.3300,
5300,-0.0048,-0.4800,
5301,-0.0039,-0.3900,
5302,0.0054,0.5400,
5303,0.0022,0.2200,
5304,0.0016,0.1600,
5305,-0.0227,-2.2700,
5306,-0.0013,-0.1300,
5307,0.0033,0.3300,
5308,0.0072,0.7200,
5309,-0.001,-0.1000,
5310,0.0022,0.2200,
5311,-0.0065,-0.6500,
5312,-0.0008,-0.0800,
5313,0.0056,0.5600,
5314,0.0106,1.0600,
5315,-0.0053,-0.5300,
5316,0.0118,1.1800,
5317,0.005,0.5000,
5318,-0.0012,-0.1200,
5319,0.0032,0.3200,
5320,-0.0047,-0.4700,
5321,-0.0007,-0.0700,
5322,0.0075,0.7500,
5323,-0.0003,-0.0300,
5324,-0.0143,-1.4300,
5325,-0.0085,-0.8500,
5326,0.0008,0.0800,
5327,0.0019,0.1900,
5328,-0.0062,-0.6200,
5329,0.0007,0.0700,
5330,-0.0012,-0.1200,
5331,-0.0154,-1.5400,
5332,-0.0058,-0.5800,
5333,0,0.0000,
5334,0.0026,0.2600,
5335,0.0055,0.5500,
5336,-0.0025,-0.2500,
5337,-0.0032,-0.3200,
5338,-0.0008,-0.0800,
5339,0.0047,0.4700,
5340,-0.0133,-1.3300,
5341,-0.001,-0.1000,
5342,-0.003,-0.3000,
5343,0.0129,1.2900,
5344,0.0026,0.2600,
5345,0.0057,0.5700,
5346,0.0008,0.0800,
5347,0.0011,0.1100,
5348,0.0047,0.4700,
5349,-0.0061,-0.6100,
5350,-0.0018,-0.1800,
5351,0.0703,7.0300,
5352,0.0062,0.6200,
5353,-0.0062,-0.6200,
5354,-0.0216,-2.1600,
5355,-0.0003,-0.0300,
5356,-0.0009,-0.0900,
5357,0.0255,2.5500,
5358,-0.0015,-0.1500,
5359,0.0045,0.4500,
5360,-0.0622,-6.2200,
5361,-0.0004,-0.0400,
5362,0.0049,0.4900,
5363,-0.0038,-0.3800,
5364,0.003,0.3000,
5365,-0.0025,-0.2500,
5366,-0.0042,-0.4200,
5367,0.0013,0.1300,
5368,0.0047,0.4700,
5369,0,0.0000,
5370,-0.002,-0.2000,
5371,0.0035,0.3500,
5372,-0.0153,-1.5300,
5373,0.0008,0.0800,
5374,0.002,0.2000,
5375,-0.0019,-0.1900,
5376,0.0027,0.2700,
5377,0.0028,0.2800,
5378,-0.0023,-0.2300,
5379,-0.0114,-1.1400,
5380,-0.005,-0.5000,
5381,-0.0052,-0.5200,
5382,0.0001,0.0100,
5383,-0.0015,-0.1500,
5384,-0.0029,-0.2900,
5385,0.0001,0.0100,
5386,-0.0021,-0.2100,
5387,0.0027,0.2700,
5388,-0.0001,-0.0100,
5389,-0.0268,-2.6800,
5390,-0.0033,-0.3300,
5391,0.0017,0.1700,
5392,0.0022,0.2200,
5393,0.0002,0.0200,
5394,0.0029,0.2900,
5395,0.0008,0.0800,
5396,-0.0037,-0.3700,
5397,-0.0022,-0.2200,
5398,0.0042,0.4200,
5399,0.0007,0.0700,
5400,0,0.0000,
5401,0.0009,0.0900,
5402,-0.0135,-1.3500,
5403,-0.0017,-0.1700,
5404,-0.0005,-0.0500,
5405,-0.0057,-0.5700,
5406,-0.0016,-0.1600,
5407,-0.0057,-0.5700,
5408,0.0003,0.0300,
5409,0.0044,0.4400,
5410,-0.0009,-0.0900,
5411,-0.0008,-0.0800,
5412,0.0072,0.7200,
5413,0.0024,0.2400,
5414,-0.0064,-0.6400,
5415,0.0039,0.3900,
5416,0,0.0000,
5417,0.0017,0.1700,
5418,-0.0015,-0.1500,
5419,-0.0003,-0.0300,
5420,-0.001,-0.1000,
5421,-0.0004,-0.0400,
5422,0.0008,0.0800,
5423,-0.0134,-1.3400,
5424,-0.004,-0.4000,
5425,0.0075,0.7500,
5426,0.0013,0.1300,
5427,-0.0024,-0.2400,
5428,-0.0047,-0.4700,
5429,-0.0091,-0.9100,
5430,-0.0154,-1.5400,
5431,-0.0091,-0.9100,
5432,-0.0009,-0.0900,
5433,0.0045,0.4500,
5434,-0.0009,-0.0900,
5435,-0.0015,-0.1500,
5436,-0.0008,-0.0800,
5437,-0.0022,-0.2200,
5438,-0.0026,-0.2600,
5439,-0.0001,-0.0100,
5440,-0.0032,-0.3200,
5441,-0.0003,-0.0300,
5442,0.0008,0.0800,
5443,0.003,0.3000,
5444,-0.0003,-0.0300,
5445,-0.0015,-0.1500,
5446,-0.0124,-1.2400,
5447,-0.0017,-0.1700,
5448,0.0043,0.4300,
5449,0.006,0.6000,
5450,0.0028,0.2800,
5451,0.0005,0.0500,
5452,-0.004,-0.4000,
5453,0.0023,0.2300,
5454,0.0017,0.1700,
5455,0.0005,0.0500,
5456,-0.0012,-0.1200,
5457,-0.0034,-0.3400,
5458,-0.004,-0.4000,
5459,-0.0007,-0.0700,
5460,-0.0065,-0.6500,
5461,-0.0068,-0.6800,
5462,-0.0141,-1.4100,
5463,-0.0034,-0.3400,
5464,-0.0006,-0.0600,
5465,0.0051,0.5100,
5466,-0.0053,-0.5300,
5467,0.0028,0.2800,
5468,0.0004,0.0400,
5469,-0.0026,-0.2600,
5470,0.0028,0.2800,
5471,-0.0159,-1.5900,
5472,0.0028,0.2800,
5473,-0.0098,-0.9800,
5474,-0.0015,-0.1500,
5475,-0.0378,-3.7800,
5476,0.0058,0.5800,
5477,0.0047,0.4700,
5478,-0.0047,-0.4700,
5479,-0.0001,-0.0100,
5480,-0.0095,-0.9500,
5481,-0.0024,-0.2400,
5482,0.0076,0.7600,
5483,-0.0008,-0.0800,
5484,0.0075,0.7500,
5485,0.0085,0.8500,
5486,0.0013,0.1300,
5487,0.0056,0.5600,
5488,-0.0027,-0.2700,
5489,-0.0019,-0.1900,
5490,0.0037,0.3700,
5491,0.0005,0.0500,
5492,-0.0017,-0.1700,
5493,-0.0005,-0.0500,
5494,0.0029,0.2900,
5495,-0.0128,-1.2800,
5496,0.0024,0.2400,
5497,0.0008,0.0800,
5498,0.0015,0.1500,
5499,-0.0035,-0.3500,
5500,-0.0005,-0.0500,
5501,0.0009,0.0900,
5502,-0.0114,-1.1400,
5503,0.0018,0.1800,
5504,0.0007,0.0700,
5505,-0.0052,-0.5200,
5506,0.0059,0.5900,
5507,-0.0012,-0.1200,
5508,-0.0004,-0.0400,
5509,0.0028,0.2800,
5510,-0.0024,-0.2400,
5511,0,0.0000,
5512,0.0017,0.1700,
5513,-0.0005,-0.0500,
5514,-0.0013,-0.1300,
5515,0.0026,0.2600,
5516,-0.0047,-0.4700,
5517,-0.016,-1.6000,
5518,-0.0012,-0.1200,
5519,-0.0024,-0.2400,
5520,-0.0045,-0.4500,
5521,0.0011,0.1100,
5522,-0.0033,-0.3300,
5523,-0.0003,-0.0300,
5524,-0.0012,-0.1200,
5525,-0.0016,-0.1600,
5526,0.0033,0.3300,
5527,0.0004,0.0400,
5528,0.002,0.2000,
5529,-0.0058,-0.5800,
5530,-0.0013,-0.1300,
5531,-0.0162,-1.6200,
5532,0,0.0000,
5533,-0.0058,-0.5800,
5534,0.004,0.4000,
5535,0.0015,0.1500,
5536,-0.0013,-0.1300,
5537,0.0032,0.3200,
5538,0.0007,0.0700,
5539,-0.0256,-2.5600,
5540,0.007,0.7000,
5541,-0.0013,-0.1300,
5542,-0.0004,-0.0400,
5543,-0.0028,-0.2800,
5544,-0.0148,-1.4800,
5545,-0.0084,-0.8400,
5546,0.0036,0.3600,
5547,0.0005,0.0500,
5548,0.0068,0.6800,
5549,0.0006,0.0600,
5550,0.0018,0.1800,
5551,0.02,2.0000,
5552,-0.004,-0.4000,
5553,-0.0032,-0.3200,
5554,-0.0013,-0.1300,
5555,0.0019,0.1900,
5556,0.0014,0.1400,
5557,-0.002,-0.2000,
5558,-0.0021,-0.2100,
5559,-0.0011,-0.1100,
5560,0.0026,0.2600,
5561,-0.0018,-0.1800,
5562,-0.0035,-0.3500,
5563,-0.0126,-1.2600,
5564,0.0009,0.0900,
5565,-0.0124,-1.2400,
5566,0.0013,0.1300,
5567,-0.0161,-1.6100,
5568,0.0001,0.0100,
5569,0.0009,0.0900,
5570,0.0031,0.3100,
5571,-0.004,-0.4000,
5572,0.0016,0.1600,
5573,-0.0027,-0.2700,
5574,-0.0006,-0.0600,
5575,-0.0039,-0.3900,
5576,-0.0337,-3.3700,
5577,-0.0069,-0.6900,
5578,0.0001,0.0100,
5579,0.0069,0.6900,
5580,0.0032,0.3200,
5581,-0.0028,-0.2800,
5582,0.0045,0.4500,
5583,0.0081,0.8100,
5584,0.003,0.3000,
5585,-0.0004,-0.0400,
5586,0.0043,0.4300,
5587,-0.0052,-0.5200,
5588,-0.007,-0.7000,
5589,0.0014,0.1400,
5590,0.0016,0.1600,
5591,0.0023,0.2300,
5592,-0.0044,-0.4400,
5593,-0.0009,-0.0900,
5594,-0.0003,-0.0300,
5595,0.0012,0.1200,
5596,-0.0016,-0.1600,
5597,0.0442,4.4200,
5598,0.0071,0.7100,
5599,0.0013,0.1300,
5600,-0.0098,-0.9800,
5601,0.0034,0.3400,
5602,-0.0024,-0.2400,
5603,0.0015,0.1500,
5604,-0.0001,-0.0100,
5605,0.0001,0.0100,
5606,-0.0072,-0.7200,
5607,-0.0037,-0.3700,
5608,-0.0002,-0.0200,
5609,0.0009,0.0900,
5610,-0.0005,-0.0500,
5611,-0.0067,-0.6700,
5612,0.0005,0.0500,
5613,0.0032,0.3200,
5614,0.0011,0.1100,
5615,0.0076,0.7600,
5616,0.0199,1.9900,
5617,-0.002,-0.2000,
5618,-0.0037,-0.3700,
5619,0.0021,0.2100,
5620,-0.0047,-0.4700,
5621,-0.0003,-0.0300,
5622,0.0007,0.0700,
5623,-0.0004,-0.0400,
5624,0.0023,0.2300,
5625,0,0.0000,
5626,-0.0044,-0.4400,
5627,0.003,0.3000,
5628,-0.0089,-0.8900,
5629,0.0047,0.4700,
5630,-0.0014,-0.1400,
5631,-0.0016,-0.1600,
5632,-0.0133,-1.3300,
5633,0.0004,0.0400,
5634,-0.0058,-0.5800,
5635,-0.0192,-1.9200,
5636,-0.0004,-0.0400,
5637,0.0047,0.4700,
5638,-0.0137,-1.3700,
5639,-0.0162,-1.6200,
5640,0.0012,0.1200,
5641,-0.0317,-3.1700,
5642,-0.004,-0.4000,
5643,-0.002,-0.2000,
5644,-0.0004,-0.0400,
5645,-0.0002,-0.0200,
5646,-0.0382,-3.8200,
5647,0.0063,0.6300,
5648,-0.0003,-0.0300,
5649,-0.0135,-1.3500,
5650,-0.0008,-0.0800,
5651,-0.0004,-0.0400,
5652,0.0047,0.4700,
5653,-0.0001,-0.0100,
5654,-0.0058,-0.5800,
5655,0.0025,0.2500,
5656,0.0017,0.1700,
5657,-0.0034,-0.3400,
5658,-0.0003,-0.0300,
5659,-0.0055,-0.5500,
5660,-0.0032,-0.3200,
5661,0.0003,0.0300,
5662,0.0022,0.2200,
5663,0.0064,0.6400,
5664,0.0013,0.1300,
5665,0.0382,3.8200,
5666,0.0028,0.2800,
5667,-0.0005,-0.0500,
5668,-0.0077,-0.7700,
5669,-0.0026,-0.2600,
5670,-0.0064,-0.6400,
5671,0.0096,0.9600,
5672,0.0085,0.8500,
5673,0.0075,0.7500,
5674,0.0005,0.0500,
5675,0.0023,0.2300,
5676,-0.0012,-0.1200,
5677,-0.0464,-4.6400,
5678,0.0022,0.2200,
5679,0.0029,0.2900,
5680,-0.0019,-0.1900,
5681,0.0023,0.2300,
5682,-0.0025,-0.2500,
5683,-0.0048,-0.4800,
5684,0.002,0.2000,
5685,-0.014,-1.4000,
5686,-0.0137,-1.3700,
5687,-0.001,-0.1000,
5688,-0.0049,-0.4900,
5689,-0.001,-0.1000,
5690,-0.0005,-0.0500,
5691,-0.0013,-0.1300,
5692,-0.0052,-0.5200,
5693,-0.0022,-0.2200,
5694,0.0035,0.3500,
5695,0.0031,0.3100,
5696,0.0148,1.4800,
5697,-0.0025,-0.2500,
5698,-0.0129,-1.2900,
5699,0.0283,2.8300,
5700,-0.0023,-0.2300,
5701,0.0024,0.2400,
5702,0.0007,0.0700,
5703,0.0021,0.2100,
5704,-0.0115,-1.1500,
5705,-0.001,-0.1000,
5706,-0.0015,-0.1500,
5707,0.002,0.2000,
5708,-0.0017,-0.1700,
5709,-0.0154,-1.5400,
5710,0.006,0.6000,
5711,-0.002,-0.2000,
5712,-0.0088,-0.8800,
5713,-0.0035,-0.3500,
5714,0.0021,0.2100,
5715,-0.0039,-0.3900,
5716,0.0048,0.4800,
5717,-0.0022,-0.2200,
5718,-0.0006,-0.0600,
5719,-0.0035,-0.3500,
5720,0.0002,0.0200,
5721,-0.0021,-0.2100,
5722,0.0074,0.7400,
5723,0.007,0.7000,
5724,-0.0339,-3.3900,
5725,-0.0017,-0.1700,
5726,-0.0053,-0.5300,
5727,0.0028,0.2800,
5728,0.0102,1.0200,
5729,-0.0045,-0.4500,
5730,-0.0023,-0.2300,
5731,-0.0006,-0.0600,
5732,0.0058,0.5800,
5733,0.0003,0.0300,
5734,-0.0004,-0.0400,
5735,-0.0044,-0.4400,
5736,0.0003,0.0300,
5737,-0.0064,-0.6400,
5738,-0.0013,-0.1300,
5739,-0.0001,-0.0100,
5740,0.0005,0.0500,
5741,0.0004,0.0400,
5742,0.0086,0.8600,
5743,-0.0023,-0.2300,
5744,-0.0021,-0.2100,
5745,-0.0002,-0.0200,
5746,0,0.0000,
5747,0.002,0.2000,
5748,0.001,0.1000,
5749,0.0047,0.4700,
5750,-0.0102,-1.0200,
5751,-0.0003,-0.0300,
5752,0.0044,0.4400,
5753,0.0001,0.0100,
5754,0.0014,0.1400,
5755,0.0003,0.0300,
5756,0.0001,0.0100,
5757,0.0075,0.7500,
5758,-0.0008,-0.0800,
5759,-0.0003,-0.0300,
5760,-0.0016,-0.1600,
5761,-0.0031,-0.3100,
5762,0.0044,0.4400,
5763,-0.0016,-0.1600,
5764,0.002,0.2000,
5765,-0.0255,-2.5500,
5766,0.0009,0.0900,
5767,0.0001,0.0100,
5768,-0.0002,-0.0200,
5769,-0.0023,-0.2300,
5770,0.0035,0.3500,
5771,0.0028,0.2800,
5772,-0.0013,-0.1300,
5773,-0.0031,-0.3100,
5774,-0.0021,-0.2100,
5775,0.0008,0.0800,
5776,0.0009,0.0900,
5777,0.0005,0.0500,
5778,0.0049,0.4900,
5779,-0.0351,-3.5100,
5780,0.0023,0.2300,
5781,-0.0001,-0.0100,
5782,-0.0054,-0.5400,
5783,-0.0011,-0.1100,
5784,-0.0003,-0.0300,
5785,0.0074,0.7400,
5786,-0.0007,-0.0700,
5787,-0.0017,-0.1700,
5788,0.0016,0.1600,
5789,-0.0004,-0.0400,
5790,0.0049,0.4900,
5791,0.0042,0.4200,
5792,0.0007,0.0700,
5793,-0.0019,-0.1900,
5794,0.0006,0.0600,
5795,0.003,0.3000,
5796,0.0029,0.2900,
5797,-0.0053,-0.5300,
5798,-0.0001,-0.0100,
5799,-0.0003,-0.0300,
5800,0.0001,0.0100,
5801,-0.0007,-0.0700,
5802,-0.0076,-0.7600,
5803,0.0015,0.1500,
5804,-0.0002,-0.0200,
5805,0.0031,0.3100,
5806,0.005,0.5000,
5807,-0.0016,-0.1600,
5808,-0.0015,-0.1500,
5809,-0.0229,-2.2900,
5810,0,0.0000,
5811,0.0009,0.0900,
5812,0.0198,1.9800,
5813,0.0087,0.8700,
5814,-0.0051,-0.5100,
5815,-0.0002,-0.0200,
5816,-0.0009,-0.0900,
5817,0.0054,0.5400,
5818,0.0026,0.2600,
5819,0.0005,0.0500,
5820,-0.0016,-0.1600,
5821,-0.0077,-0.7700,
5822,-0.0012,-0.1200,
5823,-0.0028,-0.2800,
5824,-0.0003,-0.0300,
5825,-0.0006,-0.0600,
5826,-0.001,-0.1000,
5827,-0.0057,-0.5700,
5828,-0.0004,-0.0400,
5829,-0.009,-0.9000,
5830,0.0075,0.7500,
5831,0.0032,0.3200,
5832,-0.0014,-0.1400,
5833,-0.0029,-0.2900,
5834,-0.0063,-0.6300,
5835,-0.0022,-0.2200,
5836,0.0021,0.2100,
5837,0.001,0.1000,
5838,-0.0069,-0.6900,
5839,0,0.0000,
5840,-0.0027,-0.2700,
5841,-0.0427,-4.2700,
5842,-0.0031,-0.3100,
5843,-0.0198,-1.9800,
5844,0.0001,0.0100,
5845,0.0076,0.7600,
5846,0.001,0.1000,
5847,0.0026,0.2600,
5848,-0.0002,-0.0200,
5849,0,0.0000,
5850,-0.0017,-0.1700,
5851,-0.0049,-0.4900,
5852,0.0008,0.0800,
5853,0.0001,0.0100,
5854,0.0016,0.1600,
5855,0.016,1.6000,
5856,-0.0021,-0.2100,
5857,0.0022,0.2200,
5858,-0.0125,-1.2500,
5859,0.0025,0.2500,
5860,0.003,0.3000,
5861,0.0008,0.0800,
5862,0.0004,0.0400,
5863,-0.0006,-0.0600,
5864,-0.0022,-0.2200,
5865,0.002,0.2000,
5866,-0.006,-0.6000,
5867,0.002,0.2000,
5868,0.0014,0.1400,
5869,0.0004,0.0400,
5870,0.0008,0.0800,
5871,-0.0031,-0.3100,
5872,0.0004,0.0400,
5873,0.0085,0.8500,
5874,-0.0032,-0.3200,
5875,-0.0012,-0.1200,
5876,-0.0052,-0.5200,
5877,-0.0044,-0.4400,
5878,0.0011,0.1100,
5879,-0.0002,-0.0200,
5880,0.0012,0.1200,
5881,-0.0069,-0.6900,
5882,0.008,0.8000,
5883,0.0002,0.0200,
5884,0.0099,0.9900,
5885,0.0029,0.2900,
5886,0.0021,0.2100,
5887,-0.0031,-0.3100,
5888,0.0003,0.0300,
5889,-0.006,-0.6000,
5890,-0.0026,-0.2600,
5891,0.0024,0.2400,
5892,-0.0061,-0.6100,
5893,-0.0013,-0.1300,
5894,-0.0008,-0.0800,
5895,0.0002,0.0200,
5896,0.0074,0.7400,
5897,-0.004,-0.4000,
5898,-0.0011,-0.1100,
5899,-0.0001,-0.0100,
5900,-0.0027,-0.2700,
5901,0.0006,0.0600,
5902,0.0001,0.0100,
5903,0.0041,0.4100,
5904,-0.0036,-0.3600,
5905,-0.0025,-0.2500,
5906,-0.0003,-0.0300,
5907,-0.0013,-0.1300,
5908,0.0014,0.1400,
5909,-0.0023,-0.2300,
5910,0.001,0.1000,
5911,0.0008,0.0800,
5912,-0.0026,-0.2600,
5913,-0.0983,-9.8300,
5914,0.0022,0.2200,
5915,0.0002,0.0200,
5916,0.0011,0.1100,
5917,0.0004,0.0400,
5918,0.0126,1.2600,
5919,-0.0009,-0.0900,
5920,-0.0023,-0.2300,
5921,0.0085,0.8500,
5922,0.0031,0.3100,
5923,-0.001,-0.1000,
5924,0,0.0000,
5925,-0.0054,-0.5400,
5926,0.0002,0.0200,
5927,-0.0048,-0.4800,
5928,0.002,0.2000,
5929,-0.0092,-0.9200,
5930,0.0004,0.0400,
5931,-0.0018,-0.1800,
5932,-0.0094,-0.9400,
5933,0.0032,0.3200,
5934,0,0.0000,
5935,-0.0024,-0.2400,
5936,-0.0031,-0.3100,
5937,0.0006,0.0600,
5938,-0.0146,-1.4600,
5939,-0.0083,-0.8300,
5940,-0.0017,-0.1700,
5941,0.0001,0.0100,
5942,-0.0023,-0.2300,
5943,0.0016,0.1600,
5944,0.0369,3.6900,
5945,0,0.0000,
5946,-0.0009,-0.0900,
5947,0.0023,0.2300,
5948,0.0011,0.1100,
5949,-0.0009,-0.0900,
5950,0.0026,0.2600,
5951,-0.0001,-0.0100,
5952,-0.0018,-0.1800,
5953,-0.0019,-0.1900,
5954,0.012,1.2000,
5955,-0.0029,-0.2900,
5956,0.0062,0.6200,
5957,-0.0049,-0.4900,
5958,-0.0001,-0.0100,
5959,-0.0005,-0.0500,
5960,-0.0006,-0.0600,
5961,-0.0116,-1.1600,
5962,-0.0047,-0.4700,
5963,-0.0199,-1.9900,
5964,0.002,0.2000,
5965,-0.0004,-0.0400,
5966,0.0063,0.6300,
5967,0.005,0.5000,
5968,0.0001,0.0100,
5969,-0.014,-1.4000,
5970,-0.0025,-0.2500,
5971,-0.0123,-1.2300,
5972,0.0006,0.0600,
5973,-0.0035,-0.3500,
5974,0.002,0.2000,
5975,0.0001,0.0100,
5976,-0.0005,-0.0500,
5977,-0.0183,-1.8300,
5978,0.0064,0.6400,
5979,-0.002,-0.2000,
5980,-0.0004,-0.0400,
5981,0.006,0.6000,
5982,-0.0317,-3.1700,
5983,-0.0075,-0.7500,
5984,0.0041,0.4100,
5985,0.0039,0.3900,
5986,0.0061,0.6100,
5987,0,0.0000,
5988,-0.0361,-3.6100,
5989,-0.0019,-0.1900,
5990,0.0051,0.5100,
5991,-0.0067,-0.6700,
5992,0.0007,0.0700,
5993,0.0024,0.2400,
5994,0.0026,0.2600,
5995,-0.0068,-0.6800,
5996,-0.001,-0.1000,
5997,0.0013,0.1300,
5998,0.0039,0.3900,
5999,-0.0012,-0.1200,
6000,-0.0013,-0.1300,
6001,-0.0003,-0.0300,
6002,0.0006,0.0600,
6003,0.0058,0.5800,
6004,-0.0123,-1.2300,
