tau,s_tmp,cash,delta,pv,r_for,q,PL
171,330.901,-1.0683,-4.71554e-06,1.00389e-05,0.0135066,0.0373544,-1.06987
172,328.24,-1.06692,-9.02932e-06,1.66075e-05,0.0135,0.0376902,-1.0699
173,331.11,-1.06954,-1.22982e-06,2.23603e-06,0.0134934,0.0380261,-1.06995
174,331.374,-1.06981,-5.53949e-07,8.65705e-07,0.0134868,0.038362,-1.06999
175,333.337,-1.07001,-5.44805e-08,1.30353e-07,0.0134802,0.0386979,-1.07003
176,329.174,-1.07001,-1.68154e-07,3.2195e-07,0.0134736,0.0390337,-1.07007
177,329.807,-1.07009,-5.14682e-08,7.06663e-08,0.013467,0.0393696,-1.07011
178,330.198,-1.07015,-5.50093e-09,1.31832e-08,0.0134605,0.0397055,-1.07015
179,328.823,-1.07019,-2.11777e-09,4.58442e-09,0.0134539,0.0400414,-1.07019
180,329.759,-1.07023,-1.90437e-10,2.25667e-10,0.0134473,0.0403772,-1.07023
expired,329.759,-1.07023,-1.90437e-10,0,,,-1.07023
0,293.98,165.657,-0.522646,12.0093,,,0
1,292.901,172.235,-0.545085,12.5623,0.0132822,0,0.0167692
2,291.476,184.098,-0.585762,13.3386,0.0133058,0,0.0237048
3,290.38,184.075,-0.58566,13.9482,0.0133293,0,0.0629854
4,288.498,198.06,-0.634111,15.063,0.0133528,0,0.0567618
5,289.085,190.962,-0.609532,14.6626,0.0133764,0,0.0922009
6,288.859,190.947,-0.609456,14.7677,0.0133999,0,0.131975
7,284.418,211.808,-0.68278,17.627,0.0134235,0,-0.013477
8,280.406,220.223,-0.712759,20.382,0.013447,0,-0.021522
9,280.748,220.267,-0.712889,20.1004,0.0134706,0,0.0246549
10,282.398,216.041,-0.697896,18.9035,0.0134941,0,0.0534209
11,281.338,220.338,-0.713139,19.6128,0.0135176,0,0.0918436
12,282.715,216.082,-0.698059,18.6125,0.0135412,0,0.118016
13,283.675,211.838,-0.68307,17.9137,0.0135647,0,0.154893
14,283.036,211.855,-0.683101,18.3189,0.0135883,0,0.194158
15,279.701,224.725,-0.729085,20.6406,0.0136118,0,0.15856
16,279.164,224.775,-0.729235,20.9939,0.0136353,0,0.205316
17,280.454,220.454,-0.713799,20.0246,0.0136589,0,0.241774
18,279.152,224.852,-0.729523,20.9298,0.0136824,0,0.27418
19,279.451,224.899,-0.729661,20.6758,0.013706,0,0.318716
20,281.417,220.519,-0.714066,19.2302,0.0137295,0,0.338008
21,277.959,229.366,-0.745865,21.7008,0.0137531,0,0.34524
22,279.899,224.947,-0.730048,20.2425,0.0137766,0,0.365416
23,281.761,216.093,-0.698592,18.8767,0.0138001,0,0.380309
24,283.758,211.699,-0.68308,17.454,0.0138237,0,0.416298
25,283.253,211.695,-0.683036,17.7641,0.0138472,0,0.458825
26,285.101,207.307,-0.667618,16.472,0.0138708,0,0.496707
27,282.216,216.054,-0.698581,18.4051,0.0138943,0,0.497348
28,284.08,211.592,-0.682846,17.0863,0.0139179,0,0.522556
29,286.531,202.779,-0.652061,15.4152,0.0139414,0,0.528006
30,285.406,207.087,-0.667129,16.1197,0.0139649,0,0.565015
31,287.011,202.665,-0.651693,15.0294,0.0139885,0,0.592393
32,291.445,181.831,-0.580182,12.2814,0.014012,0,0.458714
33,291.596,181.746,-0.579866,12.1592,0.0140356,0,0.500236
34,291.403,181.657,-0.579537,12.2319,0.0140591,0,0.54608
35,293.957,169.158,-0.536994,10.7867,0.0140826,0,0.518437
36,290.766,181.33,-0.578831,12.5267,0.0141062,0,0.498374
37,289.177,188.478,-0.603526,13.4387,0.0141297,0,0.51307
38,291.043,181.071,-0.578051,12.2899,0.0141533,0,0.543115
39,289.482,188.206,-0.602674,13.1768,0.0141768,0,0.565905
40,287.721,195.522,-0.628076,14.2325,0.0142004,0,0.578877
41,286.913,201.387,-0.648492,14.7116,0.0142239,0,0.614425
42,288.498,195.166,-0.626902,13.6689,0.0142474,0,0.637198
43,288.713,194.954,-0.626142,13.4993,0.014271,0,0.67953
44,289.33,187.286,-0.59961,13.0846,0.0142945,0,0.715895
45,287.894,194.274,-0.62386,13.9305,0.0143181,0,0.738043
46,289.586,186.805,-0.598041,12.8567,0.0143416,0,0.764099
47,290.673,180.02,-0.574673,12.1883,0.0143652,0,0.789784
48,291.872,174.931,-0.557211,11.4733,0.0143887,0,0.822927
49,289.984,187.013,-0.598853,12.5298,0.0144122,0,0.825152
50,292.912,168.028,-0.534015,10.8309,0.0144358,0,0.778005
51,291.793,174.914,-0.55759,11.4224,0.0144593,0,0.790834
52,291.12,180.175,-0.575639,11.7698,0.0144829,0,0.825733
53,288.051,194.204,-0.624316,13.5778,0.0145064,0,0.79128
54,286.28,200.506,-0.646303,14.6816,0.0145299,0,0.801366
55,288.014,194.411,-0.625113,13.5389,0.0145535,0,0.831075
56,288.372,194.537,-0.625524,13.2855,0.014577,0,0.868217
57,288.108,194.666,-0.625944,13.4158,0.0146006,0,0.910938
58,289.292,187.634,-0.601607,12.6569,0.0146241,0,0.936375
59,289.71,187.742,-0.601954,12.3717,0.0146477,0,0.978182
60,288.664,195.057,-0.627271,12.9783,0.0146712,0,1.0085
61,290.335,180.667,-0.577709,11.9372,0.0146947,0.0181544,1.00043
62,290.157,187.964,-0.602864,12.0006,0.0147183,0.01874,1.03862
63,290.387,180.692,-0.577828,11.8223,0.0147418,0.0193257,1.07625
64,291.051,180.708,-0.577888,11.3878,0.0147654,0.0199113,1.12522
65,290.917,180.724,-0.57795,11.4235,0.0147889,0.0204969,1.1649
66,292.384,175.15,-0.558896,10.5475,0.0148125,0.0210825,1.19066
67,292.125,175.136,-0.558856,10.6494,0.014836,0.0216682,1.23064
68,296.651,152.734,-0.48335,8.25249,0.0148595,0.0222538,1.09561
69,297.396,152.575,-0.482825,7.85402,0.0148831,0.0228394,1.1309
70,293.195,167.233,-0.532827,9.92255,0.0149066,0.023425,1.08799
71,289.33,188.044,-0.604768,12.0989,0.0149302,0.0240107,0.967603
72,283.073,213.315,-0.694054,16.1782,0.0149537,0.0245963,0.668826
73,284.885,207.9,-0.675065,14.8815,0.0149772,0.0251819,0.702975
74,285.301,208.073,-0.675687,14.5541,0.0150008,0.0257675,0.744501
75,284.158,213.804,-0.695874,15.2901,0.0150243,0.0263532,0.775515
76,290.997,179.75,-0.578871,10.867,0.0150479,0.0269388,0.433221
77,292.22,173.725,-0.55827,10.1234,0.0150714,0.0275244,0.463421
78,289.035,187.637,-0.606423,11.9413,0.015095,0.02811,0.418308
79,292.004,173.468,-0.557919,10.1422,0.0151185,0.0286957,0.411262
80,289.169,187.52,-0.606534,11.7533,0.015142,0.0292813,0.375628
81,287.307,202.563,-0.658913,12.8787,0.0151656,0.0298669,0.373599
82,284.52,208.363,-0.679326,14.6899,0.0151891,0.0304525,0.391574
83,290.213,187.268,-0.606665,10.9627,0.0152127,0.0310382,0.243164
84,292.217,172.713,-0.556881,9.75431,0.0152362,0.0316238,0.228245
85,290.778,178.856,-0.578033,10.5181,0.0152598,0.0322094,0.258786
86,291.441,178.81,-0.5779,10.0809,0.0152833,0.032795,0.304786
87,287.446,195.461,-0.635857,12.4601,0.0153068,0.0333807,0.2268
88,283.49,214.303,-0.70235,15.0817,0.0153304,0.0339663,0.112315
89,288.753,195.19,-0.636194,11.515,0.0153539,0.0345519,-0.027744
90,288.076,195.228,-0.636357,11.8788,0.0153775,0.0351375,0.02992
91,288.161,195.263,-0.636514,11.7662,0.015401,0.0357232,0.0781106
92,291.605,177.872,-0.576854,9.64405,0.0140272,0.00204237,0.0147408
93,293.821,162.723,-0.525274,8.39592,0.0140206,0.00189108,-0.00919791
94,292.182,171.379,-0.55488,9.23062,0.014014,0.0017398,0.0224065
95,296.003,145.449,-0.467259,7.2233,0.0140074,0.00158851,-0.0843852
96,291.16,177.66,-0.577872,9.71567,0.0140008,0.00143722,-0.308842
97,291.42,177.745,-0.578143,9.52392,0.0139942,0.00128594,-0.261318
98,291.287,177.832,-0.57842,9.55312,0.0139876,0.00113465,-0.20754
99,291.55,177.922,-0.578705,9.35927,0.013981,0.000983363,-0.159485
100,287.339,203.64,-0.668188,11.895,0.0139745,0.000832077,-0.251544
101,291.206,177.762,-0.579297,9.46128,0.0139679,0.00068079,-0.394269
102,292.548,170.975,-0.556075,8.65875,0.0139613,0.000529503,-0.362939
103,297.824,132.825,-0.427957,6.01883,0.0139547,0.000378217,-0.650408
104,296.321,143.482,-0.463906,6.65881,0.0139481,0.00022693,-0.642217
105,299.387,123.871,-0.398385,5.26588,0.0139415,7.56433e-05,-0.666102
106,300.876,115.398,-0.370206,4.63593,0.0139349,-7.56433e-05,-0.624673
107,297.147,142.878,-0.462671,6.13129,0.0139283,-0.00022693,-0.734936
108,297.155,142.756,-0.462243,6.08022,0.0139217,-0.000378217,-0.682093
109,299.935,122.621,-0.395091,4.86056,0.0139152,-0.000529503,-0.741454
110,303.876,94.3754,-0.302126,3.42359,0.0139086,-0.00068079,-0.856895
111,301.761,113.41,-0.36519,4.08802,0.013902,-0.000832077,-0.87837
112,301.235,113.093,-0.364122,4.22991,0.0138954,-0.000983363,-0.823806
113,301.788,112.768,-0.363031,3.98895,0.0138888,-0.00113465,-0.779265
114,304.481,92.5321,-0.296556,3.07246,0.0138822,-0.00128594,-0.835803
115,302.902,102.406,-0.329142,3.5156,0.0138756,-0.00143722,-0.806877
116,302.684,102.005,-0.327803,3.543,0.013869,-0.00158851,-0.758232
117,303.894,91.1491,-0.292064,3.12062,0.0138624,-0.0017398,-0.728143
118,299.979,119.494,-0.386542,4.41929,0.0138558,-0.00189108,-0.879498
119,296.882,140.382,-0.456883,5.65725,0.0138493,-0.00204237,-0.914941
120,300.117,118.626,-0.38437,4.27092,0.0138427,-0.00219366,-1.00049
121,299.318,118.293,-0.383238,4.53211,0.0138361,-0.00234494,-0.949569
122,297.533,139.693,-0.455151,5.21902,0.0138295,0.00140582,-0.948388
123,295.869,139.498,-0.454473,5.9239,0.0138229,0.00131798,-0.890798
124,295.707,149.645,-0.488773,5.94452,0.0138163,0.00123014,-0.833136
125,295.09,149.534,-0.488379,6.17867,0.0138097,0.0011423,-0.760442
126,291.939,171,-0.561889,7.78056,0.0138031,0.00105446,-0.818389
127,294.354,149.128,-0.487564,6.42599,0.0137965,0.000966626,-0.814575
128,290.619,179.269,-0.591261,8.43603,0.0137899,0.000878787,-0.998358
129,288.919,190.637,-0.630582,9.44235,0.0137834,0.000790948,-0.993051
130,290.532,179.597,-0.592562,8.37279,0.0137768,0.00070311,-0.933623
131,294.016,148.235,-0.48587,6.36255,0.0137702,0.000615271,-0.9813
132,296.334,136.858,-0.447462,5.18728,0.0137636,0.000527432,-0.926845
133,298.866,122.799,-0.400404,4.05667,0.013757,0.000439594,-0.924253
134,300.285,111.713,-0.363469,3.4723,0.0137504,0.000351755,-0.903842
135,300.335,111.101,-0.361416,3.39861,0.0137438,0.000263916,-0.844063
136,302.792,89.247,-0.289229,2.55055,0.0137372,0.000176077,-0.879869
137,305.006,67.1863,-0.21689,1.93428,0.0137306,8.82387e-05,-0.900501
138,305.331,66.4175,-0.214363,1.81188,0.013724,4e-07,-0.846159
139,304.694,75.7839,-0.245096,1.9099,0.0137175,-8.74387e-05,-0.805188
140,308.548,46.9631,-0.151678,1.12189,0.0137109,-0.000175277,-0.95876
141,306.734,54.4147,-0.175966,1.39034,0.0137043,-0.000263116,-0.950259
142,306.993,53.525,-0.173061,1.29814,0.0136977,-0.000350955,-0.901559
143,305.676,61.9456,-0.200601,1.50002,0.0136911,-0.000438794,-0.873558
144,308.281,43.2419,-0.139923,1.00928,0.0136845,-0.000526632,-0.902893
145,312.987,23.0861,-0.0755192,0.463743,0.0136779,-0.000614471,-1.01414
146,312.154,27.5932,-0.0899548,0.506112,0.0136713,-0.00070231,-0.992683
147,313.102,21.3861,-0.0701268,0.405668,0.0136647,-0.000790148,-0.976433
148,309.979,31.8129,-0.103761,0.649061,0.0136581,-0.000877987,-0.999974
149,309.882,30.7975,-0.10048,0.626885,0.0136516,-0.000965826,-0.966451
150,305.891,54.3366,-0.177429,1.13009,0.013645,-0.00105366,-1.06736
151,303.609,63.8474,-0.208747,1.53603,0.0136384,-0.0011415,-1.06627
152,305.879,51.9256,-0.169763,1.03687,0.0136318,-0.00122934,-1.03841
153,305.401,50.6905,-0.165727,1.07182,0.0136252,0.0313086,-0.994605
154,304.299,59.973,-0.19624,1.21277,0.0136186,0.0316445,-0.955485
155,305.531,47.6758,-0.156001,0.940606,0.013612,0.0319804,-0.928004
156,309.348,28.9259,-0.0953986,0.441069,0.0136054,0.0323163,-1.02653
157,310.83,21.1103,-0.0702592,0.301419,0.0135988,0.0326521,-1.02984
158,305.73,42.4561,-0.140082,0.749403,0.0135922,0.032988,-1.12065
159,302.991,63.6493,-0.210036,1.15796,0.0135857,0.0333239,-1.14782
160,307.414,29.7194,-0.0996758,0.462036,0.0135791,0.0336598,-1.38433
161,305.492,36.6535,-0.12238,0.629017,0.0135725,0.0339956,-1.36148
162,306.369,34.7119,-0.116049,0.48161,0.0135659,0.0343315,-1.32362
163,307.135,24.3627,-0.08236,0.364202,0.0135593,0.0346674,-1.29722
164,306.185,30.5929,-0.102713,0.408643,0.0135527,0.0350033,-1.26495
165,306.194,28.4451,-0.0957048,0.363935,0.0135461,0.0353391,-1.22298
166,306.238,26.2291,-0.0884743,0.318009,0.0135395,0.035675,-1.18309
167,310.214,7.3051,-0.0274768,0.092121,0.0135329,0.0360109,-1.31069
168,310.131,6.07538,-0.0235135,0.0769127,0.0135263,0.0363467,-1.29381
169,311.459,2.71991,-0.0127417,0.0406839,0.0135198,0.0366826,-1.2893
170,311.469,1.92554,-0.0101923,0.0309208,0.0135132,0.0370185,-1.27997
171,310.308,2.75718,-0.0128732,0.0342253,0.0135066,0.0373544,-1.27169
172,309.354,3.82354,-0.0163212,0.0357899,0.0135,0.0376902,-1.26129
173,306.434,9.24529,-0.0340155,0.0745604,0.0134934,0.0380261,-1.25278
174,305.893,6.96604,-0.0265668,0.0641394,0.0134868,0.038362,-1.22469
175,303.716,9.26308,-0.0341319,0.106564,0.0134802,0.0386979,-1.2099
176,301.047,21.1403,-0.0735875,0.209774,0.0134736,0.0390337,-1.22275
177,301.841,15.5072,-0.0549304,0.102407,0.013467,0.0393696,-1.17545
178,302.514,4.6071,-0.0189027,0.0417523,0.0134605,0.0397055,-1.15298
179,302.472,1.66057,-0.0091627,0.0186902,0.0134539,0.0400414,-1.12959
180,300.978,0.88019,-0.00657071,0.0126108,0.0134473,0.0403772,-1.11006
expired,300.978,0.88019,-0.00657071,0,,,-1.09745
0,293.98,165.657,-0.522646,12.0093,,,0
1,292.546,178.989,-0.568198,12.7599,0.0132822,0,0.00472165
2,294.303,165.482,-0.522282,11.7658,0.0133058,0,0.00726304
3,296.17,158.869,-0.499933,10.7658,0.0133293,0,0.0382263
4,297.616,158.811,-0.499718,10.0121,0.0133528,0,0.0749026
5,300.829,138.14,-0.430985,8.49744,0.0133764,0,-0.0105224
6,300.213,144.218,-0.451214,8.73577,0.0133999,0,0.0217913
7,296.714,158.418,-0.499054,10.3508,0.0134235,0,-0.00887087
8,294.233,164.91,-0.5211,11.5946,0.013447,0,-0.00886081
9,296.159,158.251,-0.498592,10.5648,0.0134706,0,0.0236017
10,294.515,164.76,-0.520674,11.373,0.0134941,0,0.040731
11,290.925,183.387,-0.584679,13.3392,0.0135176,0,-0.0499644
12,289.588,190.406,-0.608894,14.1011,0.0135412,0,-0.0234074
13,286.736,203.213,-0.653533,15.87,0.0135647,0,-0.0491214
14,287.979,197.482,-0.633607,15.0311,0.0135883,0,-0.0144802
15,290.782,183.083,-0.584065,13.2813,0.0136118,0,-0.0334235
16,291.135,183.041,-0.583897,13.037,0.0136353,0,0.0112439
17,290.807,182.998,-0.583723,13.1943,0.0136589,0,0.0523826
18,290.51,182.952,-0.583542,13.3355,0.0136824,0,0.0916905
19,289.867,190.042,-0.607977,13.6824,0.013706,0,0.126966
20,285.966,202.967,-0.653149,16.1223,0.0137295,0,0.0655898
21,286.301,202.95,-0.653066,15.8647,0.0137531,0,0.112486
22,286.208,202.932,-0.652975,15.8889,0.0137766,0,0.156334
23,290.629,182.467,-0.582534,13.0833,0.0138001,0,0.0826255
24,291.246,182.409,-0.582309,12.6853,0.0138237,0,0.12826
25,289.284,189.531,-0.606906,13.8172,0.0138472,0,0.145696
26,290.704,182.25,-0.581835,12.9299,0.0138708,0,0.178679
27,290.581,182.184,-0.581585,12.9665,0.0138943,0,0.220606
28,292.838,176.757,-0.563027,11.64,0.0139179,0,0.24114
29,293.258,169.691,-0.538908,11.3733,0.0139414,0,0.278477
30,291.605,181.906,-0.580776,12.2629,0.0139649,0,0.285691
31,291.941,176.474,-0.562146,12.0358,0.0139885,0,0.324781
32,292.972,169.4,-0.537978,11.4227,0.014012,0,0.36538
33,290.2,188.83,-0.604907,12.9723,0.0140356,0,0.313518
34,289.383,188.746,-0.604593,13.4233,0.0140591,0,0.36353
35,292.541,175.952,-0.560836,11.5511,0.0140826,0,0.333877
36,294.799,162.003,-0.513494,10.3067,0.0141062,0,0.318863
37,297.674,147.085,-0.463357,8.84999,0.0141297,0,0.305662
38,300.123,140.639,-0.441862,7.69773,0.0141533,0,0.328624
39,294.055,161.435,-0.512564,10.5928,0.0141768,0,0.120331
40,292.995,168.095,-0.535273,11.1234,0.0142004,0,0.139628
41,293.533,168.003,-0.534936,10.7986,0.0142239,0,0.182772
42,292.499,174.781,-0.558086,11.3234,0.0142474,0,0.217646
43,295.165,161.048,-0.511538,9.8785,0.014271,0,0.181478
44,298.016,146.276,-0.46195,8.44816,0.0142945,0,0.159565
45,297.126,154.311,-0.488973,8.83467,0.0143181,0,0.189969
46,297.038,154.278,-0.488839,8.84196,0.0143416,0,0.231705
47,295.922,154.245,-0.488708,9.36521,0.0143652,0,0.260216
48,295.508,160.85,-0.511039,9.54052,0.0143887,0,0.293343
49,294.879,160.841,-0.510988,9.82305,0.0144122,0,0.33867
50,299.469,139.374,-0.439283,7.593,0.0144358,0,0.229506
51,301.967,132.976,-0.418078,6.49673,0.0144593,0,0.234193
52,305.132,108.296,-0.337176,5.26865,0.0144829,0,0.144302
53,304.644,116.424,-0.363844,5.41039,0.0145064,0,0.171344
54,303.064,124.926,-0.391881,5.96646,0.0145299,0,0.194568
55,301.999,132.35,-0.416448,6.36115,0.0145535,0,0.222516
56,297.725,145.078,-0.459178,8.19966,0.014577,0,0.169
57,293.427,167.124,-0.534294,10.3255,0.0146006,0,0.022467
58,294.721,160.11,-0.51047,9.60914,0.0146241,0,0.0543751
59,298.457,144.548,-0.45831,7.75922,0.0146477,0,0.0033118
60,298.92,144.461,-0.457999,7.5197,0.0146712,0,0.0365764
61,298.923,144.363,-0.457674,7.48582,0.0146947,0.0181544,0.0683696
62,297.486,152.826,-0.486126,8.10697,0.0147183,0.01874,0.103415
63,297.151,152.699,-0.485704,8.22315,0.0147418,0.0193257,0.14884
64,296.661,152.568,-0.485267,8.41814,0.0147654,0.0199113,0.18983
65,296.431,152.432,-0.484814,8.49038,0.0147889,0.0204969,0.227365
66,298.575,143.451,-0.454742,7.43785,0.0148125,0.0210825,0.238597
67,293.285,166.526,-0.533428,10.0094,0.014836,0.0216682,0.0702213
68,290.828,179.533,-0.578159,11.3433,0.0148595,0.0222538,0.0442091
69,292.351,173.864,-0.558781,10.4323,0.0148831,0.0228394,0.0719488
70,292.964,166.257,-0.532827,10.0485,0.0149066,0.023425,0.10937
71,293.513,166.192,-0.532618,9.70829,0.0149302,0.0240107,0.15387
72,293.348,166.126,-0.532405,9.7481,0.0149537,0.0245963,0.197889
73,297.419,150.699,-0.48055,7.66514,0.0149772,0.0251819,0.109771
74,296.481,150.52,-0.479957,8.06519,0.0150008,0.0257675,0.156307
75,296.458,150.343,-0.479374,8.02931,0.0150243,0.0263532,0.199009
76,295.872,150.174,-0.478819,8.27023,0.0150479,0.0269388,0.235132
77,295.195,157.737,-0.504455,8.55264,0.0150714,0.0275244,0.272165
78,294.68,157.605,-0.504023,8.75613,0.015095,0.02811,0.323776
79,297.756,140.027,-0.445004,7.22292,0.0151185,0.0286957,0.301148
80,298.251,139.803,-0.444271,6.94684,0.015142,0.0292813,0.352259
81,300.113,132.027,-0.418376,6.09712,0.0151656,0.0298669,0.369329
82,298.394,139.295,-0.442752,6.78124,0.0151891,0.0304525,0.3998
83,299.709,131.45,-0.416595,6.16614,0.0152127,0.0310382,0.427131
84,304.207,106.216,-0.33366,4.41175,0.0152362,0.0316238,0.302276
85,302.252,114.925,-0.362489,5.0615,0.0152598,0.0322094,0.300217
86,303.887,105.385,-0.331115,4.43107,0.0152833,0.032795,0.333026
87,303.767,104.982,-0.329801,4.42568,0.0153068,0.0333807,0.373121
88,302.908,113.783,-0.358875,4.67379,0.0153304,0.0339663,0.403539
89,302.933,113.397,-0.357618,4.61679,0.0153539,0.0345519,0.445958
90,306.306,94.6749,-0.296514,3.49644,0.0153775,0.0351375,0.354561
91,306.353,94.2013,-0.294984,3.43903,0.015401,0.0357232,0.392944
92,303.156,111.994,-0.353667,4.39475,0.0140272,0.00204237,0.383553
93,304.83,102.275,-0.321769,3.80778,0.0140206,0.00189108,0.382134
94,304.718,101.97,-0.320758,3.80367,0.014014,0.0017398,0.425772
95,307.372,83.9482,-0.262114,3.00847,0.0140074,0.00158851,0.373231
96,305.358,92.1419,-0.288938,3.53231,0.0140008,0.00143722,0.380262
97,303.925,100.865,-0.31763,3.93782,0.0139942,0.00128594,0.391934
98,305.619,91.3845,-0.286596,3.37714,0.0139876,0.00113465,0.418021
99,306.158,91.021,-0.285399,3.18964,0.013981,0.000983363,0.454348
100,303.684,99.8168,-0.314351,3.89734,0.0139745,0.000832077,0.456022
101,302.612,109.171,-0.345251,4.21552,0.0139679,0.00068079,0.478523
102,303.443,108.867,-0.344237,3.89516,0.0139613,0.000529503,0.515998
103,305.087,89.3997,-0.280413,3.34267,0.0139547,0.000378217,0.506487
104,307.114,80.1886,-0.25041,2.74837,0.0139481,0.00022693,0.535818
105,308.216,71.4905,-0.222179,2.44999,0.0139415,7.56433e-05,0.561389
106,310.787,63.2972,-0.195807,1.88386,0.0139349,-7.56433e-05,0.559037
107,308.667,70.5184,-0.219194,2.27477,0.0139283,-0.00022693,0.585699
108,310.042,62.3133,-0.192721,1.9583,0.0139217,-0.000378217,0.603505
109,309.807,61.8273,-0.191144,1.97341,0.0139152,-0.000529503,0.636096
110,306.968,77.3303,-0.24164,2.56389,0.0139086,-0.00068079,0.590721
111,308.853,68.4695,-0.21294,2.09814,0.013902,-0.000832077,0.604077
112,309.121,67.9696,-0.211314,2.01047,0.0138954,-0.000983363,0.637496
113,310.272,59.6853,-0.184605,1.75304,0.0138888,-0.00113465,0.654561
114,310.85,59.1607,-0.182909,1.622,0.0138822,-0.00128594,0.681369
115,308.69,66.3756,-0.206274,1.99118,0.0138756,-0.00143722,0.709717
116,309.615,58.0707,-0.179442,1.77913,0.013869,-0.00158851,0.733785
117,311.547,50.4047,-0.154828,1.41274,0.0138624,-0.0017398,0.755878
118,312.989,43.3996,-0.132439,1.17627,0.0138558,-0.00189108,0.771334
119,311.705,49.2663,-0.151255,1.32922,0.0138493,-0.00204237,0.790268
120,312.723,42.2871,-0.12893,1.15862,0.0138427,-0.00219366,0.809117
121,314.917,35.9671,-0.108855,0.87226,0.0138361,-0.00234494,0.814369
122,313.027,41.13,-0.125345,1.06243,0.0138295,0.00140582,0.831252
123,312.265,46.8877,-0.143779,1.13652,0.0138229,0.00131798,0.854079
124,312.912,39.9492,-0.1216,1.02297,0.0138163,0.00123014,0.876166
125,311.586,45.6303,-0.139828,1.16776,0.0138097,0.0011423,0.894064
126,312.163,45.0044,-0.137818,1.06387,0.0138031,0.00105446,0.918858
127,311.657,44.3727,-0.135786,1.09864,0.0137965,0.000966626,0.955311
128,309.572,50.6305,-0.155995,1.38272,0.0137899,0.000878787,0.955914
129,310.933,43.0653,-0.131659,1.14218,0.0137834,0.000790948,0.986082
130,309.135,56.8816,-0.176347,1.3867,0.0137768,0.00070311,0.979721
131,310.817,48.5141,-0.14942,1.09695,0.0137702,0.000615271,0.975067
132,311.029,41.0229,-0.125329,1.03744,0.0137636,0.000527432,1.00455
133,314.604,28.9862,-0.0870642,0.619509,0.013757,0.000439594,0.975934
134,318.823,16.5797,-0.0481472,0.323098,0.0137504,0.000351755,0.906137
135,318.419,16.1129,-0.0466795,0.328423,0.0137438,0.000263916,0.920881
136,316.683,22.6168,-0.0672152,0.40782,0.0137372,0.000176077,0.923123
137,316.331,22.1261,-0.0656613,0.410305,0.0137306,8.82387e-05,0.945089
138,317.751,17.7561,-0.0519056,0.312174,0.013724,4e-07,0.95082
139,315.705,20.7908,-0.061516,0.410273,0.0137175,-8.74387e-05,0.959622
140,311.661,34.8535,-0.106635,0.720935,0.0137109,-0.000175277,0.898518
141,315.985,19.268,-0.0573076,0.352348,0.0137043,-0.000263116,0.807279
142,321.59,7.87574,-0.0218805,0.126188,0.0136977,-0.000350955,0.713
143,316.537,17.7404,-0.0530439,0.288168,0.0136911,-0.000438794,0.66189
144,316.924,13.7768,-0.0405352,0.253479,0.0136845,-0.000526632,0.676711
145,318.284,10.527,-0.0303233,0.185916,0.0136779,-0.000614471,0.689676
146,319.555,10.003,-0.028682,0.136091,0.0136713,-0.00070231,0.70139
147,316.295,14.9733,-0.0443951,0.231337,0.0136647,-0.000790148,0.700027
148,317.372,11.3401,-0.0329455,0.175338,0.0136581,-0.000877987,0.70882
149,321.076,6.58911,-0.0181469,0.0774187,0.0136516,-0.000965826,0.685159
150,322.498,4.80805,-0.0126234,0.0517087,0.013645,-0.00105366,0.68532
151,322.486,4.47331,-0.0115848,0.0464051,0.0136384,-0.0011415,0.690971
152,321.437,4.15051,-0.01058,0.0522333,0.0136318,-0.00122934,0.697476
153,323.414,2.98795,-0.00698578,0.0291031,0.0136252,0.0313086,0.699547
154,327.312,1.42388,-0.00220752,0.00978936,0.0136186,0.0316445,0.691543
155,323.753,2.48525,-0.00548587,0.0201623,0.013612,0.0319804,0.689019
156,323.847,2.26465,-0.00480489,0.0167881,0.0136054,0.0323163,0.691811
157,322.725,2.06021,-0.00417157,0.0189627,0.0135988,0.0326521,0.694974
158,322.238,2.38414,-0.00517698,0.0180082,0.0135922,0.032988,0.697916
159,325.4,1.37347,-0.00207125,0.0063209,0.0135857,0.0333239,0.693168
160,327.557,0.9418,-0.000753425,0.0026879,0.0135791,0.0336598,0.692323
161,326.757,0.997896,-0.000925062,0.00267345,0.0135725,0.0339956,0.692952
162,331.132,0.754068,-0.00018869,0.000520451,0.0135659,0.0343315,0.691066
163,325.683,0.880122,-0.00057567,0.00219608,0.0135593,0.0346674,0.690441
164,325.62,0.836336,-0.000441153,0.00167525,0.0135527,0.0350033,0.691012
165,325.791,0.800323,-0.00033056,0.00115477,0.0135461,0.0353391,0.691475
166,325.858,0.771322,-0.000241504,0.000800685,0.0135395,0.035675,0.691825
167,328.741,0.711562,-5.96551e-05,0.000193799,0.0135329,0.0360109,0.691757
168,327.922,0.714483,-6.84902e-05,0.000165955,0.0135263,0.0363467,0.691858
169,331.273,0.696468,-1.40355e-05,2.85939e-05,0.0135198,0.0366826,0.69179
170,330.911,0.694614,-8.35719e-06,1.84558e-05,0.0135132,0.0370185,0.69183
171,332.128,0.692705,-2.532e-06,6.02544e-06,0.0135066,0.0373544,0.691858
172,328.508,0.694865,-9.02932e-06,1.49294e-05,0.0135,0.0376902,0.691884
173,329.843,0.692706,-2.40719e-06,3.99574e-06,0.0134934,0.0380261,0.691908
174,329.183,0.692306,-1.11259e-06,2.30299e-06,0.0134868,0.038362,0.691937
