tau,s_tmp,cash,delta,pv,r,q,PL
339,248.024,0.0794971,0.00338312,0.928359,0.0129799,0.181593,-0.00976686
340,245.196,0.0405724,0.00354357,0.919133,0.012976,0.182604,-0.00969067
341,246.201,0.0422273,0.00353864,0.923298,0.0129722,0.183615,-0.00985341
342,244.025,0.0229888,0.00361928,0.916203,0.0129684,0.184626,-0.01002
343,246.723,0.0667645,0.00344369,0.92637,0.0129645,0.185637,-0.00996725
344,243.311,0.0267385,0.00360997,0.914875,0.0129607,0.186648,-0.00979194
345,243.108,0.00865002,0.00368623,0.914782,0.0129568,0.187659,-0.00997894
346,246.968,0.073118,0.0034271,0.929108,0.012953,0.188671,-0.00960537
347,249.619,0.117164,0.00325244,0.938597,0.0129491,0.189682,-0.00956136
348,250.949,0.139906,0.00316354,0.943501,0.0129453,0.190693,-0.00970932
349,250.289,0.12135,0.00323935,0.942005,0.0129415,0.191704,-0.00988041
350,253.497,0.165186,0.00306816,0.952631,0.0129376,0.192715,-0.00967682
351,255.125,0.207342,0.00290457,0.958084,0.0129338,0.193726,-0.00971289
352,255.769,0.210012,0.00289571,0.960562,0.0129299,0.194737,-0.00991698
353,258.771,0.252178,0.00273434,0.969583,0.0129261,0.195748,-0.00983493
354,258.182,0.255294,0.00272379,0.96852,0.0129223,0.196759,-0.00999302
355,256.137,0.21845,0.00286914,0.963372,0.0129184,0.19777,-0.0100282
356,256.915,0.24091,0.00278332,0.966158,0.0129146,0.198781,-0.0101729
357,254.22,0.203404,0.00293241,0.959038,0.0129107,0.199792,-0.0101581
358,256.38,0.226657,0.00284335,0.965835,0.0129069,0.200803,-0.0102004
359,253.989,0.208403,0.00291682,0.959582,0.0129031,0.201814,-0.0103383
360,254.397,0.210764,0.00290919,0.961396,0.0128992,0.202826,-0.0105425
361,255.688,0.234252,0.00281898,0.965706,0.0128954,0.203837,-0.0106737
362,251.403,0.172675,0.00306553,0.95373,0.0128915,0.204848,-0.0103709
363,252.741,0.196809,0.0029718,0.958407,0.0128877,0.205859,-0.010503
364,255.744,0.242273,0.00279574,0.9677,0.0128839,0.20687,-0.010434
365,256.065,0.244643,0.00278811,0.969199,0.0132634,0.207881,-0.0106181
366,256.484,0.247002,0.00278054,0.97096,0.0132617,0.208892,-0.0107933
367,257.049,0.268376,0.00269744,0.972718,0.0132599,0.00134685,-0.0109688
368,251.916,0.18293,0.00303667,0.958276,0.0132582,0.00122447,-0.0103607
369,252.163,0.205114,0.00294873,0.959229,0.0132565,0.00110208,-0.0105545
370,247.767,0.138856,0.00321619,0.945724,0.0132547,0.000979693,-0.0100024
371,250.289,0.161642,0.00312518,0.953957,0.013253,0.000857307,-0.010117
372,253.21,0.206674,0.00294736,0.962969,0.0132512,0.00073492,-0.00999282
373,252.35,0.206798,0.00294691,0.960644,0.0132495,0.000612533,-0.0101943
374,249.252,0.162504,0.00312465,0.95135,0.0132478,0.000490147,-0.0100213
375,244.964,0.0941962,0.00340352,0.93742,0.013246,0.00036776,-0.00948311
376,243.257,0.0489957,0.00358935,0.931671,0.0132443,0.000245373,-0.00953977
377,247.281,0.118243,0.00330933,0.945643,0.0132425,0.000122987,-0.00906597
378,246.261,0.118217,0.00330945,0.942466,0.0132408,6e-07,-0.0092605
379,247.839,0.141398,0.00321593,0.947893,0.0132391,-0.000121787,-0.0094617
380,248.705,0.141409,0.00321591,0.950907,0.0132373,-0.000244173,-0.00968557
381,246.224,0.118288,0.00330983,0.942987,0.0132356,-0.00036656,-0.00974021
382,243.422,0.0714198,0.00350238,0.933541,0.0132338,-0.000488947,-0.00956498
383,250.071,0.166266,0.00312311,0.955865,0.0132321,-0.000611333,-0.00860058
384,250.37,0.166312,0.00312294,0.957001,0.0132304,-0.00073372,-0.00879779
385,253.6,0.23468,0.00285337,0.966881,0.0132286,-0.000856107,-0.00858675
386,256.653,0.278805,0.00268147,0.975656,0.0132269,-0.000978493,-0.00864367
387,254.437,0.235369,0.00285222,0.969721,0.0132251,-0.00110088,-0.00864315
388,253.918,0.23552,0.00285164,0.968445,0.0132234,-0.00122327,-0.00884136
389,255.811,0.257911,0.00276414,0.974002,0.0132217,-0.00134565,-0.00899454
390,257.027,0.280017,0.00267815,0.977524,0.0132199,-0.00146804,-0.00914821
391,254.091,0.236376,0.00284994,0.969589,0.0132182,-0.00159043,-0.00906991
392,256.37,0.258914,0.00276204,0.976162,0.0132164,-0.00171281,-0.0091429
393,258.235,0.304884,0.00258405,0.98136,0.0132147,-0.0018352,-0.00918336
394,256.369,0.259615,0.00276066,0.976586,0.013213,-0.00195759,-0.00922409
395,256.284,0.259797,0.00275997,0.976569,0.0132112,-0.00207997,-0.00943589
396,255.167,0.259977,0.00275928,0.973697,0.0132095,-0.00220236,-0.00964183
397,260.157,0.332065,0.00248223,0.987123,0.0132077,0.000433897,-0.00928858
398,263.15,0.382129,0.00229203,0.994474,0.013206,0.000325372,-0.00919807
399,269.166,0.47647,0.00194159,1.00735,0.0132043,0.000216848,-0.00827209
400,263.43,0.384945,0.00228909,0.995525,0.0132025,0.000108324,-0.00756539
401,264.547,0.40949,0.00219636,0.99824,0.0132008,-2e-07,-0.00770932
402,265.224,0.409929,0.00219476,0.999908,0.013199,-0.000108724,-0.0078758
403,262.826,0.386308,0.00228469,0.99478,0.0131973,-0.000217248,-0.00799691
404,264.556,0.41096,0.00219156,0.998889,0.0131956,-0.000325772,-0.0081396
405,262.899,0.387258,0.00228177,0.995375,0.0131938,-0.000434297,-0.00824319
406,265.385,0.435793,0.00209893,1.00109,0.0131921,-0.000542821,-0.00827027
407,261.849,0.363936,0.00237341,0.993359,0.0131903,-0.000651345,-0.00794825
408,265.254,0.413878,0.00218517,1.00123,0.0131886,-0.000759869,-0.00772162
409,267.291,0.461661,0.00200646,1.00568,0.0131869,-0.000868393,-0.00771166
410,267.627,0.462174,0.0020046,1.00657,0.0131851,-0.000976917,-0.00790719
411,266.865,0.462685,0.00200274,1.00522,0.0131834,-0.00108544,-0.00807524
412,266.657,0.439814,0.00208856,1.005,0.0131816,-0.00119397,-0.00825874
413,267.031,0.463739,0.00199902,1.00597,0.0131799,-0.00130249,-0.00843513
414,262.485,0.392961,0.00226872,0.996335,0.0131782,-0.00141101,-0.00786893
415,264.557,0.418013,0.00217407,1.00121,0.0131764,-0.00151954,-0.00803013
416,262.961,0.393889,0.00226586,0.997865,0.0131747,-0.00162806,-0.00814394
417,258.897,0.317796,0.00255981,0.98829,0.013173,-0.00173659,-0.00776575
418,258.75,0.318055,0.00255885,0.988141,0.0131712,-0.00184511,-0.00798446
419,253.344,0.225138,0.00292564,0.973613,0.0131695,-0.00195363,-0.00728217
420,250.364,0.177467,0.00311606,0.964935,0.0131677,-0.00206216,-0.00731777
421,249.664,0.177509,0.0031159,0.962991,0.013166,-0.00217068,-0.0075534
422,251.297,0.201815,0.00301919,0.968245,0.0131643,-0.00227921,-0.0077182
423,254.386,0.249753,0.00283075,0.977497,0.0131625,-0.00238773,-0.00764124
424,252.242,0.226358,0.00292351,0.971507,0.0131608,-0.00249626,-0.00771647
425,254.562,0.25026,0.00282963,0.978434,0.013159,-0.00260478,-0.00785748
426,258.74,0.32262,0.00255021,0.989929,0.0131573,0.0272845,-0.00746715
427,255.741,0.275571,0.00273442,0.982276,0.0131556,0.0273164,-0.00740166
428,252.471,0.229148,0.00291854,0.97327,0.0131538,0.0273484,-0.00727525
429,254.964,0.253571,0.002823,0.980681,0.0131521,0.0273804,-0.00734671
430,257.264,0.301071,0.00263861,0.987206,0.0131503,0.0274124,-0.00731511
431,258.847,0.326716,0.00253978,0.991573,0.0131486,0.0274444,-0.0074432
432,262.643,0.40676,0.00223525,1.00093,0.0131469,0.0274764,-0.00709991
433,261.768,0.381694,0.00233123,0.999205,0.0131451,0.0275083,-0.00726895
434,263.322,0.408391,0.00223007,1.003,0.0131434,0.0275403,-0.00737767
435,262.611,0.409131,0.00222748,1.00167,0.0131416,0.0275723,-0.0075735
436,261.553,0.383953,0.00232397,0.99952,0.0131399,0.0276043,-0.00772611
437,262.744,0.410727,0.0022223,1.00251,0.0131382,0.0276363,-0.0078847
438,257.599,0.307516,0.00262319,0.990315,0.0131364,0.0276682,-0.00706863
439,258.159,0.333406,0.00252314,0.99204,0.0131347,0.0277002,-0.00726147
440,256.093,0.285313,0.00271118,0.986899,0.0131329,0.0277322,-0.00727297
441,259.188,0.335183,0.00251902,0.995197,0.0131312,0.0277642,-0.00711603
442,260.432,0.363103,0.00241205,0.998515,0.0131295,0.0277962,-0.00723828
443,259.703,0.363742,0.00240982,0.997025,0.0131277,0.0278281,-0.00744563
444,259.713,0.364379,0.0024076,0.997329,0.013126,0.0278601,-0.00766473
445,264.352,0.444853,0.00210341,1.00817,0.0131242,0.0278921,-0.00727907
446,263.158,0.419749,0.00219903,1.00588,0.0131225,0.0279241,-0.00743499
447,261.914,0.394015,0.00229751,1.00336,0.0131208,0.0279561,-0.00759402
448,262.195,0.394698,0.00229514,1.00427,0.013119,0.027988,-0.00779464
449,262.307,0.39538,0.00229277,1.00479,0.0131173,0.02802,-0.00800398
450,261.689,0.396057,0.00229041,1.00368,0.0131155,0.028052,-0.00825271
451,263.09,0.423482,0.0021864,1.0071,0.0131138,0.028084,-0.00839447
452,256.444,0.29433,0.00269025,0.991278,0.0131121,0.028116,-0.00704862
453,259.663,0.373002,0.00238752,0.999739,0.0131103,0.0281479,-0.00678586
454,255.926,0.296534,0.00268655,0.990491,0.0131086,0.0281799,-0.0063994
455,253.957,0.272466,0.00278157,0.985386,0.0131068,0.0282119,-0.00652086
456,258.951,0.348931,0.00248633,0.998808,0.0131051,0.0010479,-0.00603923
457,262.592,0.430326,0.00217642,1.00754,0.0131034,0.0009606,-0.00570683
458,264.895,0.456977,0.00207587,1.01268,0.0131016,0.0008733,-0.00581774
459,266.99,0.509277,0.00188005,1.01706,0.0130999,0.000786,-0.00582604
460,269.426,0.535104,0.00178426,1.02175,0.0130981,0.0006987,-0.00591981
461,273.146,0.610809,0.00150718,1.02807,0.0130964,0.0006114,-0.00558566
462,274.266,0.637374,0.0014104,1.02994,0.0130947,0.0005241,-0.00574561
463,274.985,0.638066,0.00140797,1.03119,0.0130929,0.0004368,-0.00595575
464,278.278,0.689085,0.00122471,1.03566,0.0130912,0.0003495,-0.00576546
465,276.084,0.665385,0.00131065,1.0331,0.0130894,0.0002622,-0.00587135
466,278.702,0.714992,0.00113274,1.03656,0.0130877,0.0001749,-0.00587567
467,279.529,0.715981,0.00112929,1.03771,0.013086,8.76e-05,-0.00606322
468,278.783,0.716975,0.00112582,1.03706,0.0130842,3e-07,-0.00622953
469,280.383,0.74123,0.0010394,1.03904,0.0130825,-8.7e-05,-0.00637579
470,284.208,0.786244,0.000881113,1.04288,0.0130807,-0.0001743,-0.00621581
471,283.518,0.787516,0.000876723,1.04247,0.013079,-0.0002616,-0.00638615
472,281.182,0.745072,0.00102777,1.04045,0.0130773,-0.0003489,-0.00638801
473,282.043,0.768807,0.000943714,1.04149,0.0130755,-0.0004362,-0.00651951
474,285.435,0.812324,0.00079135,1.04461,0.0130738,-0.0005235,-0.00640425
475,280.145,0.749483,0.00101577,1.03998,0.013072,-0.0006108,-0.00593717
476,279.214,0.726862,0.00109688,1.0392,0.0130703,-0.0006981,-0.00607284
477,281.808,0.774984,0.000926206,1.04205,0.0130686,-0.0007854,-0.00604871
478,282.649,0.776288,0.000921688,1.04302,0.0130668,-0.0008727,-0.00621426
479,280.821,0.754577,0.0009991,1.0415,0.0130651,-0.00096,-0.00635065
480,281.865,0.779021,0.00091247,1.04269,0.0130633,-0.0010473,-0.00647865
481,280.679,0.757162,0.000990446,1.04176,0.0130616,-0.0011346,-0.00660219
482,281.128,0.758429,0.000986031,1.0424,0.0130599,-0.0012219,-0.00676601
483,281.067,0.759713,0.000981555,1.04254,0.0130581,-0.0013092,-0.00694648
484,278.184,0.710615,0.00115815,1.03973,0.0130564,-0.0013965,-0.0069419
485,277.37,0.711654,0.00115448,1.03901,0.0130547,-0.0014838,-0.00713543
486,278.335,0.712709,0.00115078,1.04034,0.0130529,-0.0015711,-0.00732576
487,275.972,0.686611,0.00124544,1.03775,0.0130512,0.00145457,-0.00742965
488,274.767,0.659227,0.0013452,1.03641,0.0130494,0.00138003,-0.00756774
489,277.838,0.716555,0.00113896,1.04047,0.0130477,0.00130548,-0.00746482
490,277.501,0.717705,0.00113491,1.0403,0.013046,0.00123094,-0.00765314
491,275.13,0.662142,0.00133696,1.0376,0.0130442,0.0011564,-0.00762409
492,272.453,0.6039,0.00155082,1.03405,0.0130425,0.00108186,-0.00762451
493,272.23,0.604273,0.00154953,1.03396,0.0130407,0.00100732,-0.00786057
494,272.557,0.604635,0.00154829,1.0347,0.013039,0.000932774,-0.00806918
495,272.666,0.604985,0.00154708,1.03511,0.0130373,0.000858232,-0.00829049
496,267.466,0.5181,0.00187201,1.02663,0.0130355,0.00078369,-0.00783034
497,265.282,0.458432,0.00209701,1.02259,0.0130338,0.000709148,-0.0078541
498,267.299,0.517956,0.00187439,1.02682,0.013032,0.000634606,-0.00783845
499,264.312,0.457817,0.00210199,1.02107,0.0130303,0.000560065,-0.0076749
500,266.423,0.4874,0.00199102,1.02564,0.0130286,0.000485523,-0.00778245
501,265.004,0.456489,0.00210773,1.02302,0.0130268,0.000410981,-0.00797909
502,269.028,0.548391,0.00176618,1.03102,0.0130251,0.000336439,-0.00747845
503,271.854,0.610088,0.00153931,1.03596,0.0130233,0.000261897,-0.00740445
504,271.381,0.6103,0.00153861,1.03547,0.0130216,0.000187355,-0.00762342
505,273.173,0.643109,0.00141859,1.03846,0.0130199,0.000112813,-0.00783058
506,270.607,0.579406,0.00165408,1.03478,0.0130181,3.8271e-05,-0.00776856
507,266.795,0.515586,0.00189336,1.02819,0.0130164,-3.6271e-05,-0.00746135
508,262.998,0.421208,0.00225229,1.02046,0.0130146,-0.000110813,-0.00690522
509,264.112,0.450765,0.00214043,1.02318,0.0130129,-0.000185355,-0.00709639
510,260.512,0.359372,0.00249132,1.01506,0.0130112,-0.000259897,-0.00667266
511,259.825,0.357707,0.00249777,1.01358,0.0130094,-0.000334439,-0.00689147
512,264.291,0.447497,0.00215807,1.02435,0.0130077,-0.000408981,-0.00649294
513,265.987,0.478344,0.00204216,1.02822,0.0130059,-0.000483523,-0.00668396
514,268.963,0.545139,0.00179388,1.03423,0.0130042,-0.000558065,-0.00659991
515,272.242,0.615189,0.00153664,1.03993,0.0130025,-0.000632606,-0.00640452
516,273.292,0.652746,0.00139929,1.04178,0.0130007,-0.000707148,-0.00661926
517,273.106,0.653946,0.00139512,1.04185,0.012999,0.0357759,-0.00689287
518,271.528,0.616427,0.00153352,1.03984,0.0129972,0.0358428,-0.0070193
519,271.653,0.616959,0.00153179,1.0404,0.0129955,0.0359096,-0.0073265
520,273.797,0.658108,0.00138174,1.04388,0.0129938,0.0359765,-0.00745294
521,273.837,0.659494,0.00137689,1.04429,0.012992,0.0360434,-0.00775495
522,272.303,0.618754,0.00152673,1.04251,0.0129903,0.0361103,-0.00802097
523,271.683,0.619277,0.00152504,1.04196,0.0129885,0.0361772,-0.00835433
524,273.237,0.664258,0.00136065,1.04464,0.0129868,0.036244,-0.008601
525,273.405,0.666012,0.00135445,1.04528,0.0129851,0.0363109,-0.00895201
526,276.05,0.761863,0.00100745,1.04881,0.0129833,0.0363778,-0.00884234
527,275.403,0.719749,0.00116057,1.0485,0.0129816,0.0364447,-0.00912997
528,275.456,0.723535,0.00114703,1.04896,0.0129798,0.0365116,-0.00946939
529,281.753,0.930001,0.000414448,1.05393,0.0129781,0.0365784,-0.00715978
530,283.627,0.961924,0.000302052,1.05488,0.0129764,0.0366453,-0.00728636
531,285.673,0.98814,0.000210432,1.05556,0.0129746,0.0367122,-0.00730315
532,285.608,0.994378,0.000188737,1.05571,0.0129729,0.0367791,-0.0074248
533,286.377,1.01368,0.000121464,1.05597,0.0129711,0.036846,-0.00750045
534,284.794,1.00695,0.000145237,1.05589,0.0129694,0.0369128,-0.00757336
535,282.357,0.979009,0.000244346,1.05561,0.0129677,0.0369797,-0.00760647
536,284.774,1.01926,0.00010314,1.05618,0.0129659,0.0370466,-0.00754725
537,286.689,1.03288,5.57799e-05,1.05645,0.0129642,0.0371135,-0.00758108
538,284.96,1.03028,6.50258e-05,1.05645,0.0129624,0.0371804,-0.00763278
539,286.709,1.04019,3.06035e-05,1.05662,0.0129607,0.0372472,-0.00765142
540,284.845,1.03924,3.40806e-05,1.05663,0.012959,0.0373141,-0.00768591
541,285.416,1.04265,2.22454e-05,1.05672,0.0129572,0.037381,-0.00771989
542,284.14,1.04241,2.32212e-05,1.05676,0.0129555,0.0374479,-0.00775215
543,282.65,1.04247,2.31624e-05,1.05681,0.0129537,0.0375148,-0.00778993
544,277.738,1.02733,7.78054e-05,1.05672,0.012952,0.0375816,-0.00777688
545,278.135,1.03944,3.43974e-05,1.05687,0.0129503,0.0376485,-0.00785974
546,277.959,1.04662,8.71426e-06,1.05695,0.0129485,0.0377154,-0.00790863
547,275.966,1.04906,0,1.057,0.0129468,0.00139019,-0.00793951
0_3-th Autocalled,275.966,1.04906,0,1.057,-0.00793951
