numMC,PL,,,,
5279,0.00522512,0,,,
5280,-0.00454741,0,,,
5281,-0.00194731,0,,,
5282,-0.000584932,0,,,
5283,0.000756987,0,,,
5284,0.00245671,0,,,
5285,0.0012269,0,,,
5286,-0.0174382,1,,,
5287,-0.0118895,0,,,
5288,0.000209079,0,,,
5289,0.00200487,0,,,
5290,-0.00102543,0,,,
5291,5.62E-05,0,,,
5292,-0.00364,0,,,
5293,0.00107887,0,,,
5294,0.000892738,0,,,
5295,-0.000531054,0,,,
5296,6.77E-06,0,,,
5297,-0.0183677,1,,,
5298,0.00083646,0,,,
5299,-0.003256,0,,,
5300,-0.00482719,0,,,
5301,-0.00392877,0,,,
5302,0.00538155,0,,,
5303,0.00220884,0,,,
5304,0.00164736,0,,,
5305,-0.0226605,1,,,
5306,-0.00131742,0,,,
5307,0.00329839,0,,,
5308,0.00716741,0,,,
5309,-0.00104993,0,,,
5310,0.00219576,0,,,
5311,-0.00647432,0,,,
5312,-0.000820667,0,,,
5313,0.00557434,0,,,
5314,0.0105951,0,,,
5315,-0.00530777,0,,,
5316,0.0118192,0,,,
5317,0.00495781,0,,,
5318,-0.00124269,0,,,
5319,0.00320438,0,,,
5320,-0.0047378,0,,,
5321,-0.000739305,0,,,
5322,0.00748431,0,,,
5323,-0.000251205,0,,,
5324,-0.0142767,1,,,
5325,-0.00851173,0,,,
5326,0.000803682,0,,,
5327,0.00191439,0,,,
5328,-0.00615549,0,,,
5329,0.000716951,0,,,
5330,-0.00120612,0,,,
5331,-0.015422,1,,,
5332,-0.00579366,0,,,
5333,3.91E-05,0,,,
5334,0.00255091,0,,,
5335,0.00551305,0,,,
5336,-0.00250944,0,,,
5337,-0.00319063,0,,,
5338,-0.000798142,0,,,
5339,0.00474552,0,,,
5340,-0.0133492,1,,,
5341,-0.00101526,0,,,
5342,-0.00296332,0,,,
5343,0.0128694,0,,,
5344,0.00262664,0,,,
5345,0.0056908,0,,,
5346,0.000813257,0,,,
5347,0.0010901,0,,,
5348,0.00467954,0,,,
5349,-0.00609519,0,,,
5350,-0.00176182,0,,,
5351,0.0702936,0,,,
5352,0.00617438,0,,,
5353,-0.00617283,0,,,
5354,-0.0216101,1,,,
5355,-0.000254848,0,,,
5356,-0.000861472,0,,,
5357,0.0254832,0,,,
5358,-0.00149735,0,,,
5359,0.00451553,0,,,
5360,-0.0622003,1,,,
5361,-0.000369915,0,,,
5362,0.00490529,0,,,
5363,-0.00375557,0,,,
5364,0.00302598,0,,,
5365,-0.00253282,0,,,
5366,-0.00423394,0,,,
5367,0.00134595,0,,,
5368,0.00472619,0,,,
5369,-3.76E-06,0,,,
5370,-0.00197356,0,,,
5371,0.00352659,0,,,
5372,-0.0153074,1,,,
5373,0.000758638,0,,,
5374,0.00201299,0,,,
5375,-0.00190971,0,,,
5376,0.00267314,0,,,
5377,0.00284575,0,,,
5378,-0.00234393,0,,,
5379,-0.0113687,0,,,
5380,-0.00497707,0,,,
5381,-0.00518639,0,,,
5382,5.26E-05,0,,,
5383,-0.0014783,0,,,
5384,-0.00292739,0,,,
5385,9.89E-05,0,,,
5386,-0.00210169,0,,,
5387,0.00272653,0,,,
5388,-0.000142075,0,,,
5389,-0.0268454,1,,,
5390,-0.0032909,0,,,
5391,0.00166222,0,,,
5392,0.0022161,0,,,
5393,0.000151433,0,,,
5394,0.00285724,0,,,
5395,0.000798865,0,,,
5396,-0.00371564,0,,,
5397,-0.00222215,0,,,
5398,0.00421891,0,,,
5399,0.000728021,0,,,
5400,1.48E-05,0,,,
5401,0.000915097,0,,,
5402,-0.0134982,1,,,
5403,-0.0016837,0,,,
5404,-0.000511951,0,,,
5405,-0.00567293,0,,,
5406,-0.00156044,0,,,
5407,-0.00570926,0,,,
5408,0.000330642,0,,,
5409,0.00439605,0,,,
5410,-0.000912787,0,,,
5411,-0.000756847,0,,,
5412,0.00723324,0,,,
5413,0.00236467,0,,,
5414,-0.0064481,0,,,
5415,0.00390562,0,,,
5416,-9.80E-06,0,,,
5417,0.00171972,0,,,
5418,-0.00151138,0,,,
5419,-0.000327607,0,,,
5420,-0.000993465,0,,,
5421,-0.000428906,0,,,
5422,0.000807867,0,,,
5423,-0.0133631,1,,,
5424,-0.00404929,0,,,
5425,0.00745478,0,,,
5426,0.00134596,0,,,
5427,-0.00239746,0,,,
5428,-0.0046749,0,,,
5429,-0.00905388,0,,,
5430,-0.015354,1,,,
5431,-0.00913662,0,,,
5432,-0.000923414,0,,,
5433,0.00453524,0,,,
5434,-0.000941247,0,,,
5435,-0.00147549,0,,,
5436,-0.000839443,0,,,
5437,-0.0022437,0,,,
5438,-0.0026146,0,,,
5439,-6.79E-05,0,,,
5440,-0.00323543,0,,,
5441,-0.000321226,0,,,
5442,0.000816314,0,,,
5443,0.00304389,0,,,
5444,-0.000346932,0,,,
5445,-0.00147416,0,,,
5446,-0.0123859,1,,,
5447,-0.00173794,0,,,
5448,0.00426978,0,,,
5449,0.00599041,0,,,
5450,0.00276185,0,,,
5451,0.000524101,0,,,
5452,-0.00402505,0,,,
5453,0.00233697,0,,,
5454,0.00168471,0,,,
5455,0.000497815,0,,,
5456,-0.00122145,0,,,
5457,-0.00344621,0,,,
5458,-0.00397018,0,,,
5459,-0.000660165,0,,,
5460,-0.00647705,0,,,
5461,-0.00678976,0,,,
5462,-0.0141075,1,,,
5463,-0.00341033,0,,,
5464,-0.000597364,0,,,
5465,0.00511615,0,,,
5466,-0.00528432,0,,,
5467,0.00276714,0,,,
5468,0.000388974,0,,,
5469,-0.00261032,0,,,
5470,0.00281411,0,,,
5471,-0.0158568,1,,,
5472,0.00276221,0,,,
5473,-0.00975832,0,,,
5474,-0.00145277,0,,,
5475,-0.0378295,1,,,
5476,0.00580286,0,,,
5477,0.00467433,0,,,
5478,-0.00471165,0,,,
5479,-8.32E-05,0,,,
5480,-0.00947366,0,,,
5481,-0.00236765,0,,,
5482,0.00757908,0,,,
5483,-0.000795693,0,,,
5484,0.00747187,0,,,
5485,0.00848099,0,,,
5486,0.00131585,0,,,
5487,0.00563353,0,,,
5488,-0.00265459,0,,,
5489,-0.0018568,0,,,
5490,0.00368187,0,,,
5491,0.0004512,0,,,
5492,-0.0017318,0,,,
5493,-0.000518438,0,,,
5494,0.00294154,0,,,
5495,-0.0127553,1,,,
5496,0.00237164,0,,,
5497,0.000757248,0,,,
5498,0.00151939,0,,,
5499,-0.00347085,0,,,
5500,-0.000493512,0,,,
5501,0.000916203,0,,,
5502,-0.0114344,0,,,
5503,0.00180542,0,,,
5504,0.000690859,0,,,
5505,-0.0051575,0,,,
5506,0.00586195,0,,,
5507,-0.00116858,0,,,
5508,-0.000412945,0,,,
5509,0.0028056,0,,,
5510,-0.00235723,0,,,
5511,-1.10E-05,0,,,
5512,0.0016812,0,,,
5513,-0.000476402,0,,,
5514,-0.00127986,0,,,
5515,0.00260505,0,,,
5516,-0.00465148,0,,,
5517,-0.0159778,1,,,
5518,-0.00119231,0,,,
5519,-0.00244003,0,,,
5520,-0.00450694,0,,,
5521,0.00106608,0,,,
5522,-0.00333765,0,,,
5523,-0.000304561,0,,,
5524,-0.00121005,0,,,
5525,-0.00158928,0,,,
5526,0.00325726,0,,,
5527,0.000361774,0,,,
5528,0.00204435,0,,,
5529,-0.00583279,0,,,
5530,-0.00133543,0,,,
5531,-0.0162203,1,,,
5532,1.41E-05,0,,,
5533,-0.0057933,0,,,
5534,0.00404932,0,,,
5535,0.00147854,0,,,
5536,-0.00127051,0,,,
5537,0.00322257,0,,,
5538,0.000688094,0,,,
5539,-0.0256067,1,,,
5540,0.00697619,0,,,
5541,-0.00134171,0,,,
5542,-0.000402178,0,,,
5543,-0.00277852,0,,,
5544,-0.0148336,1,,,
5545,-0.00839307,0,,,
5546,0.00361487,0,,,
5547,0.00046372,0,,,
5548,0.00680333,0,,,
5549,0.000551018,0,,,
5550,0.00175813,0,,,
5551,0.0199606,0,,,
5552,-0.00403911,0,,,
5553,-0.00318973,0,,,
5554,-0.00128415,0,,,
5555,0.0019211,0,,,
5556,0.00135145,0,,,
5557,-0.00203882,0,,,
5558,-0.0021292,0,,,
5559,-0.00105684,0,,,
5560,0.00260234,0,,,
5561,-0.00179364,0,,,
5562,-0.00350183,0,,,
5563,-0.0125675,1,,,
5564,0.000867081,0,,,
5565,-0.0123888,1,,,
5566,0.00132317,0,,,
5567,-0.0161199,1,,,
5568,0.000113337,0,,,
5569,0.000874857,0,,,
5570,0.00309585,0,,,
5571,-0.0039731,0,,,
5572,0.00159233,0,,,
5573,-0.00268866,0,,,
5574,-0.00057998,0,,,
5575,-0.00391761,0,,,
5576,-0.0337351,1,,,
5577,-0.00689432,0,,,
5578,7.18E-05,0,,,
5579,0.00688026,0,,,
5580,0.00321382,0,,,
5581,-0.00284587,0,,,
5582,0.00450983,0,,,
5583,0.00806495,0,,,
5584,0.00297995,0,,,
5585,-0.000377158,0,,,
5586,0.00425811,0,,,
5587,-0.0052169,0,,,
5588,-0.00696166,0,,,
5589,0.00139624,0,,,
5590,0.00160617,0,,,
5591,0.00226078,0,,,
5592,-0.00440054,0,,,
5593,-0.000940682,0,,,
5594,-0.000265218,0,,,
5595,0.00121216,0,,,
5596,-0.00156978,0,,,
5597,0.0442217,0,,,
5598,0.00713296,0,,,
5599,0.00126633,0,,,
5600,-0.00984979,0,,,
5601,0.00336311,0,,,
5602,-0.00244212,0,,,
5603,0.00149558,0,,,
5604,-0.000133501,0,,,
5605,0.000129961,0,,,
5606,-0.00715067,0,,,
5607,-0.00366044,0,,,
5608,-0.000230225,0,,,
5609,0.000865969,0,,,
5610,-0.000538183,0,,,
5611,-0.00669615,0,,,
5612,0.000478991,0,,,
5613,0.00317394,0,,,
5614,0.00113614,0,,,
5615,0.00762277,0,,,
5616,0.0199074,0,,,
5617,-0.00198461,0,,,
5618,-0.003721,0,,,
5619,0.00214658,0,,,
5620,-0.00467783,0,,,
5621,-0.000256515,0,,,
5622,0.000671592,0,,,
5623,-0.000440334,0,,,
5624,0.00226322,0,,,
5625,1.88E-05,0,,,
5626,-0.004423,0,,,
5627,0.0030323,0,,,
5628,-0.00890948,0,,,
5629,0.00473652,0,,,
5630,-0.00139184,0,,,
5631,-0.00158803,0,,,
5632,-0.0132693,1,,,
5633,0.00035505,0,,,
5634,-0.00581255,0,,,
5635,-0.0191987,1,,,
5636,-0.000433884,0,,,
5637,0.00467809,0,,,
5638,-0.0137451,1,,,
5639,-0.0162392,1,,,
5640,0.00118866,0,,,
5641,-0.0316621,1,,,
5642,-0.00401014,0,,,
5643,-0.00197696,0,,,
5644,-0.000393701,0,,,
5645,-0.000193606,0,,,
5646,-0.0382209,1,,,
5647,0.00634052,0,,,
5648,-0.000348781,0,,,
5649,-0.0134905,1,,,
5650,-0.000817875,0,,,
5651,-0.000441665,0,,,
5652,0.0047108,0,,,
5653,-0.000121967,0,,,
5654,-0.00578713,0,,,
5655,0.00251443,0,,,
5656,0.00166512,0,,,
5657,-0.00335412,0,,,
5658,-0.000317778,0,,,
5659,-0.00554357,0,,,
5660,-0.00318328,0,,,
5661,0.00026452,0,,,
5662,0.00216123,0,,,
5663,0.00639416,0,,,
5664,0.00128182,0,,,
5665,0.0381583,0,,,
5666,0.00283123,0,,,
5667,-0.00052482,0,,,
5668,-0.00769515,0,,,
5669,-0.0026127,0,,,
5670,-0.00636462,0,,,
5671,0.00960301,0,,,
5672,0.00846358,0,,,
5673,0.00754267,0,,,
5674,0.000470452,0,,,
5675,0.00234735,0,,,
5676,-0.00118826,0,,,
5677,-0.0464054,1,,,
5678,0.00215176,0,,,
5679,0.00291378,0,,,
5680,-0.00185966,0,,,
5681,0.002263,0,,,
5682,-0.00250005,0,,,
5683,-0.00481526,0,,,
5684,0.00195159,0,,,
5685,-0.014042,1,,,
5686,-0.0137471,1,,,
5687,-0.00102399,0,,,
5688,-0.00486849,0,,,
5689,-0.00101741,0,,,
5690,-0.000462766,0,,,
5691,-0.00129086,0,,,
5692,-0.00523103,0,,,
5693,-0.00218474,0,,,
5694,0.00350874,0,,,
5695,0.00308555,0,,,
5696,0.0148313,0,,,
5697,-0.00249662,0,,,
5698,-0.0128776,1,,,
5699,0.0282978,0,,,
5700,-0.00228129,0,,,
5701,0.00242672,0,,,
5702,0.00071793,0,,,
5703,0.00206484,0,,,
5704,-0.0115013,0,,,
5705,-0.00104679,0,,,
5706,-0.00148764,0,,,
5707,0.00204205,0,,,
5708,-0.00173749,0,,,
5709,-0.0153595,1,,,
5710,0.00597722,0,,,
5711,-0.00196004,0,,,
5712,-0.00879284,0,,,
5713,-0.00351784,0,,,
5714,0.00208914,0,,,
5715,-0.00386383,0,,,
5716,0.00483004,0,,,
5717,-0.00223354,0,,,
5718,-0.000587279,0,,,
5719,-0.00350634,0,,,
5720,0.000243925,0,,,
5721,-0.0020902,0,,,
5722,0.00739292,0,,,
5723,0.00699721,0,,,
5724,-0.0339187,1,,,
5725,-0.00166329,0,,,
5726,-0.00531673,0,,,
5727,0.00283681,0,,,
5728,0.0102285,0,,,
5729,-0.00445971,0,,,
5730,-0.00227117,0,,,
5731,-0.000608072,0,,,
5732,0.00575051,0,,,
5733,0.00026269,0,,,
5734,-0.000422449,0,,,
5735,-0.00436284,0,,,
5736,0.000316985,0,,,
5737,-0.00641258,0,,,
5738,-0.00131477,0,,,
5739,-0.000146925,0,,,
5740,0.000517722,0,,,
5741,0.000370378,0,,,
5742,0.00858694,0,,,
5743,-0.00227462,0,,,
5744,-0.00208026,0,,,
5745,-0.000197226,0,,,
5746,-8.77E-06,0,,,
5747,0.00198598,0,,,
5748,0.000960015,0,,,
5749,0.00470466,0,,,
5750,-0.0101724,0,,,
5751,-0.000324642,0,,,
5752,0.00440088,0,,,
5753,5.30E-05,0,,,
5754,0.00141383,0,,,
5755,0.000260199,0,,,
5756,9.80E-05,0,,,
5757,0.00752172,0,,,
5758,-0.000755748,0,,,
5759,-0.000317677,0,,,
5760,-0.00162201,0,,,
5761,-0.00309462,0,,,
5762,0.00437753,0,,,
5763,-0.00157471,0,,,
5764,0.00201935,0,,,
5765,-0.0254768,1,,,
5766,0.000880586,0,,,
5767,0.000113992,0,,,
5768,-0.000175749,0,,,
5769,-0.00233078,0,,,
5770,0.0034649,0,,,
5771,0.00284803,0,,,
5772,-0.00126348,0,,,
5773,-0.00309504,0,,,
5774,-0.00213676,0,,,
5775,0.000794585,0,,,
5776,0.000866094,0,,,
5777,0.000518397,0,,,
5778,0.00492687,0,,,
5779,-0.0350811,1,,,
5780,0.00227416,0,,,
5781,-9.72E-05,0,,,
5782,-0.00542108,0,,,
5783,-0.00110183,0,,,
5784,-0.000303295,0,,,
5785,0.00742983,0,,,
5786,-0.000714398,0,,,
5787,-0.00170759,0,,,
5788,0.00156038,0,,,
5789,-0.000354546,0,,,
5790,0.00489004,0,,,
5791,0.00418184,0,,,
5792,0.000692768,0,,,
5793,-0.00192735,0,,,
5794,0.000600123,0,,,
5795,0.00295329,0,,,
5796,0.00285743,0,,,
5797,-0.00534703,0,,,
5798,-0.000114082,0,,,
5799,-0.000282392,0,,,
5800,6.50E-05,0,,,
5801,-0.000724503,0,,,
5802,-0.00764283,0,,,
5803,0.00147755,0,,,
5804,-0.000187867,0,,,
5805,0.00313475,0,,,
5806,0.0050317,0,,,
5807,-0.00156879,0,,,
5808,-0.0014814,0,,,
5809,-0.0229193,1,,,
5810,6.52E-07,0,,,
5811,0.000929255,0,,,
5812,0.0197633,0,,,
5813,0.00867712,0,,,
5814,-0.00508956,0,,,
5815,-0.000157558,0,,,
5816,-0.000876921,0,,,
5817,0.00544474,0,,,
5818,0.00260548,0,,,
5819,0.00046473,0,,,
5820,-0.00157004,0,,,
5821,-0.00769087,0,,,
5822,-0.00122686,0,,,
5823,-0.00282626,0,,,
5824,-0.000331232,0,,,
5825,-0.000569449,0,,,
5826,-0.000977637,0,,,
5827,-0.00565152,0,,,
5828,-0.00043707,0,,,
5829,-0.00898406,0,,,
5830,0.0074795,0,,,
5831,0.00320399,0,,,
5832,-0.00137421,0,,,
5833,-0.00290685,0,,,
5834,-0.00625596,0,,,
5835,-0.00220857,0,,,
5836,0.00205944,0,,,
5837,0.00101733,0,,,
5838,-0.00690108,0,,,
5839,4.45E-05,0,,,
5840,-0.00274709,0,,,
5841,-0.0427439,1,,,
5842,-0.00307503,0,,,
5843,-0.0198457,1,,,
5844,8.61E-05,0,,,
5845,0.00763089,0,,,
5846,0.000957489,0,,,
5847,0.00262098,0,,,
5848,-0.000207556,0,,,
5849,-3.94E-05,0,,,
5850,-0.00167511,0,,,
5851,-0.00492832,0,,,
5852,0.00082126,0,,,
5853,8.71E-05,0,,,
5854,0.00156359,0,,,
5855,0.0160428,0,,,
5856,-0.00209634,0,,,
5857,0.00224023,0,,,
5858,-0.0124724,1,,,
5859,0.00251165,0,,,
5860,0.00295232,0,,,
5861,0.000843747,0,,,
5862,0.000377434,0,,,
5863,-0.000618984,0,,,
5864,-0.00223426,0,,,
5865,0.00203637,0,,,
5866,-0.00603748,0,,,
5867,0.00202262,0,,,
5868,0.00141008,0,,,
5869,0.000430896,0,,,
5870,0.000834382,0,,,
5871,-0.00305374,0,,,
5872,0.000355132,0,,,
5873,0.00847344,0,,,
5874,-0.00315953,0,,,
5875,-0.00121851,0,,,
5876,-0.00522048,0,,,
5877,-0.00440821,0,,,
5878,0.00106611,0,,,
5879,-0.000157272,0,,,
5880,0.00116024,0,,,
5881,-0.00694854,0,,,
5882,0.00799618,0,,,
5883,0.000198278,0,,,
5884,0.00990145,0,,,
5885,0.00286568,0,,,
5886,0.00206163,0,,,
5887,-0.00314222,0,,,
5888,0.000271934,0,,,
5889,-0.00596658,0,,,
5890,-0.00260305,0,,,
5891,0.00241008,0,,,
5892,-0.00608167,0,,,
5893,-0.00127748,0,,,
5894,-0.00077409,0,,,
5895,0.000211752,0,,,
5896,0.00736207,0,,,
5897,-0.00400758,0,,,
5898,-0.00111876,0,,,
5899,-8.55E-05,0,,,
5900,-0.00265028,0,,,
5901,0.000599391,0,,,
5902,0.000140597,0,,,
5903,0.00409973,0,,,
5904,-0.00358246,0,,,
5905,-0.00254839,0,,,
5906,-0.000349318,0,,,
5907,-0.00128548,0,,,
5908,0.00140976,0,,,
5909,-0.00233594,0,,,
5910,0.00101279,0,,,
5911,0.000800556,0,,,
5912,-0.00261545,0,,,
5913,-0.0983369,1,,,
5914,0.00220227,0,,,
5915,0.000194606,0,,,
5916,0.00112902,0,,,
5917,0.000413255,0,,,
5918,0.0126399,0,,,
5919,-0.000919835,0,,,
5920,-0.00232231,0,,,
5921,0.00854631,0,,,
5922,0.00307047,0,,,
5923,-0.0009999,0,,,
5924,-8.56E-06,0,,,
5925,-0.00540386,0,,,
5926,0.000193201,0,,,
5927,-0.00475102,0,,,
5928,0.00200475,0,,,
5929,-0.00917006,0,,,
5930,0.000414602,0,,,
5931,-0.00183708,0,,,
5932,-0.00940307,0,,,
5933,0.00319804,0,,,
5934,-4.81E-06,0,,,
5935,-0.00238572,0,,,
5936,-0.0031366,0,,,
5937,0.000557187,0,,,
5938,-0.0146195,1,,,
5939,-0.00826875,0,,,
5940,-0.00173987,0,,,
5941,5.34E-05,0,,,
5942,-0.00234371,0,,,
5943,0.00163105,0,,,
5944,0.0368514,0,,,
5945,-1.41E-05,0,,,
5946,-0.000895481,0,,,
5947,0.00233309,0,,,
5948,0.00112546,0,,,
5949,-0.000850185,0,,,
5950,0.00255738,0,,,
5951,-0.000142907,0,,,
5952,-0.00184179,0,,,
5953,-0.00193366,0,,,
5954,0.0120277,0,,,
5955,-0.0028825,0,,,
5956,0.00615357,0,,,
5957,-0.00490292,0,,,
5958,-5.00E-05,0,,,
5959,-0.000482008,0,,,
5960,-0.000561393,0,,,
5961,-0.011574,0,,,
5962,-0.00467995,0,,,
5963,-0.0198522,1,,,
5964,0.00200491,0,,,
5965,-0.000424166,0,,,
5966,0.00627599,0,,,
5967,0.00498277,0,,,
5968,0.000137069,0,,,
5969,-0.0140246,1,,,
5970,-0.00247164,0,,,
5971,-0.0122947,1,,,
5972,0.000642684,0,,,
5973,-0.00346116,0,,,
5974,0.00196728,0,,,
5975,6.74E-05,0,,,
5976,-0.000481655,0,,,
5977,-0.0183083,1,,,
5978,0.00642952,0,,,
5979,-0.00203354,0,,,
5980,-0.000417608,0,,,
5981,0.00604829,0,,,
5982,-0.0316549,1,,,
5983,-0.00753335,0,,,
5984,0.00412889,0,,,
5985,0.00389642,0,,,
5986,0.00610769,0,,,
5987,-1.47E-05,0,,,
5988,-0.036136,1,,,
5989,-0.00191843,0,,,
5990,0.00511595,0,,,
5991,-0.006671,0,,,
5992,0.000723721,0,,,
5993,0.00238123,0,,,
5994,0.00262571,0,,,
5995,-0.00678268,0,,,
5996,-0.000950455,0,,,
5997,0.00130574,0,,,
5998,0.00390256,0,,,
5999,-0.00119923,0,,,
6000,-0.00128095,0,,,
6001,-0.000320919,0,,,
6002,0.000585704,0,,,
6003,0.00578292,0,,,
6004,-0.0122946,1,,,
6005,-0.000931565,0,,,
6006,-0.00020197,0,,,
6007,0.00025996,0,,,
6008,-0.00234526,0,,,
6009,-0.00709976,0,,,
6010,-0.00221913,0,,,
6011,0.000252118,0,,,
6012,0.00876803,0,,,
6013,8.40E-05,0,,,
6014,-0.000793959,0,,,
6015,-0.00137099,0,,,
6016,-0.00169267,0,,,
6017,0.00430567,0,,,
6018,-0.000804935,0,,,
6019,0.00565809,0,,,
6020,-0.00631491,0,,,
6021,-2.20E-05,0,,,
6022,-0.00381009,0,,,
6023,-0.00170364,0,,,
6024,-0.000669263,0,,,
6025,0.000606791,0,,,
6026,0.00404113,0,,,
6027,-0.0132963,1,,,
6028,-0.00314057,0,,,
6029,0.000408189,0,,,
6030,-0.00160789,0,,,
6031,-0.00215181,0,,,
6032,0.000913176,0,,,
6033,-0.00823699,0,,,
6034,0.00184137,0,,,
6035,0.00867009,0,,,
6036,0.00371751,0,,,
6037,-0.0359005,1,,,
6038,0.00308448,0,,,
6039,0.00279022,0,,,
6040,-0.0060524,0,,,
6041,-0.000299919,0,,,
6042,-0.00632613,0,,,
6043,0.000561839,0,,,
6044,-0.00340818,0,,,
6045,0.0126886,0,,,
6046,-0.000187322,0,,,
6047,0.00666102,0,,,
6048,-0.00107973,0,,,
6049,-0.00536204,0,,,
6050,-0.0019871,0,,,
6051,-0.00247709,0,,,
6052,0.00153142,0,,,
6053,-0.000561207,0,,,
6054,-0.0166111,1,,,
6055,0.00654396,0,,,
6056,-0.000215529,0,,,
6057,-0.00766505,0,,,
6058,-0.0113382,0,,,
6059,-0.0272612,1,,,
6060,0.00447754,0,,,
6061,-0.0475206,1,,,
6062,-0.0397406,1,,,
6063,-0.00949729,0,,,
6064,0.00371233,0,,,
6065,-0.0039897,0,,,
6066,-0.00285349,0,,,
6067,-0.00551315,0,,,
6068,0.00452159,0,,,
6069,0.000132024,0,,,
6070,0.00196589,0,,,
6071,-0.000388025,0,,,
6072,0.00514152,0,,,
6073,-0.00364104,0,,,
6074,0.00118656,0,,,
6075,-0.000877792,0,,,
6076,0.00212916,0,,,
6077,0.000938184,0,,,
6078,0.00154691,0,,,
6079,-0.0134246,1,,,
6080,0.0047948,0,,,
6081,-0.000258713,0,,,
6082,0.00160954,0,,,
6083,-0.015464,1,,,
6084,-0.00082912,0,,,
6085,0.0112957,0,,,
6086,0.00169414,0,,,
6087,0.00154236,0,,,
6088,0.000154099,0,,,
6089,-0.00085087,0,,,
6090,-0.00210006,0,,,
6091,0.00598132,0,,,
6092,0.00101122,0,,,
6093,-0.0125447,1,,,
6094,0.0119391,0,,,
6095,0.00124961,0,,,
6096,-0.00243015,0,,,
6097,0.00187184,0,,,
6098,0.00183293,0,,,
6099,0.00071324,0,,,
6100,0.016021,0,,,
6101,0.000488598,0,,,
6102,0.00628249,0,,,
6103,-0.00109566,0,,,
6104,0.00169057,0,,,
6105,-0.00162607,0,,,
6106,0.000839332,0,,,
6107,0.00115184,0,,,
6108,-0.000736848,0,,,
6109,-0.00261094,0,,,
6110,-0.0160749,1,,,
6111,-0.00391487,0,,,
6112,0.000361058,0,,,
6113,-0.0140643,1,,,
6114,-0.0103372,0,,,
6115,0.00104084,0,,,
6116,0.00271126,0,,,
6117,0.00153623,0,,,
6118,0.00250175,0,,,
6119,0.000783589,0,,,
6120,-0.00510932,0,,,
6121,0.000780387,0,,,
6122,-0.00118449,0,,,
6123,0.00111119,0,,,
6124,0.00432323,0,,,
6125,0.0152071,0,,,
6126,4.34E-05,0,,,
6127,-0.00497003,0,,,
6128,-0.00194997,0,,,
6129,0.00712916,0,,,
6130,0.00583893,0,,,
6131,0.00148549,0,,,
6132,0.000265755,0,,,
6133,-0.00168022,0,,,
6134,-0.000641205,0,,,
6135,0.000531974,0,,,
6136,-0.000455001,0,,,
6137,-0.00801581,0,,,
6138,-0.00139609,0,,,
6139,0.00153468,0,,,
6140,0.00244466,0,,,
6141,-2.77E-05,0,,,
6142,0.00184164,0,,,
6143,0.000553157,0,,,
6144,-0.0159311,1,,,
6145,-0.00588439,0,,,
6146,-0.00157704,0,,,
6147,-0.00170465,0,,,
6148,-0.00147043,0,,,
6149,0.00360041,0,,,
6150,0.000351191,0,,,
6151,-0.00258028,0,,,
6152,0.00155704,0,,,
6153,-0.0105466,0,,,
6154,-0.00993351,0,,,
6155,-5.02E-05,0,,,
6156,-0.000912636,0,,,
6157,0.00120062,0,,,
6158,-0.00298975,0,,,
6159,-0.00467625,0,,,
6160,0.00107892,0,,,
6161,0.000857,0,,,
6162,0.000970988,0,,,
6163,-0.00282823,0,,,
6164,-0.00774597,0,,,
6165,-0.00212008,0,,,
6166,0.000864862,0,,,
6167,-0.00564994,0,,,
6168,0.00259796,0,,,
6169,-0.000219057,0,,,
6170,-0.00296751,0,,,
6171,-0.00198871,0,,,
6172,-0.00100042,0,,,
6173,-0.00148121,0,,,
6174,0.0321759,0,,,
6175,0.00201035,0,,,
6176,-0.0039065,0,,,
6177,0.00131164,0,,,
6178,-0.00839943,0,,,
6179,0.00102299,0,,,
6180,-0.00440134,0,,,
6181,-0.00104899,0,,,
6182,-0.000969144,0,,,
6183,0.00188071,0,,,
6184,0.0044794,0,,,
6185,0.00413309,0,,,
6186,0.000506756,0,,,
6187,-0.0513131,1,,,
6188,0.00258957,0,,,
6189,-0.00567551,0,,,
6190,-0.00193877,0,,,
6191,-0.0209891,1,,,
6192,0.00710243,0,,,
6193,0.0182352,0,,,
6194,-0.00166052,0,,,
6195,-0.00320428,0,,,
6196,0.00640972,0,,,
6197,0.00125442,0,,,
6198,0.000814437,0,,,
6199,-0.000712338,0,,,
6200,0.00176359,0,,,
6201,-0.00103801,0,,,
6202,0.0020349,0,,,
6203,-0.0074097,0,,,
6204,-0.0014195,0,,,
6205,0.000959763,0,,,
6206,-0.00309327,0,,,
6207,0.00643233,0,,,
6208,0.0131311,0,,,
6209,-0.000198906,0,,,
6210,-0.132593,1,,,
6211,-0.000755671,0,,,
6212,0.00431017,0,,,
6213,0.000621711,0,,,
6214,0.0134008,0,,,
6215,0.00292178,0,,,
6216,-0.00240774,0,,,
6217,-0.00236037,0,,,
6218,0.000460729,0,,,
6219,-0.00213142,0,,,
6220,-0.00385737,0,,,
6221,0.0018397,0,,,
6222,-0.0282685,1,,,
6223,-0.0037367,0,,,
6224,-0.0008635,0,,,
6225,0.0151053,0,,,
6226,-0.00215466,0,,,
6227,0.0029335,0,,,
6228,0.00112358,0,,,
6229,0.0148685,0,,,
6230,0.00148475,0,,,
6231,0.00456156,0,,,
6232,0.00139105,0,,,
6233,-0.0047643,0,,,
6234,0.000216668,0,,,
6235,0.000897853,0,,,
6236,-0.000945288,0,,,
6237,0.00200643,0,,,
6238,-0.00562651,0,,,
