tau,s_tmp,cash,delta,pv,r,q,PL
343,207.829,-0.46836,0.00595624,0.77137,0.0150929,0.000280338,-0.00185096
344,208.663,-0.469425,0.00596125,0.776458,0.0150841,0.000140501,-0.00198979
345,207.269,-0.484792,0.0060353,0.768268,0.0150753,6.65126e-07,-0.00212913
346,208.872,-0.456545,0.00589997,0.777964,0.0150666,-0.000139171,-0.00217179
347,208.394,-0.472498,0.00597642,0.775258,0.0150578,-0.000279008,-0.00230556
348,209.618,-0.458574,0.0059099,0.782662,0.015049,-0.000418844,-0.00241497
349,210.389,-0.444104,0.00584102,0.787331,0.0150403,-0.00055868,-0.00254856
350,211.834,-0.429065,0.00576993,0.795913,0.0150315,-0.000698517,-0.0027105
351,213.092,-0.430099,0.00577468,0.803329,0.0150227,-0.000838353,-0.00288827
352,212.488,-0.431134,0.00577946,0.800013,0.015014,-0.000978189,-0.00308117
353,208.234,-0.478618,0.00600739,0.775086,0.0150052,-0.00111803,-0.00276133
354,206.286,-0.494171,0.00608267,0.763426,0.0149964,-0.00125786,-0.00282787
355,206.896,-0.49531,0.00608805,0.767256,0.0149877,-0.0013977,-0.00297282
356,205.513,-0.510363,0.00616117,0.758925,0.0149789,-0.00153753,-0.00308701
357,206.103,-0.497556,0.0060989,0.762657,0.0149701,-0.00167737,-0.00321075
358,208.137,-0.484045,0.00603386,0.775145,0.0149614,-0.00181721,-0.00332066
359,211.94,-0.437365,0.00581348,0.797855,0.0149526,-0.00195704,-0.00311019
360,220.368,-0.3395,0.00536933,0.845289,0.0149438,0.00177441,-0.00155963
361,222.619,-0.295129,0.00516998,0.857346,0.0149351,0.00165608,-0.00153936
362,223.408,-0.295886,0.00517334,0.861623,0.0149263,0.00153775,-0.00174426
363,220.779,-0.31927,0.00527922,0.848071,0.0149175,0.00141942,-0.00180008
364,222.61,-0.297211,0.00518009,0.857915,0.0149088,0.00130109,-0.00198719
365,220.957,-0.320735,0.00528651,0.849418,0.0153,0.00118276,-0.00206163
366,220.508,-0.344142,0.00539262,0.847219,0.0152934,0.00106443,-0.00224627
367,220.779,-0.322351,0.00529386,0.848865,0.0152868,0.000946104,-0.00244259
368,221.908,-0.323182,0.00529756,0.855054,0.0152803,0.000827775,-0.00266534
369,220.812,-0.324012,0.00530127,0.84944,0.0152737,0.000709446,-0.00286863
370,215.257,-0.410726,0.00570405,0.818882,0.0152671,0.000591117,-0.00177097
371,214.411,-0.429619,0.00579209,0.814192,0.0152605,0.000472787,-0.00192243
372,211.639,-0.46485,0.00595848,0.798143,0.015254,0.000354458,-0.00194588
373,206.59,-0.512575,0.00618941,0.767704,0.0152474,0.000236129,-0.00160992
374,204.572,-0.528104,0.00626521,0.755226,0.0152408,0.0001178,-0.00164264
375,207.366,-0.499734,0.0061283,0.772747,0.0152342,-5.29523e-07,-0.00168041
376,204.571,-0.530258,0.0062774,0.755453,0.0152277,-0.000118859,-0.00153637
377,206.239,-0.517034,0.00621317,0.766028,0.0152211,-0.000237188,-0.00166362
378,204.528,-0.53271,0.0062897,0.755413,0.0152145,-0.000355517,-0.00170267
379,202.454,-0.560641,0.00642755,0.742324,0.0152079,-0.000473846,-0.00168247
380,201.264,-0.573527,0.00649145,0.734755,0.0152014,-0.000592176,-0.00178688
381,198.432,-0.584914,0.0065487,0.716371,0.0151948,-0.000710505,-0.00181372
382,200.295,-0.576149,0.0065048,0.728648,0.0151882,-0.000828834,-0.00191768
383,196.599,-0.605217,0.00665252,0.7044,0.0151816,-0.000947163,-0.00173847
384,198.086,-0.598083,0.00661636,0.714314,0.0151751,-0.00106549,-0.00178936
385,200.645,-0.579791,0.00652505,0.731202,0.0151685,-0.00118382,-0.0017749
386,201.806,-0.569447,0.00647365,0.738844,0.0151619,-0.00130215,-0.00187003
387,201.024,-0.582542,0.00653865,0.733848,0.0151553,-0.00142048,-0.00196556
388,202.342,-0.572121,0.00648699,0.742517,0.0151488,-0.00153881,-0.00204582
389,200.576,-0.585248,0.00655229,0.731105,0.0151422,-0.00165714,-0.0021197
390,201.799,-0.574674,0.00650026,0.739287,0.0151356,0.0267992,-0.00221585
391,200.277,-0.587734,0.00656582,0.729516,0.015129,0.0268274,-0.00226611
392,198.452,-0.599344,0.00662469,0.717627,0.0151225,0.0268556,-0.00228856
393,199.137,-0.600659,0.00663165,0.722365,0.0151159,0.0268839,-0.00241616
394,198.474,-0.601969,0.00663862,0.71813,0.0151093,0.0269121,-0.00250587
395,200.787,-0.592728,0.00659296,0.733647,0.0151027,0.0269403,-0.00259373
396,197.97,-0.614161,0.00670159,0.715123,0.0150962,0.0269685,-0.00257087
397,193.598,-0.639214,0.00683136,0.685729,0.0150896,0.0269967,-0.00240485
398,195.465,-0.62544,0.00676126,0.698579,0.015083,0.0270249,-0.00242912
399,195.305,-0.634869,0.00680991,0.697653,0.0150764,0.0270531,-0.00251207
400,196.012,-0.628129,0.00677589,0.702618,0.0150699,0.0270813,-0.00258965
401,201.213,-0.599459,0.00663378,0.737644,0.0150633,0.0271095,-0.00229875
402,202.449,-0.588414,0.0065796,0.745996,0.0150567,0.0271377,-0.00237699
403,199.544,-0.612634,0.00670134,0.72694,0.0150501,0.0271659,-0.00236056
404,199.179,-0.613944,0.0067083,0.724692,0.0150436,0.0271941,-0.00248478
405,199.473,-0.615256,0.00671524,0.726848,0.015037,0.0272223,-0.00259401
406,198.003,-0.626572,0.00677277,0.717137,0.0150304,0.0272506,-0.00268076
407,196.059,-0.637056,0.00682661,0.704104,0.0150238,0.0272788,-0.00274063
408,202.084,-0.595172,0.00661974,0.744862,0.0150173,0.027307,-0.00229056
409,203.767,-0.582362,0.00655725,0.756158,0.0150107,0.0273352,-0.0023692
410,205.021,-0.568669,0.00649083,0.764567,0.0150041,0.0273634,-0.00247866
411,204.961,-0.569936,0.00649739,0.764406,0.0149975,0.0273916,-0.00263095
412,206.252,-0.555354,0.00642706,0.772995,0.014991,0.0274198,-0.00275424
413,208.717,-0.539828,0.00635305,0.788967,0.0149844,0.027448,-0.00280586
414,210.914,-0.505064,0.0061886,0.802988,0.0149778,0.0274762,-0.00278996
415,211.632,-0.50623,0.00619448,0.807684,0.0149712,0.0275044,-0.00296522
416,211.732,-0.507406,0.0062004,0.808576,0.0149647,0.0275326,-0.00315902
417,212.656,-0.489354,0.00611588,0.814533,0.0149581,0.0275608,-0.00330862
418,212.339,-0.490489,0.00612159,0.812875,0.0149515,0.027589,-0.00351078
419,212.619,-0.491635,0.00612735,0.814876,0.0149449,0.0276172,-0.00371958
420,213.776,-0.472908,0.00603968,0.822111,0.0149384,0.00144764,-0.00387978
421,210.661,-0.513371,0.00623169,0.803123,0.0149318,0.0013511,-0.00372059
422,205.983,-0.567694,0.00649534,0.773376,0.0149252,0.00125455,-0.00314125
423,199.603,-0.637135,0.00684313,0.730839,0.0149186,0.00115801,-0.00206424
424,202.173,-0.615071,0.00673389,0.748383,0.0149121,0.00106147,-0.00204326
425,204.035,-0.602331,0.00667134,0.760957,0.0149055,0.000964922,-0.00210012
426,204.533,-0.588661,0.0066044,0.764396,0.0148989,0.000868378,-0.00223769
427,201.893,-0.619598,0.00675753,0.746833,0.0148923,0.000771835,-0.00213197
428,198.058,-0.654079,0.00693152,0.720669,0.0148858,0.000675291,-0.0019055
429,194.496,-0.672211,0.00702461,0.695889,0.0148792,0.000578747,-0.00184046
430,198.051,-0.656916,0.00694726,0.720782,0.0148726,0.000482204,-0.00178641
431,197.988,-0.658527,0.00695527,0.720425,0.014866,0.00038566,-0.00189223
432,197.452,-0.660154,0.00696337,0.716774,0.0148595,0.000289116,-0.00199497
433,197.211,-0.661799,0.00697159,0.715161,0.0148529,0.000192573,-0.00208641
434,193.773,-0.685913,0.0070959,0.691024,0.0148463,9.6029e-05,-0.00194421
435,192.611,-0.687338,0.00710315,0.682811,0.0148397,-5.14657e-07,-0.00200521
436,193.998,-0.682411,0.00707761,0.692702,0.0148332,-9.70583e-05,-0.00207194
437,193.012,-0.690212,0.00711788,0.685733,0.0148266,-0.000193602,-0.00211043
438,191.431,-0.696826,0.00715227,0.67447,0.01482,-0.000290146,-0.00212917
439,187.81,-0.708025,0.00721175,0.648461,0.0148134,-0.000386689,-0.00204817
440,188.238,-0.706522,0.0072036,0.651542,0.0148068,-0.000483233,-0.00207361
441,185.425,-0.711307,0.00722923,0.631219,0.0148003,-0.000579777,-0.00204468
442,185.5,-0.712016,0.00723289,0.631743,0.0147937,-0.00067632,-0.0020579
443,186.764,-0.711477,0.00722984,0.640868,0.0147871,-0.000772864,-0.00207199
444,182.384,-0.714141,0.00724427,0.60913,0.0147805,-0.000869408,-0.00203346
445,182.525,-0.714469,0.00724588,0.610121,0.014774,-0.000965951,-0.00203469
446,182.326,-0.714748,0.00724724,0.608646,0.0147674,-0.0010625,-0.00203432
447,181.863,-0.71466,0.00724657,0.605255,0.0147608,-0.00115904,-0.00203239
448,180.023,-0.714264,0.00724418,0.591886,0.0147542,-0.00125558,-0.00202978
449,175.873,-0.054486,0.00349255,0.570971,0.0147477,-0.00135213,-0.0112126
450,179.328,-0.0628053,0.00353891,0.583082,0.0147411,-0.00144867,-0.0112614
451,180.783,-0.0656281,0.00355452,0.588202,0.0147345,0.00118377,-0.0112324
452,176.363,-0.0569417,0.00350527,0.572593,0.0147279,0.0010993,-0.0113354
453,175.08,-0.0540836,0.00348894,0.568082,0.0147214,0.00101483,-0.0113216
454,174.072,-0.051311,0.00347301,0.564544,0.0147148,0.000930365,-0.011302
455,173.412,-0.0511518,0.00347209,0.562227,0.0147082,0.000845896,-0.0112772
456,169.996,-0.0437994,0.00342883,0.550414,0.0147016,0.000761428,-0.0113258
457,168.223,-0.0414856,0.00341507,0.544324,0.0146951,0.000676959,-0.0113158
458,169.657,-0.0436179,0.00342764,0.549218,0.0146885,0.000592491,-0.0113132
459,168.322,-0.041306,0.0034139,0.544633,0.0146819,0.000508022,-0.0113048
460,167.73,-0.0412079,0.0034133,0.542595,0.0146753,0.000423554,-0.0112897
461,164.09,-0.0351398,0.00337632,0.530221,0.0146688,0.000339085,-0.0113409
462,167.225,-0.0411273,0.00341212,0.540845,0.0146622,0.000254617,-0.0113816
463,166.188,-0.0389354,0.00339892,0.537303,0.0146556,0.000170148,-0.0113785
464,165.627,-0.0368377,0.00338625,0.535385,0.014649,8.56799e-05,-0.0113693
465,168.842,-0.0431105,0.00342339,0.546316,0.0146425,1.21144e-06,-0.011415
466,167.156,-0.0387277,0.00339716,0.54055,0.0146359,-8.32571e-05,-0.0114228
467,166.297,-0.0386312,0.00339657,0.537614,0.0146293,-0.000167726,-0.0114064
468,167.719,-0.0406355,0.00340851,0.542435,0.0146227,-0.000252194,-0.0113995
469,168.868,-0.0427332,0.00342091,0.546339,0.0146162,-0.000336663,-0.0113897
470,173.746,-0.0499175,0.00346225,0.56309,0.0146096,-0.000421131,-0.0114559
471,174.974,-0.0524177,0.00347652,0.567329,0.014603,-0.0005056,-0.0114451
472,178.55,-0.0578722,0.00350705,0.579789,0.0145964,-0.000590068,-0.0114763
473,176.098,-0.0522649,0.00347519,0.571195,0.0145899,-0.000674537,-0.0114859
474,175.028,-0.0521512,0.00347452,0.567453,0.0145833,-0.000759005,-0.011465
475,173.595,-0.049451,0.00345895,0.562468,0.0145767,-0.000843474,-0.0114631
476,174.092,-0.0493382,0.00345828,0.564166,0.0145701,-0.000927942,-0.0114453
477,173.529,-0.0492254,0.00345761,0.5622,0.0145636,-0.00101241,-0.0114294
478,173.744,-0.0491122,0.00345694,0.562921,0.014557,-0.00109688,-0.0114108
479,169.089,-0.0419541,0.00341458,0.546921,0.0145504,-0.00118135,-0.0115066
480,170.368,-0.0441271,0.00342731,0.551273,0.0145438,-0.00126582,-0.0114956
481,170.832,-0.0441577,0.00342926,0.553146,0.0145373,0.188875,-0.011477
482,167.471,-0.039773,0.00340485,0.541955,0.0145307,0.18958,-0.0115154
483,169.65,-0.0419935,0.0034197,0.549672,0.0145241,0.190285,-0.0115129
484,168.859,-0.0420209,0.00342164,0.547255,0.0145175,0.190989,-0.0115003
485,168.481,-0.0398565,0.00341058,0.54625,0.014511,0.191694,-0.011488
486,166.864,-0.0377928,0.00340001,0.541023,0.0145044,0.192399,-0.0114772
487,163.558,-0.0339733,0.00337844,0.530093,0.0144978,0.193104,-0.0114954
488,165.305,-0.0358883,0.00339181,0.536293,0.0144912,0.193809,-0.0114979
489,163.533,-0.0340222,0.0033822,0.530571,0.0144847,0.194514,-0.0114918
490,164.717,-0.0359391,0.00339564,0.534868,0.0144781,0.195219,-0.011487
491,161.649,-0.0323043,0.00337497,0.524773,0.0144715,0.195923,-0.0115167
492,163.859,-0.0341285,0.00338791,0.53253,0.0144649,0.196628,-0.0115187
493,164.473,-0.0360558,0.00340146,0.534902,0.0144584,0.197333,-0.0115106
494,162.366,-0.0323824,0.00338067,0.528046,0.0144518,0.198038,-0.011523
495,162.081,-0.0323962,0.00338259,0.527367,0.0144452,0.198743,-0.0115105
496,160.831,-0.0307051,0.00337391,0.52343,0.0144386,0.199448,-0.0115053
497,160.441,-0.0307167,0.00337583,0.522398,0.0144321,0.200152,-0.0114937
498,160.459,-0.0307286,0.00337775,0.522746,0.0144255,0.200857,-0.0114834
499,164.618,-0.0362828,0.00341335,0.537153,0.0144189,0.201562,-0.0115366
500,162.232,-0.032566,0.00339232,0.52933,0.0144123,0.202267,-0.0115523
501,162.177,-0.0325817,0.0033943,0.529437,0.0144058,0.202972,-0.011541
502,162.685,-0.0325979,0.00339629,0.53146,0.0143992,0.203677,-0.0115328
503,165.549,-0.0364556,0.00342148,0.541537,0.0143926,0.204382,-0.0115691
504,166.426,-0.0385559,0.00343602,0.544849,0.014386,0.205086,-0.0115619
505,166.246,-0.0385841,0.00343812,0.544538,0.0143795,0.205791,-0.0115494
506,164.993,-0.0365443,0.00342769,0.540544,0.0143729,0.206496,-0.0115435
507,168.692,-0.0432194,0.0034692,0.553599,0.0143663,0.207201,-0.011593
508,169.274,-0.0432583,0.00347139,0.555932,0.0143597,0.207906,-0.0115733
509,168.153,-0.0409801,0.00345982,0.552364,0.0143532,0.208611,-0.0115653
510,171.899,-0.0482617,0.00350218,0.565383,0.0143466,0.00164239,-0.0116228
511,173.095,-0.0481392,0.00350148,0.569556,0.01434,0.00153283,-0.0116064
512,174.828,-0.0535159,0.00353224,0.575634,0.0143334,0.00142328,-0.0116154
513,173.128,-0.0479458,0.00350007,0.569637,0.0143268,0.00131372,-0.0116232
514,168.611,-0.0406064,0.00345654,0.55388,0.0143203,0.00120417,-0.0116761
515,169.627,-0.0428132,0.00346955,0.557386,0.0143137,0.00109461,-0.0116702
516,171.941,-0.0476921,0.00349792,0.565428,0.0143071,0.000985055,-0.0116842
517,169.203,-0.0426598,0.00346818,0.555884,0.0143005,0.000875499,-0.0117174
518,169.27,-0.0425439,0.00346749,0.5561,0.014294,0.000765944,-0.0117017
519,169.147,-0.0424278,0.0034668,0.555659,0.0142874,0.000656388,-0.0116873
520,170.058,-0.0423109,0.00346611,0.558803,0.0142808,0.000546832,-0.0116741
521,172.718,-0.0471809,0.0034943,0.568054,0.0142742,0.000437276,-0.0117061
522,173.378,-0.0497088,0.00350887,0.570346,0.0142677,0.000327721,-0.011693
523,174.002,-0.0495798,0.00350812,0.572512,0.0142611,0.000218165,-0.0116718
524,177.951,-0.058216,0.00355664,0.586434,0.0142545,0.000108609,-0.0117415
525,177.757,-0.0580772,0.00355585,0.585723,0.0142479,-9.46379e-07,-0.0117223
526,174.321,-0.0493646,0.00350586,0.573573,0.0142414,-0.000110502,-0.0117927
527,173.735,-0.0492347,0.0035051,0.571495,0.0142348,-0.000220058,-0.0117722
528,175.267,-0.0518718,0.00352013,0.576853,0.0142282,-0.000329613,-0.0117627
529,175.09,-0.0517378,0.00351935,0.57621,0.0142216,-0.000439169,-0.0117452
530,176.929,-0.0544946,0.00353491,0.58267,0.0142151,-0.000548725,-0.0117366
531,175.907,-0.0514835,0.00351778,0.579042,0.0142085,-0.000658281,-0.0117243
532,175.615,-0.0513482,0.00351699,0.57799,0.0142019,-0.000767836,-0.0117026
533,172.461,-0.0458967,0.00348536,0.56692,0.0141953,-0.000877392,-0.0117288
534,174.376,-0.048401,0.0034997,0.573594,0.0141888,-0.000986948,-0.0117322
535,172.194,-0.0456726,0.00348383,0.56595,0.0141822,-0.0010965,-0.0117273
536,171.635,-0.043063,0.00346861,0.563986,0.0141756,-0.00120606,-0.0117151
537,169.362,-0.0405977,0.00345403,0.55609,0.014169,-0.00131561,-0.0117067
538,168.067,-0.0382608,0.0034401,0.551608,0.0141625,-0.00142517,-0.0117014
539,166.705,-0.0360521,0.00342683,0.546912,0.0141559,-0.00153473,-0.0116953
540,163.367,-0.0321453,0.00340292,0.5355,0.0141493,0.00146979,-0.0117211
541,158.696,-0.0272294,0.00337195,0.519678,0.0141427,0.00137177,-0.0117934
542,160.13,-0.0286691,0.00338094,0.524509,0.0141362,0.00127375,-0.0117877
543,158.578,-0.0270763,0.0033709,0.519265,0.0141296,0.00117572,-0.0117908
544,159.147,-0.0269925,0.00337038,0.521174,0.014123,0.0010777,-0.0117805
545,157.216,-0.0255148,0.00336098,0.514668,0.0141164,0.000979679,-0.011783
546,155.989,-0.0241431,0.00335219,0.510543,0.0141099,0.000881657,-0.0117815
547,154.342,-0.0228769,0.00334399,0.505024,0.0141033,0.000783635,-0.0117831
548,151.001,-0.0207154,0.00332967,0.493877,0.0146978,0.000685613,-0.0118086
549,148.052,-0.0188974,0.00331739,0.484079,0.0146934,0.000587591,-0.0118293
550,148.335,-0.0188466,0.00331705,0.485012,0.014689,0.000489569,-0.0118243
551,148.944,-0.0187958,0.00331671,0.487028,0.0146847,0.000391546,-0.01182
552,150.032,-0.0195902,0.003322,0.490634,0.0146803,0.000293524,-0.0118182
553,148.475,-0.018703,0.00331602,0.485462,0.0146759,0.000195502,-0.0118193
554,148.001,-0.0186528,0.00331568,0.483887,0.0146715,9.74801e-05,-0.0118165
555,145.75,-0.0171715,0.00330551,0.476432,0.0146671,-5.42045e-07,-0.011826
556,142.614,-0.0159611,0.00329702,0.466076,0.0146627,-9.85642e-05,-0.0118366
557,144.186,-0.016487,0.00330066,0.471258,0.0146584,-0.000196586,-0.0118365
558,146.792,-0.0177503,0.00330926,0.479865,0.014654,-0.000294608,-0.0118433
559,145.228,-0.017036,0.00330433,0.474691,0.0146496,-0.000392631,-0.0118458
560,146.522,-0.0176657,0.00330862,0.478963,0.0146452,-0.000490653,-0.0118434
561,144.788,-0.0163571,0.00329957,0.473229,0.0146408,-0.000588675,-0.0118483
562,147.577,-0.0175997,0.00330798,0.482443,0.0146364,-0.000686697,-0.0118606
563,145.875,-0.0168968,0.00330315,0.476809,0.0146321,-0.000784719,-0.0118593
564,147.667,-0.0175175,0.00330734,0.482729,0.0146277,-0.000882741,-0.0118619
565,147.349,-0.0174724,0.00330702,0.481671,0.0146233,-0.000980763,-0.0118576
566,145.215,-0.0167836,0.00330226,0.474615,0.0146189,-0.00107879,-0.0118603
567,144.037,-0.0161627,0.00329794,0.470723,0.0146145,-0.00117681,-0.0118606
568,144.162,-0.0161258,0.00329766,0.47113,0.0146101,-0.00127483,-0.0118577
569,143.396,-0.0155694,0.00329377,0.4686,0.0146058,-0.00137285,-0.0118567
570,141.236,-0.0150785,0.00329053,0.461518,0.0146014,0.0268322,-0.0118558
571,140.993,-0.015052,0.00329058,0.460751,0.014597,0.0268335,-0.0118541
572,143.866,-0.0160034,0.00329743,0.470244,0.0145926,0.0268347,-0.0118595
573,142.48,-0.0154659,0.00329389,0.465709,0.0145882,0.026836,-0.0118605
574,141.613,-0.0149842,0.00329073,0.462886,0.0145838,0.0268373,-0.0118599
575,143.657,-0.0159185,0.00329747,0.46965,0.0145795,0.0268386,-0.0118639
576,146.498,-0.0170673,0.00330555,0.479057,0.0145751,0.0268399,-0.0118677
577,148.376,-0.0177104,0.00331012,0.485298,0.0145707,0.0268412,-0.0118654
578,146.435,-0.0169989,0.0033055,0.478913,0.0145663,0.0268425,-0.0118699
579,147.074,-0.0169604,0.00330548,0.481055,0.0145619,0.0268437,-0.0118652
580,144.464,-0.0157814,0.00329756,0.47247,0.0145575,0.026845,-0.011873
581,145.666,-0.0162949,0.00330132,0.476468,0.0145532,0.0268463,-0.0118724
582,146.726,-0.0168607,0.00330542,0.480001,0.0145488,0.0268476,-0.0118714
583,145.059,-0.0162323,0.00330132,0.474529,0.0145444,0.0268489,-0.0118745
584,143.046,-0.0151938,0.0032943,0.467923,0.01454,0.0268502,-0.0118801
585,143.241,-0.0151656,0.00329434,0.468598,0.0145356,0.0268515,-0.0118782
586,145.547,-0.0161478,0.00330133,0.476235,0.0145312,0.0268527,-0.011884
587,144.954,-0.0161138,0.00330133,0.47431,0.0145268,0.026854,-0.0118825
588,142.596,-0.0151013,0.00329447,0.466568,0.0145225,0.0268553,-0.0118905
589,143.565,-0.015539,0.00329776,0.469793,0.0145181,0.0268566,-0.0118896
590,144.324,-0.0155084,0.00329778,0.472328,0.0145137,0.0268579,-0.0118865
591,142.529,-0.0150214,0.00329461,0.466443,0.0145093,0.0268592,-0.0118874
592,143.513,-0.0154511,0.00329784,0.469718,0.0145049,0.0268605,-0.0118863
593,143.54,-0.0154209,0.00329787,0.469839,0.0145005,0.0268618,-0.0118841
594,141.118,-0.0145468,0.00329191,0.461892,0.0144962,0.026863,-0.0118913
595,140.37,-0.0141677,0.00328945,0.459463,0.0144918,0.0268643,-0.0118908
596,141.163,-0.0145006,0.00329205,0.462104,0.0144874,0.0268656,-0.0118901
597,138.809,-0.0138209,0.00328739,0.454392,0.014483,0.0268669,-0.011894
598,140.623,-0.0144618,0.00329218,0.460391,0.0144786,0.0268682,-0.0118967
599,139.83,-0.0140939,0.00328979,0.457814,0.0144742,0.0268695,-0.0118963
600,137.959,-0.0137718,0.00328769,0.451693,0.0144699,0.0268708,-0.0118976
601,139.23,-0.0140528,0.00328972,0.455872,0.0144655,0.00117624,-0.0118972
602,135.604,-0.0132501,0.0032838,0.443955,0.0144611,0.00109216,-0.0119079
603,134.815,-0.0132345,0.00328369,0.441364,0.0144567,0.00100808,-0.0119073
604,133.741,-0.0130228,0.00328211,0.437838,0.0144523,0.000923993,-0.0119077
605,133.272,-0.0130094,0.00328202,0.436299,0.0144479,0.000839912,-0.0119076
606,135.912,-0.0131918,0.00328336,0.444966,0.0144436,0.00075583,-0.011909
607,137.748,-0.0136516,0.0032867,0.450996,0.0144392,0.000671748,-0.0119112
608,136.476,-0.0133845,0.00328475,0.446817,0.0144348,0.000587666,-0.0119121
609,135.776,-0.0131515,0.00328303,0.444517,0.0144304,0.000503584,-0.011912
610,134.776,-0.0131367,0.00328292,0.441234,0.014426,0.000419503,-0.0119114
611,135.856,-0.0131218,0.00328281,0.444779,0.0144216,0.000335421,-0.0119109
612,135.982,-0.0133174,0.00328425,0.445192,0.0144173,0.000251339,-0.0119103
613,135.468,-0.0130932,0.00328259,0.443503,0.0144129,0.000167257,-0.0119101
614,136.381,-0.0132857,0.003284,0.446499,0.0144085,8.31752e-05,-0.01191
615,137.973,-0.0135043,0.00328558,0.451727,0.0144041,-9.06593e-07,-0.0119099
616,137.29,-0.0132538,0.00328375,0.449482,0.0143997,-8.49884e-05,-0.0119097
617,140.076,-0.0137366,0.00328719,0.458635,0.0143953,-0.00016907,-0.0119149
618,139.719,-0.0137156,0.00328704,0.457459,0.014391,-0.000253152,-0.0119134
619,140.751,-0.0139893,0.00328897,0.46085,0.0143866,-0.000337234,-0.0119132
620,140.582,-0.0139659,0.0032888,0.460292,0.0143822,-0.000421316,-0.0119122
621,140.393,-0.0136538,0.00328657,0.459669,0.0143778,-0.000505398,-0.0119113
622,140.642,-0.0139201,0.00328845,0.460485,0.0143734,-0.000589479,-0.0119103
623,140.639,-0.0138971,0.00328828,0.460472,0.014369,-0.000673561,-0.0119092
624,140.797,-0.0138743,0.00328811,0.460989,0.0143647,-0.000757643,-0.0119079
625,143.846,-0.0145328,0.00329267,0.471016,0.0143603,-0.000841725,-0.0119114
626,142.937,-0.0141491,0.00328998,0.468021,0.0143559,-0.000925807,-0.0119111
627,145.63,-0.014883,0.003295,0.476884,0.0143515,-0.00100989,-0.0119161
628,146.708,-0.0152974,0.00329781,0.480434,0.0143471,-0.00109397,-0.0119154
629,146.073,-0.0148207,0.00329453,0.478336,0.0143427,-0.00117805,-0.0119144
630,147.222,-0.01523,0.0032973,0.482119,0.0143384,-0.00126213,-0.0119141
631,147.104,-0.0151951,0.00329707,0.481728,0.014334,0.00107018,-0.0119117
632,146.922,-0.0151603,0.00329684,0.481127,0.0143296,0.000993745,-0.0119098
633,146.624,-0.0151258,0.00329661,0.480144,0.0143252,0.00091731,-0.0119082
634,145.447,-0.0146692,0.00329347,0.476265,0.0143208,0.000840875,-0.0119087
635,142.463,-0.0139438,0.00328838,0.466445,0.0143164,0.00076444,-0.0119162
636,143.386,-0.0139198,0.00328822,0.46948,0.0143121,0.000688005,-0.0119153
637,143.774,-0.0142211,0.00329031,0.470755,0.0143077,0.00061157,-0.0119143
638,140.087,-0.0133554,0.00328413,0.458634,0.0143033,0.000535135,-0.0119254
639,141.577,-0.013586,0.00328576,0.463529,0.0142989,0.0004587,-0.0119264
640,141.814,-0.0135674,0.00328563,0.464307,0.0142945,0.000382265,-0.0119257
641,142.68,-0.0138257,0.00328744,0.467152,0.0142901,0.00030583,-0.0119255
642,144.353,-0.0141179,0.00328946,0.472652,0.0142858,0.000229395,-0.0119263
643,143.544,-0.0140945,0.0032893,0.46999,0.0142814,0.00015296,-0.0119257
644,142.762,-0.0137665,0.003287,0.467417,0.014277,7.65248e-05,-0.0119255
645,141.673,-0.0134804,0.00328497,0.463837,0.0142726,8.97964e-08,-0.0119256
646,144.881,-0.0140357,0.0032888,0.474382,0.0142682,-7.63452e-05,-0.0119331
647,146.124,-0.0143548,0.00329098,0.478471,0.0142638,-0.00015278,-0.0119341
648,147.088,-0.0147123,0.00329341,0.481642,0.0142595,-0.000229215,-0.0119336
649,147.306,-0.0146833,0.0032932,0.482357,0.0142551,-0.00030565,-0.0119321
650,149.294,-0.0150827,0.00329587,0.488906,0.0142507,-0.000382085,-0.0119348
651,152.47,-0.0166694,0.00330627,0.499385,0.0142463,-0.00045852,-0.011948
652,154.035,-0.0172863,0.00331026,0.504556,0.0142419,-0.000534955,-0.0119455
653,152.768,-0.0165862,0.00330567,0.500361,0.0142375,-0.00061139,-0.0119468
654,150.127,-0.0154484,0.00329808,0.491638,0.0142332,-0.000687825,-0.0119553
655,150.855,-0.0159308,0.00330127,0.494036,0.0142288,-0.00076426,-0.0119541
656,152.148,-0.0158915,0.003301,0.4983,0.0142244,-0.000840695,-0.0119511
657,151.331,-0.0158526,0.00330073,0.495598,0.01422,-0.00091713,-0.0119482
658,151.798,-0.0158137,0.00330046,0.497135,0.0142156,-0.000993565,-0.0119456
659,151.151,-0.0157751,0.00330019,0.494996,0.0142112,-0.00107,-0.0119436
660,150.341,-0.0152393,0.00329661,0.49232,0.0142068,-0.00114644,-0.0119429
661,149.161,-0.0147698,0.00329378,0.488475,0.0142025,0.0348326,-0.0119421
662,147.453,-0.0143574,0.00329129,0.482895,0.0141981,0.0348651,-0.0119414
663,147.275,-0.0143341,0.00329144,0.482353,0.0141937,0.0348976,-0.0119397
664,146.317,-0.0139745,0.0032893,0.479245,0.0141893,0.0349301,-0.0119392
665,145.432,-0.0139542,0.00328947,0.476377,0.0141849,0.0349626,-0.0119375
666,140.467,-0.013184,0.0032843,0.460105,0.0141805,0.0349951,-0.011954
667,141.755,-0.0131703,0.00328451,0.464379,0.0141762,0.0350276,-0.0119533
668,143.168,-0.0133764,0.00328626,0.469066,0.0141718,0.0350601,-0.0119543
